Sample	Family	Genus	Species	Count	Length
CF1_2	Labridae	Coris	auricularis	2	143.4155386
CF1_2	Labridae	Coris	auricularis	1	257.413
CF1_2	Labridae	Ophthalmolepis	lineolatus	1	105.798
CF1_2	Labridae	Ophthalmolepis	lineolatus	1	124.6
CF1_2	Labridae	Ophthalmolepis	lineolatus	1	138.164
CF1_2	Labridae	Ophthalmolepis	lineolatus	1	150.758
CF1_2	Labridae	Ophthalmolepis	lineolatus	1	153.895
CF1_2	Labridae	Ophthalmolepis	lineolatus	1	200.65
CF1_2	Labridae	Ophthalmolepis	lineolatus	4	202.5530805
CF1_2	Labridae	Ophthalmolepis	lineolatus	1	202.803
CF1_2	Labridae	Ophthalmolepis	lineolatus	1	220.203
CF1_2	Labridae	Ophthalmolepis	lineolatus	1	273.967
CF1_2	Labridae	Pseudolabrus	biserialis	1	165.006
CF1_2	Labridae	Pseudolabrus	biserialis	1	171.281
CF1_2	Labridae	Pseudolabrus	biserialis	1	181.837
CF1_2	Monacanthidae	Meuschenia	galii	1	170.388
CF1_2	Mullidae	Upeneichthys	vlamingii	1	166.337
CF1_2	Myliobatidae	Myliobatis	tenuicaudatus	1	976.68
CF1_2	Myliobatidae	Myliobatis	tenuicaudatus	1	1215.346136
CF1_2	Rhinobatidae	Trygonorrhina	dumerilii	1	1006.187
CF1_2	Serranidae	Caesioperca	spp	1	112.241
CF1_2	Serranidae	Caesioperca	spp	1	132.295
CF1_2	Serranidae	Caesioperca	spp	1	152.349
CF1_3	Dasyatidae	Bathytoshia	brevicaudata	1	1422.811417
CF1_3	Labridae	Austrolabrus	maculatus	1	97.481
CF1_3	Labridae	Coris	auricularis	1	45.676
CF1_3	Labridae	Coris	auricularis	1	54.055
CF1_3	Labridae	Coris	auricularis	1	56.923
CF1_3	Labridae	Coris	auricularis	1	60.252
CF1_3	Labridae	Coris	auricularis	1	61.014
CF1_3	Labridae	Coris	auricularis	1	65.264
CF1_3	Labridae	Coris	auricularis	1	72.563
CF1_3	Labridae	Coris	auricularis	1	83.688
CF1_3	Labridae	Coris	auricularis	1	88.824
CF1_3	Labridae	Notolabrus	parilus	1	273.557
CF1_3	Labridae	Notolabrus	parilus	1	366.22
CF1_3	Labridae	Ophthalmolepis	lineolatus	1	50.657
CF1_3	Labridae	Ophthalmolepis	lineolatus	1	57.682
CF1_3	Labridae	Ophthalmolepis	lineolatus	1	70.995
CF1_3	Labridae	Ophthalmolepis	lineolatus	1	74.34
CF1_3	Labridae	Ophthalmolepis	lineolatus	1	85.253
CF1_3	Labridae	Ophthalmolepis	lineolatus	1	92.248
CF1_3	Labridae	Ophthalmolepis	lineolatus	1	129.592
CF1_3	Labridae	Ophthalmolepis	lineolatus	1	133.969
CF1_3	Labridae	Ophthalmolepis	lineolatus	1	143.161
CF1_3	Labridae	Ophthalmolepis	lineolatus	1	178.931
CF1_3	Labridae	Ophthalmolepis	lineolatus	1	181.491
CF1_3	Labridae	Ophthalmolepis	lineolatus	2	202.5530805
CF1_3	Labridae	Pictilabrus	laticlavius	1	218.753
CF1_3	Labridae	Pseudolabrus	biserialis	1	105.496
CF1_3	Labridae	Pseudolabrus	biserialis	1	111.778
CF1_3	Labridae	Pseudolabrus	biserialis	1	113.239
CF1_3	Labridae	Pseudolabrus	biserialis	1	130.242
CF1_3	Labridae	Pseudolabrus	biserialis	1	139.165
CF1_3	Labridae	Pseudolabrus	biserialis	1	161.782
CF1_3	Mullidae	Upeneichthys	vlamingii	1	199.56
CF1_3	Plesiopidae	Trachinops	noarlungae	28	65.351
CF1_3	Pomacentridae	Chromis	klunzingeri	16	61.006
CF1_3	Scorpididae	Neatypus	obliquus	1	73.96
CF1_3	Scorpididae	Neatypus	obliquus	1	80.669
CF1_3	Scorpididae	Neatypus	obliquus	1	83.308
CF1_3	Scorpididae	Neatypus	obliquus	1	104.152
CF1_3	Scorpididae	Neatypus	obliquus	1	135.35
CF1_3	Scorpididae	Scorpis	georgiana	1	170.589
CF1_3	Serranidae	Othos	dentex	1	450.6619091
CF1_4	Carangidae	Pseudocaranx	spp.	1	293.981
CF1_4	Carangidae	Pseudocaranx	spp.	1	310.529
CF1_4	Labridae	Coris	auricularis	1	182.287
CF1_4	Labridae	Coris	auricularis	1	271.29
CF1_4	Labridae	Ophthalmolepis	lineolatus	1	121.826
CF1_4	Labridae	Ophthalmolepis	lineolatus	1	127.108
CF1_4	Labridae	Ophthalmolepis	lineolatus	1	136.945
CF1_4	Labridae	Ophthalmolepis	lineolatus	1	150.103
CF1_4	Labridae	Ophthalmolepis	lineolatus	1	161.169
CF1_4	Labridae	Ophthalmolepis	lineolatus	1	175.065
CF1_4	Labridae	Ophthalmolepis	lineolatus	1	178.031
CF1_4	Labridae	Ophthalmolepis	lineolatus	1	182.547
CF1_4	Labridae	Pictilabrus	laticlavius	1	207.989
CF1_4	Labridae	Pseudolabrus	biserialis	1	114.173
CF1_4	Labridae	Pseudolabrus	biserialis	1	117.244
CF1_4	Labridae	Pseudolabrus	biserialis	2	151.5669342
CF1_4	Labridae	Pseudolabrus	biserialis	1	151.682
CF1_4	Labridae	Pseudolabrus	biserialis	1	190.828
CF1_4	Monacanthidae	Meuschenia	flavolineata	1	261.5618431
CF1_4	Monacanthidae	Meuschenia	flavolineata	1	273.734
CF1_4	Monacanthidae	Meuschenia	galii	1	222.091
CF1_4	Mullidae	Upeneichthys	vlamingii	1	194.207
CF1_4	Pempherididae	Pempheris	multiradiata	7	153.4109286
CF1_4	Pomacentridae	Chromis	klunzingeri	1	61.749
CF1_4	Pomacentridae	Chromis	klunzingeri	1	70.222
CF1_4	Pomacentridae	Chromis	klunzingeri	1	71.791
CF1_4	Pomacentridae	Chromis	klunzingeri	2	71.84435602
CF1_4	Pomacentridae	Chromis	klunzingeri	1	75.131
CF1_4	Pomacentridae	Chromis	klunzingeri	1	76.104
CF1_4	Pomacentridae	Chromis	klunzingeri	1	84.072
CF1_4	Pomacentridae	Chromis	klunzingeri	1	90.42
CF1_4	Serranidae	Caesioperca	sp	1	112.001
CF1_4	Serranidae	Caesioperca	sp	1	136.073
CF1_4	Serranidae	Caesioperca	sp	1	141.96
CF1_4	Serranidae	Caesioperca	sp	1	145.157
CF1_4	Serranidae	Caesioperca	sp	5	146.90675
CF1_4	Serranidae	Caesioperca	sp	1	159.275
CF1_4	Serranidae	Caesioperca	sp	1	160.94
CF1_5	Labridae	Austrolabrus	maculatus	1	84.539
CF1_5	Labridae	Austrolabrus	maculatus	1	118.869
CF1_5	Labridae	Coris	auricularis	1	82.25
CF1_5	Labridae	Coris	auricularis	1	344.434
CF1_5	Labridae	Coris	auricularis	1	349.807
CF1_5	Labridae	Coris	auricularis	1	415.065
CF1_5	Labridae	Notolabrus	parilus	1	276.929
CF1_5	Labridae	Ophthalmolepis	lineolatus	1	142.341
CF1_5	Labridae	Ophthalmolepis	lineolatus	1	168.629
CF1_5	Labridae	Ophthalmolepis	lineolatus	1	194.614
CF1_5	Labridae	Ophthalmolepis	lineolatus	2	202.5530805
CF1_5	Labridae	Ophthalmolepis	lineolatus	1	223.209
CF1_5	Labridae	Ophthalmolepis	lineolatus	1	249.716
CF1_5	Labridae	Ophthalmolepis	lineolatus	1	267.495
CF1_5	Labridae	Ophthalmolepis	lineolatus	1	301.606
CF1_5	Labridae	Ophthalmolepis	lineolatus	1	327.289
CF1_5	Labridae	Pseudolabrus	biserialis	1	106.848
CF1_5	Labridae	Pseudolabrus	biserialis	1	130.327
CF1_5	Labridae	Pseudolabrus	biserialis	1	140.287
CF1_5	Labridae	Pseudolabrus	biserialis	1	147.02
CF1_5	Labridae	Pseudolabrus	biserialis	1	151.5669342
CF1_5	Labridae	Pseudolabrus	biserialis	1	177.37
CF1_5	Pempherididae	Pempheris	multiradiata	1	153.4109286
CF1_5	Scorpididae	Neatypus	obliquus	1	57.8
CF1_5	Scorpididae	Neatypus	obliquus	1	63.904
CF1_5	Scorpididae	Neatypus	obliquus	1	69.366
CF1_5	Scorpididae	Neatypus	obliquus	1	88.273
CF1_5	Scorpididae	Neatypus	obliquus	1	88.71
CF1_5	Scorpididae	Tilodon	sexfasciatus	1	425.516
CF2_1	Cheilodactylidae	Nemadactylus	valenciennesi	1	382.014
CF2_1	Cheilodactylidae	Nemadactylus	valenciennesi	1	386.966
CF2_1	Labridae	Austrolabrus	maculatus	1	98.634
CF2_1	Labridae	Coris	auricularis	1	57.96
CF2_1	Labridae	Coris	auricularis	1	65.362
CF2_1	Labridae	Coris	auricularis	1	73.391
CF2_1	Labridae	Coris	auricularis	1	74.463
CF2_1	Labridae	Coris	auricularis	1	76.253
CF2_1	Labridae	Coris	auricularis	1	285.83
CF2_1	Labridae	Notolabrus	parilus	1	284.9126968
CF2_1	Labridae	Ophthalmolepis	lineolatus	1	141.863
CF2_1	Labridae	Ophthalmolepis	lineolatus	1	151.71
CF2_1	Labridae	Ophthalmolepis	lineolatus	1	154.276
CF2_1	Labridae	Ophthalmolepis	lineolatus	1	170.946
CF2_1	Labridae	Ophthalmolepis	lineolatus	2	202.5530805
CF2_1	Labridae	Ophthalmolepis	lineolatus	1	220.236
CF2_1	Labridae	Ophthalmolepis	lineolatus	1	221.67
CF2_1	Labridae	Ophthalmolepis	lineolatus	1	280.093
CF2_1	Labridae	Ophthalmolepis	lineolatus	1	311.323
CF2_1	Labridae	Pseudolabrus	biserialis	1	126.94
CF2_1	Labridae	Pseudolabrus	biserialis	1	159.009
CF2_1	Labridae	Pseudolabrus	biserialis	1	169.456
CF2_1	Labridae	Pseudolabrus	biserialis	1	188.929
CF2_1	Monacanthidae	Meuschenia	venusta	1	203.663
CF2_1	Mullidae	Upeneichthys	vlamingii	1	203.614
CF2_1	Rhinobatidae	Trygonorrhina	dumerilii	1	920.8794063
CF2_1	Scorpididae	Scorpis	georgiana	1	342.82
CF2_1	Serranidae	Caesioperca	rasor	1	210.895
CF2_2	Dasyatidae	Dasyatis	brevicaudata	1	NA
CF2_2	Labridae	Coris	auricularis	1	NA
CF2_2	Labridae	Notolabrus	parilus	1	NA
CF2_2	Labridae	Ophthalmolepis	lineolatus	6	NA
CF2_2	Labridae	Pictilabrus	laticlavius	1	NA
CF2_2	Labridae	Pseudolabrus	biserialis	5	NA
CF2_2	Monacanthidae	Acanthaluteres	vittiger	1	NA
CF2_2	Monacanthidae	Meuschenia	flavolineata	1	NA
CF2_2	Monacanthidae	Meuschenia	galii	3	NA
CF2_2	Muraenidae	Gymnothorax	prasinus	1	NA
CF2_2	Myliobatidae	Myliobatis	australis	1	NA
CF2_2	Odacidae	Heteroscarus	acroptilus	1	NA
CF2_2	Odacidae	Olisthops	cyanomelas	1	NA
CF2_2	Pempherididae	Pempheris	klunzingeri	66	NA
CF2_2	Pomacentridae	Chromis	klunzingeri	20	NA
CF2_2	Urolophidae	Trygonoptera			NA
CF2_3	Gerreidae	Parequula	melbournensis	1	106.1069468
CF2_3	Labridae	Coris	auricularis	2	143.4155386
CF2_3	Labridae	Notolabrus	parilus	1	376.581
CF2_3	Labridae	Ophthalmolepis	lineolatus	1	133.418
CF2_3	Labridae	Ophthalmolepis	lineolatus	1	187.334
CF2_3	Labridae	Ophthalmolepis	lineolatus	12	202.5530805
CF2_3	Labridae	Pseudolabrus	biserialis	1	133.661
CF2_3	Labridae	Pseudolabrus	biserialis	1	151.5669342
CF2_3	Labridae	Pseudolabrus	biserialis	1	166.115
CF2_3	Labridae	Pseudolabrus	biserialis	1	203.776
CF2_3	Monacanthidae	Meuschenia	flavolineata	1	261.5618431
CF2_3	Monacanthidae	Meuschenia	galii	1	254.4499302
CF2_3	Mullidae	Upeneichthys	vlamingii	1	227.54
CF2_3	Myliobatidae	Myliobatis	tenuicaudatus	1	903.88
CF2_3	Pomacentridae	Chromis	klunzingeri	1	71.84435602
CF2_3	Scorpididae	Neatypus	obliquus	1	83.42
CF2_3	Scorpididae	Neatypus	obliquus	1	123.999
CF2_3	Serranidae	Caesioperca	sp	3	146.90675
CF2_3	Serranidae	Hypoplectrodes	nigroruber	1	181.8615
CF2_4	Clupeidae	Nematalosa	vlaminghi	1	NA
CF2_4	Gerreidae	Parequula	melbournensis	2	NA
CF2_4	Labridae	Coris	auricularis	4	NA
CF2_4	Labridae	Notolabrus	parilus	2	NA
CF2_4	Labridae	Ophthalmolepis	lineolatus	10	NA
CF2_4	Labridae	Pictilabrus	laticlavius	1	NA
CF2_4	Labridae	Pseudolabrus	biserialis	3	NA
CF2_4	Monacanthidae	Meuschenia	flavolineata	1	NA
CF2_4	Myliobatidae	Myliobatis	australis	2	NA
CF2_4	Odacidae	Olisthops	cyanomelas	1	NA
CF2_4	Pempherididae	Pempheris	klunzingeri	1	NA
CF2_4	Pomacentridae	Chromis	klunzingeri	4	NA
CF2_4	Scorpididae	Neatypus	obliquus	4	NA
CF2_4	Scorpididae	Tilodon	sexfasciatus	1	NA
CF2_5	Labridae	Anampses	geographicus	1	104.229
CF2_5	Labridae	Coris	auricularis	1	143.4155386
CF2_5	Labridae	Coris	auricularis	1	180.734
CF2_5	Labridae	Coris	auricularis	1	192.317
CF2_5	Labridae	Coris	auricularis	1	386.947
CF2_5	Labridae	Notolabrus	parilus	1	300.328
CF2_5	Labridae	Ophthalmolepis	lineolatus	1	131.365
CF2_5	Labridae	Ophthalmolepis	lineolatus	1	134.655
CF2_5	Labridae	Ophthalmolepis	lineolatus	1	150.762
CF2_5	Labridae	Ophthalmolepis	lineolatus	1	197.644
CF2_5	Labridae	Ophthalmolepis	lineolatus	1	202.5530805
CF2_5	Labridae	Pictilabrus	laticlavius	1	171.745
CF2_5	Labridae	Pictilabrus	laticlavius	1	172.999
CF2_5	Labridae	Pseudolabrus	biserialis	1	107.863
CF2_5	Labridae	Pseudolabrus	biserialis	1	127.257
CF2_5	Labridae	Pseudolabrus	biserialis	1	146.583
CF2_5	Labridae	Pseudolabrus	biserialis	1	152.326
CF2_5	Labridae	Pseudolabrus	biserialis	1	166.557
CF2_5	Muraenidae	Gymnothorax	prasinus	1	416.385
CF2_5	Pempherididae	Pempheris	klunzingeri	1	65.363
CF2_5	Pempherididae	Pempheris	klunzingeri	46	78.38741379
CF2_5	Pempherididae	Pempheris	klunzingeri	1	80.076
CF2_5	Pempherididae	Pempheris	klunzingeri	1	88.008
CF2_5	Pempherididae	Pempheris	klunzingeri	1	88.597
CF2_5	Pempherididae	Pempheris	klunzingeri	1	91.975
CF2_5	Pempherididae	Pempheris	klunzingeri	1	94.026
CF2_5	Pempherididae	Pempheris	klunzingeri	1	94.044
CF2_5	Pempherididae	Pempheris	klunzingeri	1	95.207
CF2_5	Pempherididae	Pempheris	klunzingeri	1	101.129
CF2_5	Pempherididae	Pempheris	klunzingeri	1	102.601
CF2_5	Pempherididae	Pempheris	klunzingeri	1	106.706
CF2_5	Pempherididae	Pempheris	klunzingeri	1	109.781
CF2_5	Pempherididae	Pempheris	klunzingeri	1	111.228
CF2_5	Pempherididae	Pempheris	klunzingeri	1	112.115
CF2_5	Pempherididae	Pempheris	klunzingeri	1	113.362
CF2_5	Pempherididae	Pempheris	klunzingeri	1	113.593
CF2_5	Scorpididae	Neatypus	obliquus	1	127.546
CF2_5	Scorpididae	Neatypus	obliquus	1	128.317
CF2_5	Scyliorhinidae	Aulohalaelurus	labiosus	1	745.549
CF3_1	Aracanidae	Anoplocapros	lenticularis	1	308.88
CF3_1	Cheilodactylidae	Nemadactylus	valenciennesi	1	151.072
CF3_1	Dasyatidae	Bathytoshia	brevicaudata	1	1207.575
CF3_1	Labridae	Austrolabrus	maculatus	1	107.543
CF3_1	Labridae	Coris	auricularis	1	71.542
CF3_1	Labridae	Coris	auricularis	1	113.962
CF3_1	Labridae	Coris	auricularis	1	380.987
CF3_1	Labridae	Notolabrus	parilus	1	235.966
CF3_1	Labridae	Ophthalmolepis	lineolatus	1	141.942
CF3_1	Labridae	Ophthalmolepis	lineolatus	1	148.288
CF3_1	Labridae	Ophthalmolepis	lineolatus	1	168.314
CF3_1	Labridae	Ophthalmolepis	lineolatus	1	178.662
CF3_1	Labridae	Ophthalmolepis	lineolatus	1	182.382
CF3_1	Labridae	Ophthalmolepis	lineolatus	1	188.288
CF3_1	Labridae	Ophthalmolepis	lineolatus	1	198.807
CF3_1	Labridae	Ophthalmolepis	lineolatus	1	202.5530805
CF3_1	Labridae	Ophthalmolepis	lineolatus	1	202.748
CF3_1	Labridae	Ophthalmolepis	lineolatus	1	208.49
CF3_1	Labridae	Ophthalmolepis	lineolatus	1	211.708
CF3_1	Labridae	Ophthalmolepis	lineolatus	1	291.86
CF3_1	Labridae	Pictilabrus	laticlavius	1	187.8354
CF3_1	Labridae	Pseudolabrus	biserialis	1	160.171
CF3_1	Labridae	Pseudolabrus	biserialis	1	194.21
CF3_1	Labridae	Pseudolabrus	biserialis	1	197.69
CF3_1	Mullidae	Upeneichthys	vlamingii	1	227.162
CF3_1	Myliobatidae	Myliobatis	tenuicaudatus	1	1101.296
CF3_1	Pomacentridae	Chromis	klunzingeri	4	71.84435602
CF3_1	Pomacentridae	Chromis	klunzingeri	1	75.066
CF3_1	Pomacentridae	Chromis	klunzingeri	1	90.942
CF3_1	Pomacentridae	Chromis	klunzingeri	1	91.612
CF3_1	Scorpididae	Neatypus	obliquus	1	80.008
CF3_1	Scorpididae	Neatypus	obliquus	1	84.592
CF3_1	Scorpididae	Neatypus	obliquus	1	90.92
CF3_1	Scorpididae	Neatypus	obliquus	1	101.769
CF3_1	Scorpididae	Neatypus	obliquus	1	103.123
CF3_1	Scorpididae	Neatypus	obliquus	1	105.924
CF3_1	Scorpididae	Neatypus	obliquus	1	127.564
CF3_1	Scorpididae	Neatypus	obliquus	1	128.92
CF3_1	Urolophidae	Trygonoptera	ovalis	1	600.518
CF3_2	Carangidae	Seriola	rivoliana	1	38.666
CF3_2	Carangidae	Seriola	rivoliana	1	38.871
CF3_2	Carangidae	Seriola	rivoliana	1	41.248
CF3_2	Carangidae	Seriola	rivoliana	1	41.597
CF3_2	Carangidae	Seriola	rivoliana	1	41.683
CF3_2	Carangidae	Seriola	rivoliana	1	58.364
CF3_2	Dasyatidae	Bathytoshia	brevicaudata	1	1702.094
CF3_2	Labridae	Bodianus	frenchii	1	407.553
CF3_2	Labridae	Notolabrus	parilus	1	402.61
CF3_2	Labridae	Ophthalmolepis	lineolatus	1	132.403
CF3_2	Labridae	Ophthalmolepis	lineolatus	1	150.77
CF3_2	Labridae	Ophthalmolepis	lineolatus	1	269.063
CF3_2	Labridae	Ophthalmolepis	lineolatus	1	276.61
CF3_2	Labridae	Pictilabrus	laticlavius	1	205.987
CF3_2	Labridae	Pictilabrus	viridis	1	122.14
CF3_2	Labridae	Pseudolabrus	biserialis	1	111.408
CF3_2	Labridae	Pseudolabrus	biserialis	1	127.968
CF3_2	Labridae	Pseudolabrus	biserialis	1	141.792
CF3_2	Labridae	Pseudolabrus	biserialis	1	151.5669342
CF3_2	Monacanthidae	Meuschenia	flavolineata	1	196.413
CF3_2	Monacanthidae	Meuschenia	galii	1	293.903
CF3_2	Monacanthidae	Meuschenia	hippocrepis	1	433.643
CF3_2	Odacidae	Olisthops	cyanomelas	1	332.409
CF3_2	Urolophidae	Trygonoptera	ovalis	1	579.2676522
CF3_3	Carangidae	Pseudocaranx	spp.	8	248.5602925
CF3_3	Carangidae	Pseudocaranx	spp.	1	317.384
CF3_3	Carangidae	Pseudocaranx	spp.	1	343.681
CF3_3	Carangidae	Pseudocaranx	spp.	1	359.823
CF3_3	Carangidae	Pseudocaranx	spp.	1	367.818
CF3_3	Carangidae	Pseudocaranx	spp.	1	385.848
CF3_3	Carangidae	Pseudocaranx	spp.	1	404.877
CF3_3	Carangidae	Pseudocaranx	spp.	1	409.444
CF3_3	Carangidae	Pseudocaranx	spp.	1	431.548
CF3_3	Carangidae	Pseudocaranx	spp.	1	434.35
CF3_3	Carangidae	Pseudocaranx	spp.	1	471.381
CF3_3	Carangidae	Pseudocaranx	spp.	1	475.419
CF3_3	Carangidae	Pseudocaranx	spp.	1	727.767
CF3_3	Carangidae	Pseudocaranx	spp.	1	737.226
CF3_3	Chaetodontidae	Chelmonops	curiosus	1	255.373
CF3_3	Labridae	Austrolabrus	maculatus	1	69.902
CF3_3	Labridae	Coris	auricularis	1	472.454
CF3_3	Labridae	Ophthalmolepis	lineolatus	1	82.956
CF3_3	Labridae	Ophthalmolepis	lineolatus	1	119.306
CF3_3	Labridae	Ophthalmolepis	lineolatus	1	141.64
CF3_3	Labridae	Ophthalmolepis	lineolatus	2	202.5530805
CF3_3	Labridae	Ophthalmolepis	lineolatus	1	251.07
CF3_3	Labridae	Pictilabrus	laticlavius	1	101.113
CF3_3	Labridae	Pseudolabrus	biserialis	1	106.628
CF3_3	Labridae	Pseudolabrus	biserialis	1	127.685
CF3_3	Labridae	Pseudolabrus	biserialis	1	151.5669342
CF3_3	Labridae	Pseudolabrus	biserialis	1	241.083
CF3_3	Labridae	Pseudolabrus	biserialis	1	250.544
CF3_3	Monacanthidae	Meuschenia	galii	1	172.408
CF3_3	Muraenidae	Gymnothorax	prasinus	1	416.385
CF3_3	Odacidae	Olisthops	cyanomelas	1	212.438
CF3_3	Pempherididae	Pempheris	klunzingeri	10	78.38741379
CF3_4	Carangidae	Pseudocaranx	spp.	1	296.841
CF3_4	Carangidae	Pseudocaranx	spp.	1	345.918
CF3_4	Carangidae	Pseudocaranx	spp.	1	348.232
CF3_4	Carangidae	Pseudocaranx	spp.	1	350.152
CF3_4	Carangidae	Pseudocaranx	spp.	1	370.832
CF3_4	Carangidae	Pseudocaranx	spp.	1	386.533
CF3_4	Carangidae	Pseudocaranx	spp.	1	395.327
CF3_4	Carangidae	Pseudocaranx	spp.	1	403.566
CF3_4	Dasyatidae	Bathytoshia	brevicaudata	1	1286.472
CF3_4	Gerreidae	Parequula	melbournensis	1	112.963
CF3_4	Gerreidae	Parequula	melbournensis	1	134.262
CF3_4	Gerreidae	Parequula	melbournensis	1	145.103
CF3_4	Labridae	Coris	auricularis	1	75.759
CF3_4	Labridae	Coris	auricularis	1	79.753
CF3_4	Labridae	Coris	auricularis	1	83.064
CF3_4	Labridae	Coris	auricularis	1	88.464
CF3_4	Labridae	Coris	auricularis	1	89.857
CF3_4	Labridae	Coris	auricularis	1	92.64
CF3_4	Labridae	Coris	auricularis	1	96.206
CF3_4	Labridae	Coris	auricularis	1	97.491
CF3_4	Labridae	Coris	auricularis	1	100.344
CF3_4	Labridae	Coris	auricularis	1	104.209
CF3_4	Labridae	Coris	auricularis	1	125.759
CF3_4	Labridae	Coris	auricularis	1	126.605
CF3_4	Labridae	Coris	auricularis	1	129.095
CF3_4	Labridae	Coris	auricularis	1	130.434
CF3_4	Labridae	Coris	auricularis	1	134.348
CF3_4	Labridae	Coris	auricularis	1	141.159
CF3_4	Labridae	Coris	auricularis	1	141.848
CF3_4	Labridae	Coris	auricularis	1	143.4155386
CF3_4	Labridae	Coris	auricularis	1	151.25
CF3_4	Labridae	Coris	auricularis	1	156.51
CF3_4	Labridae	Coris	auricularis	1	171.935
CF3_4	Labridae	Coris	auricularis	1	181.963
CF3_4	Labridae	Eupetrichthys	angustipes	1	71.758
CF3_4	Labridae	Ophthalmolepis	lineolatus	1	162.848
CF3_4	Labridae	Pseudolabrus	biserialis	1	92.803
CF3_4	Myliobatidae	Myliobatis	tenuicaudatus	1	848.933
CF3_4	Myliobatidae	Myliobatis	tenuicaudatus	1	1087.761
CF3_4	Myliobatidae	Myliobatis	tenuicaudatus	2	1215.346136
CF3_4	Sparidae	Chrysophrys	auratus	1	470.286
CF3_4	Triakidae	Galeorhinus	galeus	1	999.877
CF3_4	Urolophidae	Trygonoptera	ovalis	1	561.962
CF3_4	Urolophidae	Trygonoptera	ovalis	1	579.2676522
CF3_5	Carangidae	Seriola	rivoliana	1	49.726
CF3_5	Dasyatidae	Bathytoshia	brevicaudata	1	1422.811417
CF3_5	Gerreidae	Parequula	melbournensis	1	130.112
CF3_5	Labridae	Austrolabrus	maculatus	1	98.03455556
CF3_5	Labridae	Coris	auricularis	1	73.194
CF3_5	Labridae	Coris	auricularis	1	78.938
CF3_5	Labridae	Eupetrichthys	angustipes	1	74.497
CF3_5	Labridae	Ophthalmolepis	lineolatus	1	117.024
CF3_5	Labridae	Ophthalmolepis	lineolatus	1	117.183
CF3_5	Labridae	Ophthalmolepis	lineolatus	1	121.486
CF3_5	Labridae	Ophthalmolepis	lineolatus	1	137.647
CF3_5	Labridae	Ophthalmolepis	lineolatus	1	200.937
CF3_5	Labridae	Ophthalmolepis	lineolatus	1	202.5530805
CF3_5	Labridae	Pictilabrus	laticlavius	1	171.02
CF3_5	Labridae	Pseudolabrus	biserialis	1	89.738
CF3_5	Labridae	Pseudolabrus	biserialis	1	98.947
CF3_5	Labridae	Pseudolabrus	biserialis	1	102.641
CF3_5	Labridae	Pseudolabrus	biserialis	1	143.889
CF3_5	Labridae	Pseudolabrus	biserialis	1	150.169
CF3_5	Labridae	Pseudolabrus	biserialis	1	164.845
CF3_5	Monacanthidae	Meuschenia	galii	1	173.921
CF3_5	Monacanthidae	Meuschenia	venusta	1	153.28
CF3_5	Mullidae	Upeneichthys	vlamingii	1	190.84
CF3_5	Odacidae	Olisthops	cyanomelas	1	299.234
