OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
NCB1138	14	1	1466.06936	829.05479	1189.93449	853.76712
NCB1138	15	0	1109.90751	533.54795	763.57225	541.04110
NCB1138	15	1	981.04432	460.19178	704.38150	478.78082
NCB1138	16	0	1233.08478	659.34247	1159.06358	665.47945
NCB1138	16	1	1152.31407	665.50685	1077.05973	673.49315
NCB1138	17	0	569.37765	851.46575	450.09634	827.16438
NCB1138	17	1	631.03468	804.00000	499.42197	773.53425
NCB1138	18	0	1056.32755	430.42466	779.84586	440.93151
NCB1138	18	1	925.61464	429.19178	646.66667	440.93151
NCB1138	19	0	361.92678	403.23288	219.49904	425.13699
NCB1138	19	1	472.90944	406.93151	328.01541	425.75342
NCB1138	20	0	489.55684	276.16438	382.27360	306.98630
NCB1138	21	0	635.06744	210.82192	224.43160	255.20548
NCB1138	22	0	445.48170	492.73973	289.17148	502.78082
NCB1138	22	1	303.67052	461.30137	162.15800	478.12329
NCB1138	23	0	1345.37572	549.73973	1146.17919	552.02740
NCB1138	23	1	1247.95761	510.90411	1051.84393	511.34247
NCB1138	24	0	936.20424	423.95890	741.31407	426.50685
NCB1138	24	1	821.52216	401.15068	648.82852	408.63014
NCB1138	25	0	890.82081	308.04110	651.77457	324.56164
NCB1138	25	1	782.92100	335.16438	569.77071	352.91781
NCB1138	26	0	1021.83044	502.89041	824.28131	502.38356
NCB1138	26	1	886.18497	494.26027	700.35067	498.06849
NCB1138	27	0	1219.78420	293.36986	838.81888	299.38356
NCB1138	27	1	1086.60501	312.47945	727.21965	326.50685
NCB1138	28	0	1048.16956	373.56164	688.42775	385.67123
NCB1138	28	1	907.59152	364.93151	565.73025	383.20548
NCB1138	29	0	1112.29287	685.47945	845.93449	683.01370
NCB1138	29	1	727.55299	752.05479	516.68593	728.63014
NCB1138	30	0	483.39114	705.20548	531.48362	701.50685
NCB1138	31	0	415.56840	662.05479	295.95376	654.65753
NCB1138	31	1	648.63198	830.95890	496.95568	817.39726
NCB1138	32	0	791.67630	568.35616	485.85742	525.20548
NCB1138	33	0	1376.18497	305.75342	1344.12331	288.49315
NCB1138	33	1	1060.50096	326.71233	1064.20039	323.01370
NCB1138	34	0	903.89210	516.57534	522.85164	522.73973
NCB1138	34	1	616.57033	523.97260	277.45665	523.97260
NCB1138	35	0	1818.88247	277.39726	1075.29865	261.36986
NCB1138	35	1	1379.88439	363.69863	675.76108	377.26027
NCB1138	36	0	1377.41811	769.31507	965.54913	779.17808
NCB1138	36	1	1090.09634	782.87671	696.72447	782.87671
NCB1138	37	0	1339.76493	562.01370	1024.78227	562.47945
NCB1138	37	1	1631.40270	454.13699	1325.05202	452.75342
NCB1138	38	0	1526.15992	406.94521	1492.10019	396.89041
NCB1138	38	1	1355.36994	405.09589	1301.57996	396.89041
NCB1138	39	0	1468.31792	436.64384	1331.45279	431.57534
NCB1138	39	1	1273.48170	423.69863	1101.47206	420.47945
NCB1138	40	0	912.52408	458.63014	790.62813	464.60274
NCB1138	40	1	713.98844	436.43836	595.79191	444.87671
NCB1138	41	0	947.61850	717.16438	713.02312	715.16438
NCB1138	41	1	739.83430	750.45205	510.78805	741.05479
NCB1138	42	0	808.94027	237.94521	379.80732	273.69863
NCB1138	42	1	1118.45857	318.08219	733.71869	327.94521
NCB1138	43	0	1082.22929	668.08219	1127.16378	670.00000
NCB1138	43	1	997.75915	652.67123	1059.34104	654.58904
NCB1138	44	0	1272.65703	567.52055	960.57225	575.36986
NCB1138	44	1	1315.81696	337.58904	1011.13102	338.04110
NCB1138	45	0	1219.30372	593.07692	940.40816	604.61538
NCB1138	46	0	1145.58767	646.02740	823.73796	642.32877
NCB1138	46	1	829.90366	842.05479	468.59345	830.95890
NCB1187	0	0	354.46154	46.74260	516.92308	91.02506
NCB1187	0	1	868.92308	65.19362	996.92308	65.19362
NCB1187	1	0	1322.85898	96.38444	1626.99292	56.84211
NCB1187	1	1	1418.05538	109.97712	1739.49775	61.78490
NCB1187	2	0	1352.61538	375.17084	1395.69231	361.64009
NCB1187	2	1	1507.69231	318.58770	1534.76923	300.13667
NCB1187	3	0	753.23077	975.44419	272.00000	943.46241
NCB1187	3	1	848.00000	938.54214	371.69231	912.71071
NCB1187	4	0	595.69231	890.56948	240.00000	857.35763
NCB1187	4	1	519.38462	896.71982	177.23077	859.81777
NCB1187	5	0	817.23077	725.74032	732.30769	719.58998
NCB1187	5	1	855.38462	691.29841	780.30769	687.60820
NCB1187	6	0	1815.38462	938.54214	1028.92308	995.12528
NCB1187	6	1	1783.38462	881.95900	1142.15385	938.54214
NCB1187	7	0	176.00000	738.04100	163.69231	692.52847
NCB1187	8	0	1658.07259	577.84205	1816.67084	580.24472
NCB1187	8	1	1704.93116	565.82870	1877.94743	568.23137
NCB1187	9	0	1492.92308	817.99544	1132.30769	842.59681
NCB1187	9	1	1649.23077	747.88155	1238.15385	773.71298
NCB1187	10	0	1534.76923	799.54442	1147.07692	825.37585
NCB1187	10	1	1689.84615	777.40319	1246.76923	804.46469
NCB1187	11	0	1481.84615	424.37358	1648.00000	413.30296
NCB1187	11	1	1524.92308	447.74487	1715.69231	437.90433
NCB1187	12	0	1222.15385	484.64692	1344.00000	482.18679
NCB1187	12	1	1243.07692	471.11617	1377.23077	464.96583
NCB1187	13	0	1524.92308	617.49431	1478.15385	626.10478
NCB1187	13	1	1736.61538	628.56492	1670.15385	642.09567
NCB1187	14	0	1023.26996	384.32432	1088.97338	381.89189
NCB1187	14	1	1351.78707	362.43243	1411.40684	349.05405
NCB1187	15	0	793.84615	309.97722	1113.84615	305.05695
NCB1187	16	0	717.53846	274.30524	1035.07692	277.99544
NCB1187	17	0	550.15385	222.64237	884.92308	225.10251
NCB1187	18	0	334.76923	91.02506	691.69231	115.62642
NCB1187	19	0	401.23077	89.79499	743.38462	119.31663
NCB1187	20	0	724.48165	234.78261	1039.74243	238.48970
NCB1187	21	0	1392.00000	569.52164	1363.69231	569.52164
NCB1187	21	1	1852.30769	464.96583	1892.92308	440.36446
NCB1187	22	0	1426.46154	464.96583	1664.00000	451.43508
NCB1187	22	1	1520.00000	458.81549	1785.84615	444.05467
NCB1187	23	0	881.23077	340.72893	477.53846	370.25057
NCB1187	23	1	1105.23077	591.66287	768.00000	596.58314
NCB1187	24	0	710.57034	362.43243	382.05323	380.67568
NCB1187	24	1	1017.18631	623.91892	713.00380	623.91892
NCB1187	25	0	727.38462	466.19590	178.46154	489.56720
NCB1187	26	0	136.61538	423.14351	318.76923	437.90433
NCB1187	26	1	317.53846	429.29385	480.00000	439.13440
NCB1187	27	0	4.92308	558.45103	103.38462	553.53075
NCB1187	27	1	278.15385	488.33713	263.38462	489.56720
NCB1187	28	0	1528.61538	600.27335	1262.76923	613.80410
NCB1187	28	1	1896.61538	569.52164	1646.76923	575.67198
NCB1187	29	0	508.30769	554.76082	105.84615	549.84055
NCB1187	29	1	747.07692	645.78588	446.76923	642.09567
NCB1187	30	0	387.69231	477.26651	71.38462	498.17768
NCB1187	30	1	590.76923	483.41686	353.23077	492.02733
NCB1187	31	0	872.61538	466.19590	944.00000	460.04556
NCB1187	31	1	974.76923	447.74487	1069.53846	445.28474
NCB1187	32	0	827.07692	528.92938	961.23077	526.46925
NCB1187	32	1	716.30769	521.54897	878.76923	522.77904
NCB1187	33	0	795.07692	430.52392	910.76923	445.28474
NCB1187	34	0	1171.69231	370.25057	1243.07692	382.55125
NCB1187	35	0	700.30769	381.32118	969.84615	382.55125
NCB1187	36	0	53.53612	77.83784	225.09506	138.64865
NCB1187	37	0	1289.84615	248.47380	1435.07692	228.79271
NCB1187	37	1	1212.30769	260.77449	1379.69231	242.32346
NCB1187	38	0	1675.07692	345.64920	1811.69231	321.04784
NCB1187	38	1	1790.76923	335.80866	1902.76923	302.59681
NCB1187	39	0	1248.36502	313.78378	1455.20913	291.89189
NCB1187	40	0	1563.07692	255.85421	1705.84615	222.64237
NCB1187	40	1	1644.30769	243.55353	1773.53846	202.96128
NCB1187	41	0	951.58949	366.40712	1012.86608	366.40712
NCB1187	42	0	1125.80726	371.21246	1403.35419	351.99110
NCB1187	43	0	1193.09136	354.39377	1453.81727	333.97108
NCB1187	44	0	629.58698	376.01780	890.31289	373.61513
NCB1187	45	0	1116.39408	388.00915	1301.84160	381.83066
NCB1187	45	1	1200.46362	413.95881	1388.38377	409.01602
NCB1187	46	0	1122.57566	368.23799	1395.80167	365.76659
NCB1187	47	0	1149.77463	303.98169	1403.21958	285.44622
NCB1187	48	0	956.90921	362.05950	897.56600	376.88787
NCB1187	49	0	937.84615	412.07289	929.23077	457.58542
NCB1187	50	0	702.76923	135.30752	701.53846	157.44875
NCB1187	50	1	910.76923	109.47608	872.61538	119.31663
NCB1187	51	0	1292.30769	134.07745	1414.15385	108.24601
NCB1187	51	1	1409.23077	115.62642	1512.61538	79.95444
NCB1187	52	0	459.07692	297.67654	577.23077	318.58770
NCB1187	52	1	585.84615	250.93394	669.53846	265.69476
NCB1187	53	0	1144.61538	298.90661	1041.23077	298.90661
NCB1187	53	1	1366.15385	308.74715	1198.76923	301.36674
NCB1187	54	0	1442.46154	201.73121	1515.07692	173.43964
NCB1187	54	1	1579.07692	227.56264	1619.69231	193.12073
NCB1187	55	0	604.30769	334.57859	580.92308	357.94989
NCB1187	55	1	836.92308	355.48975	790.15385	361.64009
NCB1187	56	0	1613.53846	319.81777	1751.38462	289.06606
NCB1187	56	1	1730.46154	319.81777	1865.84615	287.83599
NCB1187	57	0	1438.76923	375.17084	1687.38462	356.71982
NCB1187	57	1	1520.00000	367.79043	1773.53846	344.41913
NCB1187	58	0	188.30769	316.12756	417.23077	340.72893
NCB1187	58	1	343.38462	335.80866	540.30769	351.79954
NCB1187	59	0	1617.23077	209.11162	1714.46154	202.96128
NCB1187	60	0	98.46154	244.78360	316.30769	280.45558
NCB1187	61	0	244.92308	451.43508	395.07692	477.26651
NCB1187	62	0	1441.82510	312.56757	1708.28897	289.45946
NCB1187	63	0	17.23077	221.41230	262.15385	263.23462
