OpCode	PeriodIndex	Period	FilenameStart	FrameStart	TimeStart	FilenameEnd	FrameEnd	TimeEnd	HasEnd
NCB1141	0	Analysis	NCB1141_L422.avi	4395	2.44411				0
NCB1174	0	Analysis	NCB1174_L375.avi	13056	8.70400				0
NCB1044	0	Analysis	NCB1044_L375.avi	6230	4.15333				0
NCB1182	0	Analysis	NCB1182_L367.avi	4946	3.29733				0
NCB1152	0	Analysis	NCB1152_L367.avi	9721	6.48067				0
NCB1180	0	Analysis	NCB1180_L441.avi	5751	3.19820				0
NCB1049	0	Analysis	NCB1049_L375.avi	12790	8.52667				0
NCB1125	0	Analysis	NCB1125_L367.avi	4829	3.21933				0
NCB1052	0	Analysis	NCB1052_L420.avi	6888	3.83050				0
NCB1039	0	Analysis	NCB1039_L439.avi	14314	7.96018				0
NCB1155	0	Analysis	NCB1155_L377.avi	7423	4.94867				0
NCB1173	0	Analysis	NCB1173_L371.avi	8452	5.63467				0
NCB1147	0	Analysis	NCB1147_L371.avi	4288	2.85867				0
NCB1185	0	Analysis	NCB1185_L439.avi	6370	3.54243				0
NCB1042	0	Analysis	NCB1042_L377.avi	9188	6.12533				0
NCB1223	0	Analysis	NCB1223_L422.avi	20313	11.29630				0
NCB1136	0	Analysis	NCB1136_L441.avi	14704	8.17707				0
NCB1203	0	Analysis	NCB1203_L375.avi	6628	4.41867				0
NCB1122	0	Analysis	NCB1122_L377.avi	17771	11.84733				0
NCB1051	0	Analysis	NCB1051_L377.avi	7625	5.08333				0
NCB1151	0	Analysis	NCB1151_L373.avi	14644	9.76267				0
NCB1212	0	Analysis	NCB1212_L427.avi	13552	7.53643				0
NCB1172	0	Analysis	NCB1172_L439.avi	22644	12.59259				0
NCB1148	0	Analysis	NCB1148_L375.avi	5366	3.57733				0
NCB1146	0	Analysis	NCB1146_L377.avi	2779	1.85267				0
NCB1219	0	Analysis	NCB1219_L375.avi	7717	5.14467				0
NCB1041	0	Analysis	NCB1041_L420.avi	7150	3.97620				0
NCB1149	0	Analysis	NCB1149_L367.avi	4158	2.77200				0
NCB1186	0	Analysis	NCB1186_L427.avi	9367	5.20910				0
NCB1158	0	Analysis	NCB1158_L420.avi	8101	4.50506				0
NCB1162	0	Analysis	NCB1162_L439.avi	7897	4.39161				0
NCB1211	0	Analysis	NCB1211_R421.avi	15914	8.84996				0
NCB1166	0	Analysis	NCB1166_L377.avi	6956	4.63733				0
NCB1196	0	Analysis	NCB1196_L367.avi	8269	5.51267				0
NCB1133	0	Analysis	NCB1133_L439.avi	12309	6.84518				0
NCB1215	0	Analysis	NCB1215_L427.avi	21636	12.03203				0
NCB1135	0	Analysis	NCB1135_L420.avi	7529	4.18696				0
NCB1206	0	Analysis	NCB1206_L427.avi	8730	4.85485				0
NCB1218	0	Analysis	NCB1218_L371.avi	5485	3.65667				0
NCB1132	0	Analysis	NCB1132_L377.avi	4166	2.77733				0
NCB1138	0	Analysis	NCB1138_L420.avi	16269	9.04738				0
NCB1187	0	Analysis	NCB1187_L420.avi	6131	3.40952				0
NCB1209	0	Analysis	NCB1209_L422.avi	9861	5.48382				0
NCB1191	0	Analysis	NCB1191_L420.avi	6300	3.50350				0
NCB1130	0	Analysis	NCB1130_L375.avi	5740	3.82667				0
NCB1201	0	Analysis	NCB1201_L373.avi	8841	5.89400				0
NCB1225	0	Analysis	NCB1225_L373.avi	17368	11.57867				0
NCB1181	0	Analysis	NCB1181_L373.avi	8716	5.81067				0
NCB1197	0	Analysis	NCB1197_L373.avi	4941	3.29400				0
NCB1153	0	Analysis	NCB1153_L375.avi	8283	5.52200				0
NCB1123	0	Analysis	NCB1123_L371.avi	8253	5.50200				0
NCB1177	0	Analysis	NCB1177_L441.avi	6112	3.39895				0
NCB1164	0	Analysis	NCB1164_L420.avi	8548	4.75364				0
NCB1053	0	Analysis	NCB1053_L427.avi	9615	5.34701				0
NCB1163	0	Analysis	NCB1163_L427.avi	8588	4.77589				0
NCB1129	0	Analysis	NCB1129_L367.avi	10932	7.28800				0
NCB1167	0	Analysis	NCB1167_L377.avi	16778	11.18533				0
NCB1144	0	Analysis	NCB1144_L420.avi	8756	4.86931				0
NCB1128	0	Analysis	NCB1128_L373.avi	4756	3.17067				0
NCB1168	0	Analysis	NCB1168_L422.avi	11823	6.57491				0
NCB1160	0	Analysis	NCB1160_L439.avi	10853	6.03548				0
NCB1199	0	Analysis	NCB1199_L422.avi	31134	17.31398				0
NCB1176	0	Analysis	NCB1176_L373.avi	13593	9.06200				0
NCB1150	0	Analysis	NCB1150_L373.avi	4239	2.82600				0
NCB1154	0	Analysis	NCB1154_L371.avi	10596	7.06400				0
NCB1171	0	Analysis	NCB1171_L427.avi	8875	4.93549				0
NCB1143	0	Analysis	NCB1143_L427.avi	30319	16.86075				0
NCB1194	0	Analysis	NCB1194_L371.avi	4335	2.89000				0
NCB1204	0	Analysis	NCB1204_L371.avi	8558	5.70533				0
NCB1222	0	Analysis	NCB1222_L441.avi	13985	7.77722				0
NCB1192	0	Analysis	NCB1192_L427.avi	6428	3.57469				0
NCB1175	0	Analysis	NCB1175_L367.avi	8115	5.41000				0
NCB1124	0	Analysis	NCB1124_L375.avi	13166	8.77733				0
NCB1046	0	Analysis	NCB1046_L373.avi	10811	7.20733				0
NCB1214	0	Analysis	NCB1214_L422.avi	7648	4.25314				0
NCB1131	0	Analysis	NCB1131_L371.avi	3180	2.12000				0
NCB1178	0	Analysis	NCB1178_L422.avi	16422	9.13247				0
NCB1170	0	Analysis	NCB1170_L420.avi	26985	15.00667				0
NCB1169	0	Analysis	NCB1169_L441.avi	15918	8.85219				0
NCB1205	0	Analysis	NCB1205_L439.avi	6097	3.39061				0
NCB1198	0	Analysis	NCB1198_L441.avi	12099	6.72840				0
NCB1043	0	Analysis	NCB1043_L371.avi	8170	5.44667				0
NCB1161	0	Analysis	NCB1161_L422.avi	9882	5.49550				0
NCB1159	0	Analysis	NCB1159_L427.avi	6307	3.50740				0
NCB1054	0	Analysis	NCB1054_L439.avi	9164	5.09621				0
NCB1127	0	Analysis	NCB1127_L422.avi	7123	3.96118				0
NCB1040	0	Analysis	NCB1040_L427.avi	20694	11.50817				0
NCB1193	0	Analysis	NCB1193_L439.avi	5686	3.16205				0
NCB1134	0	Analysis	NCB1134_L427.avi	5217	2.90123				0
