OpCode	Camera	MovieSeqIndex	StartTimeOffset	Format	Filename	Frames	Rate
GUZ(JB)S2-R3	0	0	0.00000	0	GUZ(JB)S2-R3_L1.avi	192615	29.97000
FISPZS2-R3	0	0	0.00000	0	FISPZS2-R3_L21.avi	116475	29.97000
FISPZS2-R3	1	0	0.00000	0	FISPZS2-R3_R22.avi	116275	29.97000
GUZ(GH)S1-R4	0	0	0.00000	0	GUZ(GH)S1-R4_L3.avi	120615	29.97000
GUZ(GH)S1-R4	1	0	0.00000	0	GUZ(GH)S1-R4_R4.avi	120195	29.97000
FISZS1-R4	0	0	0.00000	0	FISZS1-R4_L15.avi	113910	29.97000
FISZS1-R4	1	0	0.00000	0	FISZS1-R4_R16.avi	114165	29.97000
GUZ(C)S2-R2	0	0	0.00000	0	GUZ(C)S2-R2_L13.avi	121095	29.97000
GUZ(C)S2-R2	1	0	0.00000	0	GUZ(C)S2-R2_R14.avi	120840	29.97000
JC26_JRMR26	0	0	0.00000	0	JC26_JRMR26_L23.avi	133380	29.97000
GUZ(JB)S1-R4	0	0	0.00000	0	GUZ(JB)S1-R4_L15.avi	124005	29.97000
GUZ(JB)S1-R4	1	0	0.00000	0	GUZ(JB)S1-R4_R16.avi	123780	29.97000
BISZS2-R3	0	0	0.00000	0	BISZS2-R3_L25.avi	120060	29.97000
BISZS2-R3	1	0	0.00000	0	BISZS2-R3_R26.avi	120540	29.97000
NHSZS1-R1	0	0	0.00000	0	NHSZS1-R1_L11.avi	128100	29.97000
NHSZS1-R1	1	0	0.00000	0	NHSZS1-R1_R12.avi	127890	29.97000
FISPZS2-R2	0	0	0.00000	0	FISPZS2-R2_L9.avi	117345	29.97000
FISPZS2-R2	1	0	0.00000	0	FISPZS2-R2_R10.avi	117400	29.97000
GUZ(C)S1-R4	0	0	0.00000	0	GUZ(C)S1-R4_L5.avi	123015	29.97000
GUZ(C)S1-R4	1	0	0.00000	0	GUZ(C)S1-R4_L5.avi	123015	29.97000
BISZS1-R4	0	0	0.00000	0	BISZS1-R4_L9.avi	148620	29.97000
GUZ(ER)S2-R1	0	0	0.00000	0	GUZ(ER)S2-R1_L23.avi	126090	29.97000
GUZ(ER)S2-R1	1	0	0.00000	0	GUZ(ER)S2-R1_R24.avi	125310	29.97000
JV_031	0	0	0.00000	0	JV_031_L23.avi	173985	29.97000
JV_031	1	0	0.00000	0	JV_031_R24.avi	125535	29.97000
HRSPZS1-R3	0	0	0.00000	0	HRSPZS1-R3_L1.avi	192870	29.97000
HRSPZS3-R2	0	0	0.00000	0	HRSPZS3-R2_L15.avi	169980	29.97000
HRSPZS3-R2	1	0	0.00000	0	HRSPZS3-R2_R16.avi	168900	29.97000
GUZ(GH)S1-R3	0	0	0.00000	0	GUZ(GH)S1-R3_L25.avi	121920	29.97000
GUZ(GH)S1-R3	1	0	0.00000	0	GUZ(GH)S1-R3_R26.avi	121695	29.97000
JV_013	0	0	0.00000	0	JV_013_L11.avi	176265	29.97000
JV_013	1	0	0.00000	0	JV_013_R12.avi	176655	29.97000
JC33_GRMR33	0	0	0.00000	0	JC33_GRMR33_L5.avi	188850	29.97000
JC33_GRMR33	1	0	0.00000	0	JC33_GRMR33_R6.avi	188280	29.97000
GUZ(JB)S2-R4	0	0	0.00000	0	GUZ(JB)S2-R4_L5.avi	158955	29.97000
GUZ(JB)S2-R4	1	0	0.00000	0	GUZ(JB)S2-R4_R6.avi	158760	29.97000
JV_025	0	0	0.00000	0	JV-025_L25.avi	119460	29.97000
JV_025	1	0	0.00000	0	JV-025_R26.avi	119430	29.97000
PHSZS1-R2	0	0	0.00000	0	PHSZS1-R2_L3.avi	113340	29.97000
PHSZS1-R2	1	0	0.00000	0	PHSZS1-R2_R4.avi	112260	29.97000
HRSPZS3-R3	0	0	0.00000	0	HRSPZS3-R3_L25.avi	155430	29.97000
HRSPZS3-R3	1	0	0.00000	0	HRSPZS3-R3_R26.avi	154350	29.97000
GUZ(ER)S2-R2	0	0	0.00000	0	GUZ(ER)S2-R2_L5.avi	123675	29.97000
GUZ(ER)S2-R2	1	0	0.00000	0	GUZ(ER)S2-R2_R6.avi	123105	29.97000
GUZ(JB)S2-R2	0	0	0.00000	0	GUZ(JB)S2-R2_L13.avi	183000	29.97000
HRSPZS2-R4	0	0	0.00000	0	HRSPZS2-R4_L9.avi	147540	29.97000
HRSPZS2-R4	1	0	0.00000	0	HRSPZS2-R4_R10.avi	146280	29.97000
PHSZS1-R4	0	0	0.00000	0	PHSZS1-R4_L1.avi	133050	29.97000
GUZ(C)S1-R3	0	0	0.00000	0	GUZ(C)S1-R3_L9.avi	120870	29.97000
GUZ(C)S1-R3	1	0	0.00000	0	GUZ(C)S1-R3_R10.avi	119880	29.97000
GUZ(ER)S2-R4	0	0	0.00000	0	GUZ(ER)S2-R4_L21.avi	113640	29.97000
GUZ(ER)S2-R4	1	0	0.00000	0	GUZ(ER)S2-R4_R22.avi	113130	29.97000
