Sample,Family,Genus,Species,Count,Length,Transect
SBMP_Fish202_2050309_1,Labridae,Unknown,spp,1,52.577,1
SBMP_Fish202_2050309_1,Pomacentridae,Stegastes,obreptus,1,57.018,1
SBMP_Fish202_2050309_1,Labridae,Thalassoma,spp,1,70.535,1
SBMP_Fish202_2050309_1,Labridae,Thalassoma,spp,1,81.926,1
SBMP_Fish202_2050309_1,Pomacentridae,Abudefduf,sexfasciatus,1,90.819,1
SBMP_Fish202_2050309_1,Pomacentridae,Abudefduf,sexfasciatus,1,94.941,1
SBMP_Fish202_2050309_1,Labridae,Thalassoma,lutescens,1,96.847,1
SBMP_Fish202_2050309_1,Pomacentridae,Abudefduf,sexfasciatus,1,101.878,1
SBMP_Fish202_2050309_1,Pomacentridae,Abudefduf,sexfasciatus,1,107.246,1
SBMP_Fish202_2050309_1,Pomacentridae,Abudefduf,sexfasciatus,1,109.541,1
SBMP_Fish202_2050309_1,Pomacentridae,Abudefduf,sexfasciatus,1,119.827,1
SBMP_Fish202_2050309_1,Pomacentridae,Abudefduf,sexfasciatus,1,126.733,1
SBMP_Fish202_2050309_1,Pomacentridae,Abudefduf,sexfasciatus,1,128.048,1
SBMP_Fish202_2050309_1,Pomacentridae,Abudefduf,sexfasciatus,1,140.16,1
SBMP_Fish202_2050309_1,Pomacentridae,Abudefduf,sexfasciatus,1,147.72,1
SBMP_Fish202_2050309_1,Labridae,Bodianus,axillaris,1,148.77,1
SBMP_Fish202_2050309_1,Labridae,Thalassoma,lutescens,1,164.69,1
SBMP_Fish202_2050309_1,Lutjanidae,Lutjanus,carponotatus,1,215.952,1
SBMP_Fish202_2050309_1,Kyphosidae,Kyphosus,bigibbus,1,250.94,1
SBMP_Fish202_2050309_1,Kyphosidae,Kyphosus,bigibbus,1,261.709,1
SBMP_Fish202_2050309_1,Kyphosidae,Kyphosus,bigibbus,1,277.582,1
SBMP_Fish202_2050309_1,Scaridae,Scarus,ghobban,1,285.482,1
SBMP_Fish202_2050309_1,Kyphosidae,Kyphosus,bigibbus,1,293.842,1
SBMP_Fish202_2050309_1,Lutjanidae,Lutjanus,carponotatus,1,294.643,1
SBMP_Fish202_2050309_1,Haemulidae,Plectorhinchus,multivittatus,1,300.031,1
SBMP_Fish202_2050309_1,Haemulidae,Plectorhinchus,multivittatus,1,304.601,1
SBMP_Fish202_2050309_1,Kyphosidae,Kyphosus,spp,1,306.035,1
SBMP_Fish202_2050309_1,Lutjanidae,Lutjanus,carponotatus,1,320.086,1
SBMP_Fish202_2050309_1,Kyphosidae,Kyphosus,bigibbus,1,347.597,1
SBMP_Fish202_2050309_1,Lutjanidae,Lutjanus,carponotatus,1,348.633,1
SBMP_Fish202_2050309_1,Kyphosidae,Kyphosus,bigibbus,1,350.618,1
SBMP_Fish202_2050309_1,Kyphosidae,Kyphosus,bigibbus,1,352.404,1
SBMP_Fish202_2050309_1,Kyphosidae,Kyphosus,bigibbus,1,357.008,1
SBMP_Fish202_2050309_1,Scaridae,Scarus,ghobban,1,374.063,1
SBMP_Fish202_2050309_1,Kyphosidae,Kyphosus,bigibbus,1,384.809,1
SBMP_Fish202_2050309_1,Labridae,Choerodon,cauteroma,1,399.685,1
SBMP_Fish202_2050309_1,Kyphosidae,Kyphosus,bigibbus,1,402.321,1
SBMP_Fish202_2050309_1,Kyphosidae,Kyphosus,spp,1,416.527,1
SBMP_Fish202_2050309_1,Kyphosidae,Kyphosus,bigibbus,1,418.456,1
SBMP_Fish202_2050309_1,Kyphosidae,Kyphosus,spp,1,435.63,1
SBMP_Fish202_2050309_1,Scaridae,Scarus,ghobban,1,453.339,1
SBMP_Fish202_2050309_1,Kyphosidae,Kyphosus,bigibbus,1,469.302,1
SBMP_Fish202_2050309_1,Kyphosidae,Kyphosus,bigibbus,1,470.014,1
SBMP_Fish202_2050309_1,Kyphosidae,Kyphosus,bigibbus,1,475.031,1
SBMP_Fish202_2050309_1,Labridae,Choerodon,rubescens,1,557.638,1
SBMP_Fish202_2050309_1,Kyphosidae,Kyphosus,bigibbus,1,575.598,1
SBMP_Fish202_2050309_2,Scaridae,Unknown,spp,1,54.843,2
SBMP_Fish202_2050309_2,Scaridae,Unknown,spp,1,55.414,2
SBMP_Fish202_2050309_2,Scaridae,Unknown,spp,1,58.739,2
SBMP_Fish202_2050309_2,Scaridae,Unknown,spp,1,59.657,2
SBMP_Fish202_2050309_2,Scaridae,Unknown,spp,1,64.975,2
SBMP_Fish202_2050309_2,Scaridae,Unknown,spp,1,69.275,2
SBMP_Fish202_2050309_2,Scaridae,Unknown,spp,1,70.739,2
SBMP_Fish202_2050309_2,Labridae,Thalassoma,lunare,1,71.569,2
SBMP_Fish202_2050309_2,Scaridae,Unknown,spp,1,74.837,2
SBMP_Fish202_2050309_2,Scaridae,Unknown,spp,1,80.449,2
SBMP_Fish202_2050309_2,Scaridae,Unknown,spp,1,80.835,2
SBMP_Fish202_2050309_2,Scaridae,Chlorurus,sordidus,1,81.343,2
SBMP_Fish202_2050309_2,Pomacentridae,Stegastes,obreptus,1,82.257,2
SBMP_Fish202_2050309_2,Labridae,Thalassoma,lutescens,1,95.606,2
SBMP_Fish202_2050309_2,Scaridae,Chlorurus,sordidus,1,97.202,2
SBMP_Fish202_2050309_2,Labridae,Thalassoma,lunare,1,126.229,2
SBMP_Fish202_2050309_2,Lutjanidae,Lutjanus,carponotatus,1,218.782,2
SBMP_Fish202_2050309_2,Kyphosidae,Kyphosus,bigibbus,1,262.114,2
SBMP_Fish202_2050309_2,Kyphosidae,Kyphosus,bigibbus,1,313.815,2
SBMP_Fish202_2050309_2,Kyphosidae,Kyphosus,cornelii,1,316.544,2
SBMP_Fish202_2050309_2,Kyphosidae,Kyphosus,cornelii,1,336.541,2
SBMP_Fish202_2050309_2,Labridae,Choerodon,cauteroma,1,346.546,2
SBMP_Fish202_2050309_2,Labridae,Choerodon,cauteroma,1,363.362,2
SBMP_Fish202_2050309_2,Acanthuridae,Acanthurus,grammoptilus,1,363.582,2
SBMP_Fish202_2050309_2,Kyphosidae,Kyphosus,bigibbus,1,378.684,2
SBMP_Fish202_2050309_2,Haemulidae,Plectorhinchus,multivittatus,1,415.149,2
SBMP_Fish202_2050309_3,Labridae,Halichoeres,spp,1,55.131,3
SBMP_Fish202_2050309_3,Labridae,Halichoeres,marginatus,1,61.19,3
SBMP_Fish202_2050309_3,Labridae,Unknown,spp,1,61.971,3
SBMP_Fish202_2050309_3,Scaridae,Unknown,spp,1,95.164,3
SBMP_Fish202_2050309_3,Pomacentridae,Abudefduf,sexfasciatus,1,99.819,3
SBMP_Fish202_2050309_3,Pomacentridae,Abudefduf,sexfasciatus,1,118.062,3
SBMP_Fish202_2050309_3,Pomacentridae,Abudefduf,sexfasciatus,1,119.59,3
SBMP_Fish202_2050309_3,Pomacentridae,Abudefduf,sexfasciatus,1,119.914,3
SBMP_Fish202_2050309_3,Pomacentridae,Abudefduf,sexfasciatus,1,122.855,3
SBMP_Fish202_2050309_3,Scaridae,Scarus,ghobban,1,123.538,3
SBMP_Fish202_2050309_3,Scaridae,Scarus,ghobban,1,127.329,3
SBMP_Fish202_2050309_3,Labridae,Thalassoma,lutescens,1,127.91,3
SBMP_Fish202_2050309_3,Pomacentridae,Abudefduf,sexfasciatus,1,128.611,3
SBMP_Fish202_2050309_3,Labridae,Thalassoma,lutescens,1,130.319,3
SBMP_Fish202_2050309_3,Scaridae,Scarus,ghobban,1,131.255,3
SBMP_Fish202_2050309_3,Labridae,Thalassoma,lutescens,1,133.858,3
SBMP_Fish202_2050309_3,Scaridae,Scarus,ghobban,1,133.863,3
SBMP_Fish202_2050309_3,Labridae,Thalassoma,lutescens,1,145.263,3
SBMP_Fish202_2050309_3,Scaridae,Unknown,spp,1,151.134,3
SBMP_Fish202_2050309_3,Scaridae,Scarus,ghobban,1,161.425,3
SBMP_Fish202_2050309_3,Pomacentridae,Abudefduf,bengalensis,1,164.102,3
SBMP_Fish202_2050309_3,Labridae,Thalassoma,lutescens,1,166.1,3
SBMP_Fish202_2050309_3,Labridae,Thalassoma,lutescens,1,171.654,3
SBMP_Fish202_2050309_3,Labridae,Thalassoma,lutescens,1,176.892,3
SBMP_Fish202_2050309_3,Scaridae,Unknown,spp,1,179.76,3
SBMP_Fish202_2050309_3,Chaetodontidae,Chaetodon,auriga,1,189.428,3
SBMP_Fish202_2050309_3,Scaridae,Unknown,spp,1,190.77,3
SBMP_Fish202_2050309_3,Labridae,Thalassoma,lutescens,1,201.655,3
SBMP_Fish202_2050309_3,Scaridae,Unknown,spp,1,202.264,3
SBMP_Fish202_2050309_3,Scaridae,Chlorurus,sordidus,1,203.418,3
SBMP_Fish202_2050309_3,Labridae,Thalassoma,lutescens,1,213.491,3
SBMP_Fish202_2050309_3,Acanthuridae,Acanthurus,grammoptilus,1,217.437,3
SBMP_Fish202_2050309_3,Scaridae,Scarus,ghobban,1,220.047,3
SBMP_Fish202_2050309_3,Labridae,Hologymnosus,annulatus,1,226.689,3
SBMP_Fish202_2050309_3,Scaridae,Scarus,ghobban,1,237.099,3
SBMP_Fish202_2050309_3,Scaridae,Scarus,spp,1,260.325,3
SBMP_Fish202_2050309_3,Kyphosidae,Kyphosus,bigibbus,1,272.338,3
SBMP_Fish202_2050309_3,Labridae,Choerodon,cauteroma,1,282.75,3
SBMP_Fish202_2050309_3,Labridae,Choerodon,cauteroma,1,290.962,3
SBMP_Fish202_2050309_3,Scaridae,Scarus,ghobban,1,292.254,3
SBMP_Fish202_2050309_3,Scaridae,Scarus,ghobban,1,294.742,3
SBMP_Fish202_2050309_3,Scaridae,Scarus,ghobban,1,294.774,3
SBMP_Fish202_2050309_3,Labridae,Choerodon,cauteroma,1,298.201,3
SBMP_Fish202_2050309_3,Kyphosidae,Kyphosus,bigibbus,1,303.904,3
SBMP_Fish202_2050309_3,Kyphosidae,Kyphosus,bigibbus,1,308.157,3
SBMP_Fish202_2050309_3,Labridae,Choerodon,rubescens,1,320.439,3
SBMP_Fish202_2050309_3,Acanthuridae,Acanthurus,grammoptilus,1,326.936,3
SBMP_Fish202_2050309_3,Labridae,Choerodon,cauteroma,1,350.603,3
SBMP_Fish202_2050309_3,Haemulidae,Plectorhinchus,multivittatus,1,351.033,3
SBMP_Fish202_2050309_3,Serranidae,Plectropomus,spp,1,354.613,3
SBMP_Fish202_2050309_3,Scaridae,Scarus,ghobban,1,357.4,3
SBMP_Fish202_2050309_3,Scaridae,Scarus,ghobban,1,369.265,3
SBMP_Fish202_2050309_3,Scaridae,Scarus,ghobban,1,390.501,3
SBMP_Fish202_2050309_3,Pomacanthidae,Pomacanthus,sexstriatus,1,403.864,3
SBMP_Fish202_2050309_3,Scaridae,Scarus,ghobban,1,440.136,3
SBMP_Fish202_2050309_3,Scaridae,Scarus,ghobban,1,451.223,3
SBMP_Fish202_2050309_3,Scaridae,Scarus,ghobban,1,599.859,3
SBMP_Fish202_2050309_4,Labridae,Coris,auricularis,1,55.511,4
SBMP_Fish202_2050309_4,Labridae,Coris,auricularis,1,58.671,4
SBMP_Fish202_2050309_4,Labridae,Halichoeres,spp,1,72.1,4
SBMP_Fish202_2050309_4,Labridae,Thalassoma,lutescens,1,72.316,4
SBMP_Fish202_2050309_4,Labridae,Thalassoma,lutescens,1,74.814,4
SBMP_Fish202_2050309_4,Pomacentridae,Abudefduf,sexfasciatus,1,78.764,4
SBMP_Fish202_2050309_4,Pomacentridae,Abudefduf,sexfasciatus,1,92.013,4
SBMP_Fish202_2050309_4,Labridae,Thalassoma,lutescens,1,93.396,4
SBMP_Fish202_2050309_4,Pomacentridae,Abudefduf,sexfasciatus,1,100.284,4
SBMP_Fish202_2050309_4,Pomacentridae,Stegastes,obreptus,1,100.422,4
SBMP_Fish202_2050309_4,Pomacentridae,Abudefduf,sexfasciatus,1,106.388,4
SBMP_Fish202_2050309_4,Pomacentridae,Stegastes,obreptus,1,110.331,4
SBMP_Fish202_2050309_4,Pomacentridae,Abudefduf,sexfasciatus,1,111.124,4
SBMP_Fish202_2050309_4,Pomacentridae,Abudefduf,sexfasciatus,1,119.329,4
SBMP_Fish202_2050309_4,Pomacentridae,Abudefduf,sexfasciatus,1,128.025,4
SBMP_Fish202_2050309_4,Pomacentridae,Abudefduf,sexfasciatus,1,130.668,4
SBMP_Fish202_2050309_4,Scaridae,Scarus,ghobban,1,135.336,4
SBMP_Fish202_2050309_4,Pomacentridae,Stegastes,obreptus,1,139.403,4
SBMP_Fish202_2050309_4,Pomacentridae,Parma,occidentalis,1,141.447,4
SBMP_Fish202_2050309_4,Scaridae,Scarus,ghobban,1,159.844,4
SBMP_Fish202_2050309_4,Scaridae,Scarus,ghobban,1,164.181,4
SBMP_Fish202_2050309_4,Labridae,Thalassoma,lutescens,1,165.984,4
SBMP_Fish202_2050309_4,Nemipteridae,Scolopsis,bilineata,1,190.754,4
SBMP_Fish202_2050309_4,Scaridae,Scarus,ghobban,1,201.412,4
SBMP_Fish202_2050309_4,Scaridae,Scarus,ghobban,1,203.766,4
SBMP_Fish202_2050309_4,Labridae,Thalassoma,lutescens,1,206.022,4
SBMP_Fish202_2050309_4,Labridae,Thalassoma,lutescens,1,207.197,4
SBMP_Fish202_2050309_4,Scaridae,Scarus,ghobban,1,217.325,4
SBMP_Fish202_2050309_4,Acanthuridae,Acanthurus,grammoptilus,1,234.866,4
SBMP_Fish202_2050309_4,Labridae,Thalassoma,lutescens,1,264.795,4
SBMP_Fish202_2050309_4,Kyphosidae,Kyphosus,cornelii,1,278.014,4
SBMP_Fish202_2050309_4,Acanthuridae,Acanthurus,grammoptilus,1,282.822,4
SBMP_Fish202_2050309_4,Kyphosidae,Kyphosus,bigibbus,1,343.534,4
SBMP_Fish202_2050309_4,Scaridae,Scarus,ghobban,1,368.492,4
SBMP_Fish202_2050309_4,Kyphosidae,Kyphosus,bigibbus,1,373.504,4
SBMP_Fish202_2050309_4,Lethrinidae,Lethrinus,nebulosus,1,394.188,4
SBMP_Fish202_2050309_4,Haemulidae,Plectorhinchus,multivittatus,1,410.671,4
SBMP_Fish202_2050309_4,Scaridae,Scarus,ghobban,1,415.399,4
SBMP_Fish202_2050309_5,Pomacentridae,Pomacentrus,coelestis,1,36.526,5
SBMP_Fish202_2050309_5,Scaridae,Unknown,spp,1,48.383,5
SBMP_Fish202_2050309_5,Scaridae,Unknown,spp,1,54.973,5
SBMP_Fish202_2050309_5,Scaridae,Unknown,spp,1,55.658,5
SBMP_Fish202_2050309_5,Labridae,Unknown,spp,1,57.182,5
SBMP_Fish202_2050309_5,Scaridae,Unknown,spp,1,68.787,5
SBMP_Fish202_2050309_5,Labridae,Coris,auricularis,1,70.141,5
SBMP_Fish202_2050309_5,Scaridae,Unknown,spp,1,72.109,5
SBMP_Fish202_2050309_5,Scaridae,Unknown,spp,1,73.541,5
SBMP_Fish202_2050309_5,Scaridae,Unknown,spp,1,79.536,5
SBMP_Fish202_2050309_5,Labridae,Labroides,dimidiatus,1,83.292,5
SBMP_Fish202_2050309_5,Scaridae,Chlorurus,sordidus,1,96.97,5
SBMP_Fish202_2050309_5,Scaridae,Scarus,ghobban,1,97.942,5
SBMP_Fish202_2050309_5,Scaridae,Scarus,ghobban,1,99.223,5
SBMP_Fish202_2050309_5,Scaridae,Unknown,spp,1,102.409,5
SBMP_Fish202_2050309_5,Labridae,Thalassoma,lutescens,1,110.114,5
SBMP_Fish202_2050309_5,Labridae,Thalassoma,lutescens,1,111.522,5
SBMP_Fish202_2050309_5,Scaridae,Scarus,ghobban,1,112.514,5
SBMP_Fish202_2050309_5,Scaridae,Scarus,ghobban,1,114.216,5
SBMP_Fish202_2050309_5,Lutjanidae,Lutjanus,carponotatus,1,123.681,5
SBMP_Fish202_2050309_5,Labridae,Thalassoma,lutescens,1,127.313,5
SBMP_Fish202_2050309_5,Labridae,Thalassoma,lutescens,1,129.731,5
SBMP_Fish202_2050309_5,Scaridae,Scarus,ghobban,1,135.886,5
SBMP_Fish202_2050309_5,Labridae,Coris,aygula,1,136.529,5
SBMP_Fish202_2050309_5,Scaridae,Chlorurus,sordidus,1,137.918,5
SBMP_Fish202_2050309_5,Labridae,Thalassoma,lutescens,1,138.525,5
SBMP_Fish202_2050309_5,Lutjanidae,Lutjanus,carponotatus,1,153.182,5
SBMP_Fish202_2050309_5,Lutjanidae,Lutjanus,carponotatus,1,159.369,5
SBMP_Fish202_2050309_5,Scaridae,Scarus,ghobban,1,167.314,5
SBMP_Fish202_2050309_5,Scaridae,Chlorurus,sordidus,1,173.945,5
SBMP_Fish202_2050309_5,Scaridae,Chlorurus,sordidus,1,176.112,5
SBMP_Fish202_2050309_5,Nemipteridae,Scolopsis,bilineata,1,188.062,5
SBMP_Fish202_2050309_5,Scaridae,Chlorurus,sordidus,1,194.599,5
SBMP_Fish202_2050309_5,Lutjanidae,Lutjanus,fulviflamma,1,195.87,5
SBMP_Fish202_2050309_5,Scaridae,Chlorurus,sordidus,1,196.157,5
SBMP_Fish202_2050309_5,Lutjanidae,Lutjanus,fulviflamma,1,202.125,5
SBMP_Fish202_2050309_5,Lutjanidae,Lutjanus,fulviflamma,1,204.855,5
SBMP_Fish202_2050309_5,Lutjanidae,Lutjanus,fulviflamma,1,208.73,5
SBMP_Fish202_2050309_5,Lutjanidae,Lutjanus,fulviflamma,1,213.366,5
SBMP_Fish202_2050309_5,Labridae,Thalassoma,lutescens,1,225.709,5
SBMP_Fish202_2050309_5,Labridae,Hemigymnus,fasciatus,1,231.146,5
SBMP_Fish202_2050309_5,Labridae,Choerodon,cauteroma,1,231.7,5
SBMP_Fish202_2050309_5,Nemipteridae,Scolopsis,bilineata,1,232.491,5
SBMP_Fish202_2050309_5,Pomacanthidae,Pomacanthus,semicirculatus,1,233.584,5
SBMP_Fish202_2050309_5,Acanthuridae,Acanthurus,grammoptilus,1,236.321,5
SBMP_Fish202_2050309_5,Labridae,Choerodon,cauteroma,1,238.066,5
SBMP_Fish202_2050309_5,Lethrinidae,Lethrinus,atkinsoni,1,246.14,5
SBMP_Fish202_2050309_5,Labridae,Thalassoma,lutescens,1,256.373,5
SBMP_Fish202_2050309_5,Scaridae,Scarus,ghobban,1,262.761,5
SBMP_Fish202_2050309_5,Acanthuridae,Acanthurus,grammoptilus,1,264.995,5
SBMP_Fish202_2050309_5,Lethrinidae,Lethrinus,nebulosus,1,291.736,5
SBMP_Fish202_2050309_5,Haemulidae,Plectorhinchus,multivittatus,1,294.499,5
SBMP_Fish202_2050309_5,Lethrinidae,Lethrinus,nebulosus,1,300.331,5
SBMP_Fish202_2050309_5,Lethrinidae,Lethrinus,nebulosus,1,301.341,5
SBMP_Fish202_2050309_5,Lutjanidae,Lutjanus,lemniscatus,1,319.573,5
SBMP_Fish202_2050309_5,Siganidae,Siganus,punctatus,1,382.429,5
SBMP_Fish202_2050309_5,Kyphosidae,Kyphosus,bigibbus,1,403.648,5
SBMP_Fish202_2050309_5,Kyphosidae,Kyphosus,bigibbus,1,406.033,5
SBMP_Fish202_2050309_5,Kyphosidae,Kyphosus,bigibbus,1,417.535,5
SBMP_Fish202_2050309_5,Kyphosidae,Kyphosus,bigibbus,1,443.099,5
SBMP_Fish202_2050309_5,Kyphosidae,Kyphosus,bigibbus,1,453.971,5
SBMP_Fish202_2050309_5,Kyphosidae,Kyphosus,bigibbus,1,457.576,5
SBMP_Fish202_2050309_5,Kyphosidae,Kyphosus,bigibbus,1,458.478,5
SBMP_Fish202_2050309_5,Kyphosidae,Kyphosus,bigibbus,1,468.016,5
SBMP_Fish202_2050309_5,Kyphosidae,Kyphosus,bigibbus,1,478.326,5
SBMP_Fish202_2050309_5,Kyphosidae,Kyphosus,bigibbus,1,487.377,5
SBMP_Fish202_2050309_5,Kyphosidae,Kyphosus,bigibbus,1,494.774,5
SBMP_Fish202_2050309_5,Kyphosidae,Kyphosus,bigibbus,1,528.533,5
SBMP_Fish202_2050309_5,Kyphosidae,Kyphosus,bigibbus,1,529.242,5
SBMP_Fish202_2050309_5,Kyphosidae,Kyphosus,bigibbus,1,535.876,5
SBMP_Fish202_2050309_5,Kyphosidae,Kyphosus,bigibbus,1,549.595,5
SBMP_Fish202_2050309_5,Kyphosidae,Kyphosus,bigibbus,1,552.762,5
SBMP_Fish202_2050309_5,Kyphosidae,Kyphosus,bigibbus,1,571.202,5
SBMP_Fish202_2050309_5,Kyphosidae,Kyphosus,bigibbus,1,583.894,5
SBMP_Fish202_2050309_5,Kyphosidae,Kyphosus,bigibbus,1,603.337,5
SBMP_Fish202_2050309_6,Labridae,Coris,auricularis,1,63.084,6
SBMP_Fish202_2050309_6,Pomacentridae,Pomacentrus,coelestis,1,65.533,6
SBMP_Fish202_2050309_6,Labridae,Coris,auricularis,1,66.055,6
SBMP_Fish202_2050309_6,Labridae,Coris,auricularis,1,68.691,6
SBMP_Fish202_2050309_6,Labridae,Coris,auricularis,1,70.243,6
SBMP_Fish202_2050309_6,Labridae,Halichoeres,marginatus,1,72.144,6
SBMP_Fish202_2050309_6,Labridae,Coris,auricularis,1,72.625,6
SBMP_Fish202_2050309_6,Labridae,Halichoeres,spp,1,73.149,6
SBMP_Fish202_2050309_6,Labridae,Coris,auricularis,1,74.731,6
SBMP_Fish202_2050309_6,Labridae,Coris,auricularis,1,75.575,6
SBMP_Fish202_2050309_6,Labridae,Halichoeres,marginatus,1,89.512,6
SBMP_Fish202_2050309_6,Labridae,Labroides,dimidiatus,1,92.75,6
SBMP_Fish202_2050309_6,Labridae,Labroides,dimidiatus,1,98.576,6
SBMP_Fish202_2050309_6,Chaetodontidae,Chelmon,marginalis,1,108.86,6
SBMP_Fish202_2050309_6,Pomacentridae,Abudefduf,bengalensis,1,151.723,6
SBMP_Fish202_2050309_6,Chaetodontidae,Chelmon,marginalis,1,152.74,6
SBMP_Fish202_2050309_6,Pomacanthidae,Pomacanthus,semicirculatus,1,191.731,6
SBMP_Fish202_2050309_6,Acanthuridae,Acanthurus,grammoptilus,1,216.651,6
SBMP_Fish202_2050309_6,Lutjanidae,Lutjanus,carponotatus,1,221.863,6
SBMP_Fish202_2050309_6,Lethrinidae,Lethrinus,atkinsoni,1,227.036,6
SBMP_Fish202_2050309_6,Acanthuridae,Acanthurus,grammoptilus,1,228.674,6
SBMP_Fish202_2050309_6,Serranidae,Plectropomus,spp,1,236.539,6
SBMP_Fish202_2050309_6,Acanthuridae,Acanthurus,grammoptilus,1,261.571,6
SBMP_Fish202_2050309_6,Acanthuridae,Acanthurus,grammoptilus,1,266.086,6
SBMP_Fish202_2050309_6,Labridae,Choerodon,cauteroma,1,272.219,6
SBMP_Fish202_2050309_6,Haemulidae,Plectorhinchus,multivittatus,1,317.278,6
SBMP_Fish202_2050309_6,Acanthuridae,Acanthurus,grammoptilus,1,324.72,6
SBMP_Fish202_2050309_6,Scaridae,Scarus,ghobban,1,342.53,6
SBMP_Fish202_2050309_6,Labridae,Choerodon,rubescens,1,483.187,6
SBMP_Fish202_2050309_6,Serranidae,Epinephelus,coioides,1,685.384,6
SBMP_Fish202_2050309_6,Serranidae,Epinephelus,coioides,1,758.836,6
SBMP_Fish202_2050309_6,Serranidae,Epinephelus,coioides,1,950.41,6
SBMP_Fish213_20150309_1,Pomacentridae,Pomacentrus,coelestis,1,52.235,1
SBMP_Fish213_20150309_1,Pomacentridae,Pomacentrus,coelestis,1,56.02,1
SBMP_Fish213_20150309_1,Labridae,Halichoeres,nebulosus,1,57.035,1
SBMP_Fish213_20150309_1,Pomacentridae,Pomacentrus,coelestis,1,58.85,1
SBMP_Fish213_20150309_1,Pomacentridae,Pomacentrus,coelestis,1,60.488,1
SBMP_Fish213_20150309_1,Labridae,Labroides,dimidiatus,1,60.703,1
SBMP_Fish213_20150309_1,Pomacentridae,Pomacentrus,coelestis,1,61.998,1
SBMP_Fish213_20150309_1,Pomacentridae,Plectroglyphidodon,lacrymatus,1,64.653,1
SBMP_Fish213_20150309_1,Pomacentridae,Stegastes,obreptus,1,67.944,1
SBMP_Fish213_20150309_1,Labridae,Stethojulis,bandanensis,1,70.475,1
SBMP_Fish213_20150309_1,Labridae,Stethojulis,bandanensis,1,75.251,1
SBMP_Fish213_20150309_1,Pomacentridae,Pomacentrus,coelestis,1,75.72,1
SBMP_Fish213_20150309_1,Labridae,Halichoeres,nebulosus,1,76.175,1
SBMP_Fish213_20150309_1,Pomacentridae,Stegastes,obreptus,1,82.722,1
SBMP_Fish213_20150309_1,Labridae,Thalassoma,lutescens,1,85.544,1
SBMP_Fish213_20150309_1,Labridae,Thalassoma,lutescens,1,92.039,1
SBMP_Fish213_20150309_1,Labridae,Hologymnosus,annulatus,1,95.024,1
SBMP_Fish213_20150309_1,Labridae,Stethojulis,bandanensis,1,106.899,1
SBMP_Fish213_20150309_1,Labridae,Stethojulis,bandanensis,1,108.585,1
SBMP_Fish213_20150309_1,Pomacentridae,Stegastes,obreptus,1,119.616,1
SBMP_Fish213_20150309_1,Nemipteridae,Scolopsis,bilineata,1,172.07,1
SBMP_Fish213_20150309_1,Lutjanidae,Lutjanus,fulviflamma,1,199.643,1
SBMP_Fish213_20150309_1,Lutjanidae,Lutjanus,quinquelineatus,1,217.908,1
SBMP_Fish213_20150309_1,Nemipteridae,Scolopsis,bilineata,1,223.954,1
SBMP_Fish213_20150309_1,Labridae,Choerodon,cauteroma,1,230.23,1
SBMP_Fish213_20150309_1,Scaridae,Scarus,ghobban,1,234.939,1
SBMP_Fish213_20150309_1,Labridae,Choerodon,cauteroma,1,236.964,1
SBMP_Fish213_20150309_1,Lutjanidae,Lutjanus,carponotatus,1,243.291,1
SBMP_Fish213_20150309_1,Lutjanidae,Lutjanus,carponotatus,1,251.54,1
SBMP_Fish213_20150309_1,Labridae,Choerodon,cauteroma,1,252.735,1
SBMP_Fish213_20150309_1,Labridae,Choerodon,cauteroma,1,268.608,1
SBMP_Fish213_20150309_1,Labridae,Choerodon,cauteroma,1,301.366,1
SBMP_Fish213_20150309_1,Scaridae,Scarus,ghobban,1,314.726,1
SBMP_Fish213_20150309_1,Labridae,Choerodon,cauteroma,1,334.213,1
SBMP_Fish213_20150309_1,Labridae,Hemigymnus,melapterus,1,334.583,1
SBMP_Fish213_20150309_2,Pomacentridae,Chromis,viridis,1,34.541,2
SBMP_Fish213_20150309_2,Pomacentridae,Chromis,atripectoralis,1,42.617,2
SBMP_Fish213_20150309_2,Pomacentridae,Neopomacentrus,azysron,1,43.423,2
SBMP_Fish213_20150309_2,Pomacentridae,Chromis,atripectoralis,1,44.624,2
SBMP_Fish213_20150309_2,Pomacentridae,Chromis,atripectoralis,1,44.668,2
SBMP_Fish213_20150309_2,Pomacentridae,Chromis,atripectoralis,1,45.45,2
SBMP_Fish213_20150309_2,Pomacentridae,Chromis,atripectoralis,1,45.732,2
SBMP_Fish213_20150309_2,Pomacentridae,Chromis,atripectoralis,1,47.18,2
SBMP_Fish213_20150309_2,Pomacentridae,Neopomacentrus,azysron,1,47.242,2
SBMP_Fish213_20150309_2,Pomacentridae,Chromis,atripectoralis,1,47.44,2
SBMP_Fish213_20150309_2,Pomacentridae,Chromis,atripectoralis,1,47.613,2
SBMP_Fish213_20150309_2,Pomacentridae,Chromis,atripectoralis,1,47.945,2
SBMP_Fish213_20150309_2,Blenniidae,Plagiotremus,rhinorhynchos,1,48.669,2
SBMP_Fish213_20150309_2,Pomacentridae,Chromis,atripectoralis,1,49.235,2
SBMP_Fish213_20150309_2,Pomacentridae,Chromis,atripectoralis,1,49.669,2
SBMP_Fish213_20150309_2,Pomacentridae,Pomacentrus,coelestis,1,49.685,2
SBMP_Fish213_20150309_2,Pomacentridae,Chromis,atripectoralis,1,49.823,2
SBMP_Fish213_20150309_2,Pomacentridae,Chromis,atripectoralis,1,50.356,2
