Sample,Family,Genus,Species,Count,Transect
SBMP_Fish202_2050309_2,Labridae,Thalassoma,lutescens,1,2
SBMP_Fish202_2050309_2,Scaridae,Unknown,spp,1,2
SBMP_Fish202_2050309_2,Scaridae,Unknown,spp,1,2
SBMP_Fish202_2050309_2,Scaridae,Unknown,spp,1,2
SBMP_Fish202_2050309_2,Scaridae,Unknown,spp,1,2
SBMP_Fish202_2050309_2,Scaridae,Chlorurus,microrhinos,1,2
SBMP_Fish202_2050309_2,Scaridae,Unknown,spp,1,2
SBMP_Fish202_2050309_2,Labridae,Choerodon,cauteroma,1,2
SBMP_Fish202_2050309_2,Labridae,Unknown,spp,1,2
SBMP_Fish202_2050309_2,Labridae,Thalassoma,lunare,1,2
SBMP_Fish202_2050309_2,Pomacentridae,Pomacentrus,coelestis,1,2
SBMP_Fish202_2050309_2,Pomacentridae,Pomacentrus,coelestis,1,2
SBMP_Fish202_2050309_2,Pomacentridae,Pomacentrus,coelestis,1,2
SBMP_Fish202_2050309_2,Pomacentridae,Pomacentrus,coelestis,1,2
SBMP_Fish202_2050309_2,Scaridae,Unknown,spp,1,2
SBMP_Fish202_2050309_2,Pomacentridae,Pomacentrus,coelestis,1,2
SBMP_Fish202_2050309_2,Pomacentridae,Pomacentrus,coelestis,1,2
SBMP_Fish202_2050309_2,Pomacentridae,Pomacentrus,coelestis,1,2
SBMP_Fish202_2050309_2,Kyphosidae,Kyphosus,bigibbus,1,2
SBMP_Fish202_2050309_2,Kyphosidae,Kyphosus,cornelii,1,2
SBMP_Fish202_2050309_2,Kyphosidae,Kyphosus,cornelii,1,2
SBMP_Fish202_2050309_2,Lutjanidae,Lutjanus,carponotatus,1,2
SBMP_Fish202_2050309_2,Labridae,Choerodon,cauteroma,1,2
SBMP_Fish202_2050309_2,Kyphosidae,Kyphosus,cornelii,1,2
SBMP_Fish202_2050309_2,Kyphosidae,Kyphosus,bigibbus,1,2
SBMP_Fish202_2050309_2,Kyphosidae,Kyphosus,bigibbus,1,2
SBMP_Fish202_2050309_2,Haemulidae,Plectorhinchus,multivittatus,1,2
SBMP_Fish202_2050309_2,Acanthuridae,Acanthurus,grammoptilus,1,2
SBMP_Fish202_2050309_2,Scaridae,Unknown,spp,1,2
SBMP_Fish202_2050309_2,Scaridae,Unknown,spp,1,2
SBMP_Fish202_2050309_3,Scaridae,Unknown,spp,7,3
SBMP_Fish202_2050309_3,Labridae,Choerodon,cauteroma,1,3
SBMP_Fish202_2050309_3,Labridae,Choerodon,cauteroma,1,3
SBMP_Fish202_2050309_3,Pomacentridae,Stegastes,obreptus,1,3
SBMP_Fish202_2050309_3,Scaridae,Unknown,spp,4,3
SBMP_Fish202_2050309_3,Labridae,Thalassoma,lutescens,1,3
SBMP_Fish202_2050309_3,Labridae,Choerodon,cauteroma,1,3
SBMP_Fish202_2050309_3,Labridae,Thalassoma,lutescens,1,3
SBMP_Fish202_2050309_3,Serranidae,Plectropomus,spp,1,3
SBMP_Fish202_2050309_3,Chaetodontidae,Chaetodon,auriga,1,3
SBMP_Fish202_2050309_3,Labridae,Halichoeres,marginatus,1,3
SBMP_Fish202_2050309_3,Labridae,Halichoeres,spp,1,3
SBMP_Fish202_2050309_3,Pomacentridae,Pomacentrus,coelestis,1,3
SBMP_Fish202_2050309_3,Pomacentridae,Pomacentrus,coelestis,1,3
SBMP_Fish202_2050309_3,Labridae,Unknown,spp,1,3
SBMP_Fish202_2050309_3,Kyphosidae,Kyphosus,bigibbus,1,3
SBMP_Fish202_2050309_3,Labridae,Choerodon,rubescens,1,3
SBMP_Fish202_2050309_3,Labridae,Choerodon,cauteroma,1,3
SBMP_Fish202_2050309_3,Pomacanthidae,Pomacanthus,sexstriatus,1,3
SBMP_Fish202_2050309_3,Scaridae,Scarus,ghobban,1,3
SBMP_Fish202_2050309_3,Labridae,Thalassoma,lutescens,1,3
SBMP_Fish202_2050309_3,Scaridae,Scarus,spp,1,3
SBMP_Fish202_2050309_3,Scaridae,Scarus,ghobban,1,3
SBMP_Fish202_2050309_3,Scaridae,Scarus,ghobban,1,3
SBMP_Fish202_2050309_3,Acanthuridae,Acanthurus,grammoptilus,1,3
SBMP_Fish202_2050309_3,Scaridae,Scarus,ghobban,1,3
SBMP_Fish202_2050309_3,Scaridae,Scarus,ghobban,1,3
SBMP_Fish202_2050309_3,Acanthuridae,Acanthurus,grammoptilus,1,3
SBMP_Fish202_2050309_3,Scaridae,Scarus,ghobban,1,3
SBMP_Fish202_2050309_3,Scaridae,Scarus,ghobban,1,3
SBMP_Fish202_2050309_3,Scaridae,Scarus,ghobban,1,3
SBMP_Fish202_2050309_3,Scaridae,Scarus,ghobban,1,3
SBMP_Fish202_2050309_3,Scaridae,Scarus,ghobban,1,3
SBMP_Fish202_2050309_3,Scaridae,Scarus,ghobban,1,3
SBMP_Fish202_2050309_3,Labridae,Thalassoma,lutescens,1,3
SBMP_Fish202_2050309_3,Labridae,Thalassoma,lutescens,1,3
SBMP_Fish202_2050309_3,Labridae,Thalassoma,lutescens,1,3
SBMP_Fish202_2050309_3,Kyphosidae,Kyphosus,bigibbus,1,3
SBMP_Fish202_2050309_3,Scaridae,Scarus,ghobban,1,3
SBMP_Fish202_2050309_3,Scaridae,Scarus,ghobban,1,3
SBMP_Fish202_2050309_3,Scaridae,Scarus,ghobban,1,3
SBMP_Fish202_2050309_3,Scaridae,Scarus,ghobban,1,3
SBMP_Fish202_2050309_3,Kyphosidae,Kyphosus,bigibbus,1,3
SBMP_Fish202_2050309_3,Labridae,Choerodon,cauteroma,1,3
SBMP_Fish202_2050309_3,Labridae,Thalassoma,lutescens,1,3
SBMP_Fish202_2050309_3,Labridae,Thalassoma,lutescens,1,3
SBMP_Fish202_2050309_3,Scaridae,Unknown,spp,1,3
SBMP_Fish202_2050309_3,Scaridae,Unknown,spp,1,3
SBMP_Fish202_2050309_3,Labridae,Thalassoma,lutescens,1,3
SBMP_Fish202_2050309_3,Kyphosidae,Kyphosus,bigibbus,1,3
SBMP_Fish202_2050309_3,Scaridae,Scarus,ghobban,1,3
SBMP_Fish202_2050309_3,Pomacentridae,Abudefduf,bengalensis,1,3
SBMP_Fish202_2050309_3,Scaridae,Unknown,spp,1,3
SBMP_Fish202_2050309_3,Haemulidae,Plectorhinchus,multivittatus,1,3
SBMP_Fish202_2050309_3,Scaridae,Scarus,ghobban,1,3
SBMP_Fish202_2050309_3,Scaridae,Scarus,ghobban,1,3
SBMP_Fish202_2050309_3,Scaridae,Scarus,ghobban,1,3
SBMP_Fish202_2050309_3,Scaridae,Unknown,spp,1,3
SBMP_Fish202_2050309_3,Scaridae,Chlorurus,sordidus,1,3
SBMP_Fish202_2050309_3,Scaridae,Scarus,ghobban,1,3
SBMP_Fish202_2050309_3,Scaridae,Unknown,spp,1,3
SBMP_Fish202_2050309_3,Scaridae,Scarus,ghobban,1,3
SBMP_Fish202_2050309_3,Labridae,Hologymnosus,annulatus,1,3
SBMP_Fish202_2050309_3,Labridae,Thalassoma,lutescens,1,3
SBMP_Fish202_2050309_3,Pomacentridae,Abudefduf,sexfasciatus,1,3
SBMP_Fish202_2050309_3,Pomacentridae,Abudefduf,sexfasciatus,1,3
SBMP_Fish202_2050309_3,Pomacentridae,Abudefduf,sexfasciatus,1,3
SBMP_Fish202_2050309_3,Pomacentridae,Abudefduf,sexfasciatus,1,3
SBMP_Fish202_2050309_3,Pomacentridae,Abudefduf,sexfasciatus,1,3
SBMP_Fish202_2050309_3,Pomacentridae,Abudefduf,sexfasciatus,1,3
SBMP_Fish202_2050309_3,Pomacentridae,Abudefduf,sexfasciatus,1,3
SBMP_Fish202_2050309_3,Pomacentridae,Abudefduf,sexfasciatus,1,3
SBMP_Fish202_2050309_4,Pomacentridae,Abudefduf,sexfasciatus,1,4
SBMP_Fish202_2050309_4,Pomacentridae,Abudefduf,sexfasciatus,1,4
SBMP_Fish202_2050309_4,Pomacentridae,Abudefduf,sexfasciatus,1,4
SBMP_Fish202_2050309_4,Pomacentridae,Abudefduf,sexfasciatus,1,4
SBMP_Fish202_2050309_4,Pomacentridae,Stegastes,obreptus,1,4
SBMP_Fish202_2050309_4,Pomacentridae,Stegastes,obreptus,1,4
SBMP_Fish202_2050309_4,Pomacentridae,Abudefduf,sexfasciatus,1,4
SBMP_Fish202_2050309_4,Pomacentridae,Abudefduf,sexfasciatus,1,4
SBMP_Fish202_2050309_4,Labridae,Thalassoma,lutescens,1,4
SBMP_Fish202_2050309_4,Scaridae,Scarus,ghobban,1,4
SBMP_Fish202_2050309_4,Pomacentridae,Abudefduf,sexfasciatus,1,4
SBMP_Fish202_2050309_4,Scaridae,Scarus,ghobban,1,4
SBMP_Fish202_2050309_4,Pomacentridae,Parma,occidentalis,1,4
SBMP_Fish202_2050309_4,Nemipteridae,Scolopsis,bilineata,1,4
SBMP_Fish202_2050309_4,Pomacentridae,Abudefduf,sexfasciatus,1,4
SBMP_Fish202_2050309_4,Pomacentridae,Abudefduf,sexfasciatus,1,4
SBMP_Fish202_2050309_4,Labridae,Halichoeres,spp,1,4
SBMP_Fish202_2050309_4,Kyphosidae,Kyphosus,cornelii,1,4
SBMP_Fish202_2050309_4,Chaetodontidae,Heniochus,acuminatus,1,4
SBMP_Fish202_2050309_4,Chaetodontidae,Heniochus,acuminatus,1,4
SBMP_Fish202_2050309_4,Scaridae,Scarus,ghobban,1,4
SBMP_Fish202_2050309_4,Haemulidae,Plectorhinchus,multivittatus,1,4
SBMP_Fish202_2050309_4,Labridae,Thalassoma,lutescens,1,4
SBMP_Fish202_2050309_4,Pomacentridae,Abudefduf,bengalensis,1,4
SBMP_Fish202_2050309_4,Lethrinidae,Lethrinus,nebulosus,1,4
SBMP_Fish202_2050309_4,Scaridae,Scarus,ghobban,1,4
SBMP_Fish202_2050309_4,Scaridae,Scarus,ghobban,1,4
SBMP_Fish202_2050309_4,Kyphosidae,Kyphosus,bigibbus,1,4
SBMP_Fish202_2050309_4,Scaridae,Scarus,ghobban,1,4
SBMP_Fish202_2050309_4,Labridae,Thalassoma,lutescens,1,4
SBMP_Fish202_2050309_4,Pomacentridae,Pomacentrus,spp,1,4
SBMP_Fish202_2050309_4,Kyphosidae,Kyphosus,bigibbus,1,4
SBMP_Fish202_2050309_4,Labridae,Thalassoma,lutescens,1,4
SBMP_Fish202_2050309_4,Labridae,Coris,auricularis,1,4
SBMP_Fish202_2050309_4,Labridae,Coris,auricularis,1,4
SBMP_Fish202_2050309_4,Pomacentridae,Pomacentrus,coelestis,3,4
SBMP_Fish202_2050309_4,Pomacentridae,Pomacentrus,coelestis,1,4
SBMP_Fish202_2050309_4,Acanthuridae,Acanthurus,grammoptilus,1,4
SBMP_Fish202_2050309_4,Acanthuridae,Acanthurus,grammoptilus,1,4
SBMP_Fish202_2050309_4,Pomacentridae,Pomacentrus,coelestis,1,4
SBMP_Fish202_2050309_4,Pomacentridae,Pomacentrus,coelestis,1,4
SBMP_Fish202_2050309_4,Pomacentridae,Pomacentrus,coelestis,1,4
SBMP_Fish202_2050309_4,Pomacentridae,Pomacentrus,coelestis,3,4
SBMP_Fish202_2050309_4,Labridae,Thalassoma,lutescens,1,4
SBMP_Fish202_2050309_4,Labridae,Thalassoma,lutescens,1,4
SBMP_Fish202_2050309_4,Kyphosidae,Kyphosus,bigibbus,1,4
SBMP_Fish202_2050309_4,Scaridae,Scarus,ghobban,1,4
SBMP_Fish202_2050309_4,Labridae,Thalassoma,lutescens,1,4
SBMP_Fish202_2050309_4,Labridae,Thalassoma,lutescens,1,4
SBMP_Fish202_2050309_4,Pomacentridae,Stegastes,obreptus,1,4
SBMP_Fish202_2050309_4,Scaridae,Scarus,ghobban,1,4
SBMP_Fish202_2050309_4,Kyphosidae,Kyphosus,bigibbus,1,4
SBMP_Fish202_2050309_5,Kyphosidae,Kyphosus,bigibbus,1,5
SBMP_Fish202_2050309_5,Kyphosidae,Kyphosus,bigibbus,1,5
SBMP_Fish202_2050309_5,Kyphosidae,Kyphosus,bigibbus,1,5
SBMP_Fish202_2050309_5,Kyphosidae,Kyphosus,bigibbus,1,5
SBMP_Fish202_2050309_5,Kyphosidae,Kyphosus,bigibbus,1,5
SBMP_Fish202_2050309_5,Kyphosidae,Kyphosus,bigibbus,1,5
SBMP_Fish202_2050309_5,Pomacentridae,Stegastes,obreptus,1,5
SBMP_Fish202_2050309_5,Labridae,Thalassoma,lutescens,1,5
SBMP_Fish202_2050309_5,Kyphosidae,Kyphosus,bigibbus,1,5
SBMP_Fish202_2050309_5,Labridae,Thalassoma,lutescens,1,5
SBMP_Fish202_2050309_5,Kyphosidae,Kyphosus,bigibbus,1,5
SBMP_Fish202_2050309_5,Kyphosidae,Kyphosus,bigibbus,1,5
SBMP_Fish202_2050309_5,Kyphosidae,Kyphosus,bigibbus,1,5
SBMP_Fish202_2050309_5,Labridae,Thalassoma,lutescens,1,5
SBMP_Fish202_2050309_5,Pomacentridae,Pomacentrus,spp,1,5
SBMP_Fish202_2050309_5,Kyphosidae,Kyphosus,bigibbus,1,5
SBMP_Fish202_2050309_5,Pomacentridae,Stegastes,obreptus,1,5
SBMP_Fish202_2050309_5,Kyphosidae,Kyphosus,bigibbus,1,5
SBMP_Fish202_2050309_5,Kyphosidae,Kyphosus,bigibbus,1,5
SBMP_Fish202_2050309_5,Kyphosidae,Kyphosus,bigibbus,1,5
SBMP_Fish202_2050309_5,Kyphosidae,Kyphosus,bigibbus,1,5
SBMP_Fish202_2050309_5,Kyphosidae,Kyphosus,bigibbus,1,5
SBMP_Fish202_2050309_5,Scaridae,Unknown,spp,1,5
SBMP_Fish202_2050309_5,Kyphosidae,Kyphosus,bigibbus,1,5
SBMP_Fish202_2050309_5,Kyphosidae,Kyphosus,bigibbus,1,5
SBMP_Fish202_2050309_5,Scaridae,Unknown,spp,1,5
SBMP_Fish202_2050309_5,Scaridae,Unknown,spp,1,5
SBMP_Fish202_2050309_5,Scaridae,Unknown,spp,1,5
SBMP_Fish202_2050309_5,Scaridae,Unknown,spp,1,5
SBMP_Fish202_2050309_5,Kyphosidae,Kyphosus,bigibbus,1,5
SBMP_Fish202_2050309_5,Kyphosidae,Kyphosus,bigibbus,1,5
SBMP_Fish202_2050309_5,Labridae,Choerodon,cauteroma,1,5
SBMP_Fish202_2050309_5,Labridae,Thalassoma,lutescens,1,5
SBMP_Fish202_2050309_5,Lutjanidae,Lutjanus,carponotatus,1,5
SBMP_Fish202_2050309_5,Labridae,Coris,aygula,1,5
SBMP_Fish202_2050309_5,Labridae,Thalassoma,lutescens,1,5
SBMP_Fish202_2050309_5,Scaridae,Scarus,ghobban,1,5
SBMP_Fish202_2050309_5,Labridae,Choerodon,cauteroma,1,5
SBMP_Fish202_2050309_5,Kyphosidae,Kyphosus,bigibbus,1,5
SBMP_Fish202_2050309_5,Chaetodontidae,Chaetodon,aureofasciatus,1,5
SBMP_Fish202_2050309_5,Chaetodontidae,Chaetodon,auriga,1,5
SBMP_Fish202_2050309_5,Chaetodontidae,Chaetodon,aureofasciatus,1,5
SBMP_Fish202_2050309_5,Lutjanidae,Lutjanus,carponotatus,1,5
SBMP_Fish202_2050309_5,Labridae,Choerodon,cauteroma,1,5
SBMP_Fish202_2050309_5,Lutjanidae,Lutjanus,carponotatus,1,5
SBMP_Fish202_2050309_5,Lethrinidae,Lethrinus,nebulosus,1,5
SBMP_Fish202_2050309_5,Scaridae,Unknown,spp,1,5
SBMP_Fish202_2050309_5,Lethrinidae,Lethrinus,nebulosus,1,5
SBMP_Fish202_2050309_5,Labridae,Thalassoma,lutescens,1,5
SBMP_Fish202_2050309_5,Pomacentridae,Neopomacentrus,azysron,1,5
SBMP_Fish202_2050309_5,Labridae,Thalassoma,lutescens,1,5
SBMP_Fish202_2050309_5,Lethrinidae,Lethrinus,atkinsoni,1,5
SBMP_Fish202_2050309_5,Lethrinidae,Lethrinus,nebulosus,1,5
SBMP_Fish202_2050309_5,Pomacanthidae,Pomacanthus,semicirculatus,1,5
SBMP_Fish202_2050309_5,Acanthuridae,Acanthurus,grammoptilus,1,5
SBMP_Fish202_2050309_5,Labridae,Labroides,dimidiatus,1,5
SBMP_Fish202_2050309_5,Haemulidae,Plectorhinchus,multivittatus,1,5
SBMP_Fish202_2050309_5,Labridae,Coris,auricularis,1,5
SBMP_Fish202_2050309_5,Kyphosidae,Kyphosus,bigibbus,1,5
SBMP_Fish202_2050309_5,Lutjanidae,Lutjanus,fulviflamma,1,5
SBMP_Fish202_2050309_5,Lutjanidae,Lutjanus,fulviflamma,1,5
SBMP_Fish202_2050309_5,Lutjanidae,Lutjanus,fulviflamma,1,5
SBMP_Fish202_2050309_5,Lutjanidae,Lutjanus,fulviflamma,1,5
SBMP_Fish202_2050309_5,Lutjanidae,Lutjanus,fulviflamma,1,5
SBMP_Fish202_2050309_5,Lutjanidae,Lutjanus,fulviflamma,1,5
SBMP_Fish202_2050309_5,Acanthuridae,Acanthurus,grammoptilus,1,5
SBMP_Fish202_2050309_5,Siganidae,Siganus,punctatus,1,5
SBMP_Fish202_2050309_5,Pomacentridae,Pomacentrus,coelestis,1,5
SBMP_Fish202_2050309_5,Pomacentridae,Pomacentrus,coelestis,1,5
SBMP_Fish202_2050309_5,Lutjanidae,Lutjanus,lemniscatus,1,5
SBMP_Fish202_2050309_5,Pomacentridae,Pomacentrus,coelestis,1,5
SBMP_Fish202_2050309_5,Pomacentridae,Pomacentrus,coelestis,1,5
SBMP_Fish202_2050309_5,Pomacentridae,Pomacentrus,coelestis,1,5
SBMP_Fish202_2050309_5,Siganidae,Siganus,fuscescens,2,5
SBMP_Fish202_2050309_5,Scaridae,Unknown,spp,1,5
SBMP_Fish202_2050309_5,Scaridae,Unknown,spp,1,5
SBMP_Fish202_2050309_5,Pomacentridae,Pomacentrus,coelestis,1,5
SBMP_Fish202_2050309_5,Siganidae,Siganus,fuscescens,1,5
SBMP_Fish202_2050309_5,Siganidae,Siganus,fuscescens,1,5
SBMP_Fish202_2050309_5,Siganidae,Siganus,fuscescens,1,5
SBMP_Fish202_2050309_5,Labridae,Unknown,spp,1,5
SBMP_Fish202_2050309_5,Siganidae,Siganus,fuscescens,1,5
SBMP_Fish202_2050309_5,Scaridae,Unknown,spp,1,5
SBMP_Fish202_2050309_5,Scaridae,Unknown,spp,1,5
SBMP_Fish202_2050309_5,Scaridae,Unknown,spp,1,5
SBMP_Fish202_2050309_5,Scaridae,Unknown,spp,1,5
SBMP_Fish202_2050309_5,Scaridae,Unknown,spp,1,5
SBMP_Fish202_2050309_5,Scaridae,Chlorurus,sordidus,1,5
SBMP_Fish202_2050309_5,Scaridae,Chlorurus,sordidus,1,5
SBMP_Fish202_2050309_5,Scaridae,Unknown,spp,1,5
SBMP_Fish202_2050309_5,Scaridae,Chlorurus,sordidus,1,5
SBMP_Fish202_2050309_5,Scaridae,Scarus,ghobban,1,5
SBMP_Fish202_2050309_5,Siganidae,Siganus,fuscescens,1,5
SBMP_Fish202_2050309_5,Siganidae,Siganus,fuscescens,1,5
SBMP_Fish202_2050309_5,Siganidae,Siganus,fuscescens,1,5
SBMP_Fish202_2050309_5,Siganidae,Siganus,fuscescens,1,5
SBMP_Fish202_2050309_5,Scaridae,Unknown,spp,1,5
SBMP_Fish202_2050309_5,Scaridae,Scarus,ghobban,1,5
SBMP_Fish202_2050309_5,Scaridae,Scarus,ghobban,1,5
SBMP_Fish202_2050309_5,Pomacentridae,Pomacentrus,spp,1,5
SBMP_Fish202_2050309_5,Scaridae,Scarus,ghobban,1,5
SBMP_Fish202_2050309_5,Scaridae,Scarus,ghobban,1,5
SBMP_Fish202_2050309_5,Scaridae,Chlorurus,sordidus,1,5
SBMP_Fish202_2050309_5,Siganidae,Siganus,fuscescens,1,5
SBMP_Fish202_2050309_5,Siganidae,Siganus,fuscescens,1,5
SBMP_Fish202_2050309_5,Siganidae,Siganus,fuscescens,1,5
SBMP_Fish202_2050309_5,Scaridae,Chlorurus,sordidus,1,5
SBMP_Fish202_2050309_5,Scaridae,Unknown,spp,1,5
SBMP_Fish202_2050309_5,Scaridae,Chlorurus,sordidus,1,5
SBMP_Fish202_2050309_5,Scaridae,Scarus,ghobban,1,5
SBMP_Fish202_2050309_5,Siganidae,Siganus,fuscescens,1,5
SBMP_Fish202_2050309_5,Nemipteridae,Scolopsis,bilineata,1,5
SBMP_Fish202_2050309_5,Labridae,Unknown,spp,1,5
SBMP_Fish202_2050309_5,Scaridae,Unknown,spp,1,5
SBMP_Fish202_2050309_5,Siganidae,Siganus,fuscescens,1,5
SBMP_Fish202_2050309_5,Siganidae,Siganus,fuscescens,1,5
SBMP_Fish202_2050309_5,Siganidae,Siganus,fuscescens,1,5
SBMP_Fish202_2050309_5,Pomacentridae,Pomacentrus,coelestis,1,5
SBMP_Fish202_2050309_5,Pomacentridae,Pomacentrus,coelestis,1,5
SBMP_Fish202_2050309_5,Pomacentridae,Pomacentrus,coelestis,1,5
SBMP_Fish202_2050309_5,Pomacentridae,Pomacentrus,coelestis,1,5
SBMP_Fish202_2050309_5,Pomacentridae,Pomacentrus,coelestis,1,5
SBMP_Fish202_2050309_5,Pomacentridae,Pomacentrus,coelestis,1,5
SBMP_Fish202_2050309_5,Pomacentridae,Abudefduf,bengalensis,1,5
SBMP_Fish202_2050309_5,Pomacentridae,Pomacentrus,coelestis,1,5
SBMP_Fish202_2050309_5,Pomacentridae,Pomacentrus,coelestis,1,5
SBMP_Fish202_2050309_5,Pomacentridae,Pomacentrus,coelestis,1,5
SBMP_Fish202_2050309_5,Pomacentridae,Pomacentrus,coelestis,10,5
SBMP_Fish202_2050309_5,Labridae,Hemigymnus,fasciatus,1,5
SBMP_Fish202_2050309_5,Nemipteridae,Scolopsis,bilineata,1,5
SBMP_Fish202_2050309_6,Chaetodontidae,Chelmon,marginalis,1,6
SBMP_Fish202_2050309_6,Chaetodontidae,Chelmon,marginalis,1,6
SBMP_Fish202_2050309_6,Lutjanidae,Lutjanus,carponotatus,1,6
SBMP_Fish202_2050309_6,Labridae,Choerodon,cauteroma,1,6
SBMP_Fish202_2050309_6,Pomacentridae,Pomacentrus,coelestis,1,6
SBMP_Fish202_2050309_6,Pomacentridae,Pomacentrus,coelestis,1,6
SBMP_Fish202_2050309_6,Pomacentridae,Pomacentrus,coelestis,1,6
