OpCode	PeriodIndex	Period	FilenameStart	FrameStart	TimeStart	FilenameEnd	FrameEnd	TimeEnd	HasEnd
SBMP_20200320_SBHSTD_DOV	2	3	SB_HSTD_L102_02.MP4	35426	32.40682	SB_HSTD_L102_02.MP4	43541	34.66324	1
SBMP_20200320_SBHSTD_DOV	3	4	SB_HSTD_L102_02.MP4	45462	35.19738	SB_HSTD_L102_02.MP4	53263	37.36650	1
SBMP_20200320_SBHSTD_DOV	4	5	SB_HSTD_L102_02.MP4	55642	38.02799	SB_HSTD_L102_02.MP4	63260	40.14622	1
SBMP_20200320_SBHSTD_DOV	5	6	SB_HSTD_L102_02.MP4	65368	40.73236	SB_HSTD_L102_02.MP4	72849	42.81249	1
SBMP_20200324_SBBFlat_DOV	0	1	SB_FLATS_L102_265.MP4	43958	34.77919	SB_FLATS_L102_265.MP4	50985	36.73309	1
SBMP_20200324_SBBFlat_DOV	1	2	SB_FLATS_L102_265.MP4	54009	37.57393	SB_FLATS_L102_265.MP4	60927	39.49751	1
SBMP_20200324_SBBFlat_DOV	2	3	SB_FLATS_L102_265.MP4	62884	40.04167	SB_FLATS_L102_265.MP4	70050	42.03421	1
SBMP_20200324_SBBFlat_DOV	3	4	SB_FLATS_L102_265.MP4	72005	42.57781	SB_FLATS_L102_265.MP4	81010	45.08170	1
SBMP_20200324_SBBFlat_DOV	4	5	SB_FLATS_L102_266.MP4	1901	45.62419	SB_FLATS_L102_266.MP4	10203	47.93261	1
SBMP_20200324_SBBFlat_DOV	5	6	SB_FLATS_L102_266.MP4	12882	48.67752	SB_FLATS_L102_266.MP4	20947	50.92004	1
