OpCode	Camera	MovieSeqIndex	StartTimeOffset	Format	Filename	Frames	Rate
SBMP_20200317_SB204_DOV	0	0	0.00000	0	SB204_L102_001.MP4	81122	59.94006
SBMP_20200317_SB204_DOV	0	0	0.00000	0	SB204_L102_02.MP4	51570	59.94006
SBMP_20200317_SB204_DOV	1	0	0.00000	0	SB204_R101_01.MP4	81122	59.94006
SBMP_20200317_SB204_DOV	1	0	0.00000	0	SB204_R101_02.MP4	49230	59.94006
SBMP_20200318_SB202_DOV	0	0	0.00000	1	SB_202_L102_01.MP4	81122	59.94006
SBMP_20200318_SB202_DOV	0	0	0.00000	1	SB_202_L102_02.MP4	70260	59.94006
SBMP_20200318_SB202_DOV	1	0	0.00000	0	SB_202_R101_01.MP4	81122	59.94006
SBMP_20200318_SB202_DOV	1	0	0.00000	0	SB_202_R101_02.MP4	74820	59.94006
SBMP_20200318_SBTurtle_DOV	0	0	0.00000	1	SB_Turtle_L102_01.MP4	81062	59.94006
SBMP_20200318_SBTurtle_DOV	0	0	0.00000	1	SB_Turtle_L102_02.MP4	63511	59.94006
SBMP_20200318_SBTurtle_DOV	1	0	0.00000	0	SB_Turtle_R101_01.MP4	81122	59.94006
SBMP_20200318_SBTurtle_DOV	1	0	0.00000	0	SB_Turtle_R101_02.MP4	65700	59.94006
SBMP_20200319_SBSPT_DOV	0	0	0.00000	0	SB_SPT_L102_01.MP4	81122	59.94006
SBMP_20200319_SBSPT_DOV	0	0	0.00000	0	SB_SPT_L102_02.MP4	81060	59.94006
SBMP_20200319_SBSPT_DOV	1	0	0.00000	0	SB_SPT_R101_01.MP4	81122	59.94006
SBMP_20200319_SBSPT_DOV	1	0	0.00000	0	SB_SPT_R101_02.MP4	81120	59.94006
SBMP_20200319_SBEgg_DOV	0	0	0.00000	0	SB_EGG_L102_01.MP4	81122	59.94006
SBMP_20200319_SBEgg_DOV	0	0	0.00000	0	SB_EGG_L102_02.MP4	81060	59.94006
SBMP_20200319_SBEgg_DOV	0	0	0.00000	0	SB_EGG_L102_03.MP4	46471	59.94006
SBMP_20200319_SBEgg_DOV	1	0	0.00000	0	SB_EGG_R101_01.MP4	81122	59.94006
SBMP_20200319_SBEgg_DOV	1	0	0.00000	0	SB_EGG_R101_02.MP4	81120	59.94006
SBMP_20200319_SBEgg_DOV	1	0	0.00000	0	SB_EGG_R101_03.MP4	45331	59.94006
SBMP_20200320_SBShelter_DOV	0	0	0.00000	0	SB_SHELTER_L102_01.MP4	81122	59.94006
SBMP_20200320_SBShelter_DOV	0	0	0.00000	0	SB_SHELTER_L102_02.MP4	81060	59.94006
SBMP_20200320_SBShelter_DOV	0	0	0.00000	0	SB_SHELTER_L102_03.MP4	40651	59.94006
SBMP_20200320_SBShelter_DOV	1	0	0.00000	0	SB_SHELTER_R101_01.MP4	81122	59.94006
SBMP_20200320_SBShelter_DOV	1	0	0.00000	0	SB_SHELTER_R101_02.MP4	81060	59.94006
SBMP_20200320_SBShelter_DOV	1	0	0.00000	0	SB_SHELTER_R101_03.MP4	46651	59.94006
SBMP_20200320_SBHSTD_DOV	0	0	0.00000	1	SB_HSTD_L102_01.MP4	81122	59.94006
SBMP_20200320_SBHSTD_DOV	0	0	0.00000	1	SB_HSTD_L102_02.MP4	81060	59.94006
SBMP_20200320_SBHSTD_DOV	0	0	0.00000	1	SB_HSTD_L102_03.MP4	35401	59.94006
SBMP_20200320_SBHSTD_DOV	1	0	0.00000	0	SB_HSTD_R101_01.MP4	81122	59.94006
SBMP_20200320_SBHSTD_DOV	1	0	0.00000	0	SB_HSTD_R101_02.MP4	81060	59.94006
SBMP_20200320_SBHSTD_DOV	1	0	0.00000	0	SB_HSTD_R101_03.MP4	30901	59.94006
SBMP_20200324_SBBFlat_DOV	0	0	0.00000	0	SB_FLATS_L102_264.MP4	81122	59.94006
SBMP_20200324_SBBFlat_DOV	0	0	0.00000	0	SB_FLATS_L102_265.MP4	81060	59.94006
SBMP_20200324_SBBFlat_DOV	0	0	0.00000	0	SB_FLATS_L102_266.MP4	47611	59.94006
SBMP_20200324_SBBFlat_DOV	1	0	0.00000	0	SB_FLATS_R101_212.MP4	81122	59.94006
SBMP_20200324_SBBFlat_DOV	1	0	0.00000	0	SB_FLATS_R101_213.MP4	81060	59.94006
SBMP_20200324_SBBFlat_DOV	1	0	0.00000	0	SB_FLATS_R101_214.MP4	43801	59.94006
