OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
JMP-S26	283	S26_L.MP4	116680	S26_R.MP4	116678	905.81400	12	1.04733	448.06687	-327.16763	-1321.08716	0.87146	0.70143	2.06619	0.45693	1432.85514	22.97517	Labridae	Coris	auricularis	37384088	3	AD	Passing			
JMP-S28	0	S28_L.MP4	30967	S28_R.MP4	27618	842.97133	1	0.08800	-1289.65106	-11.81139	-2687.11043	3.61533	1.00353	7.60439	2.36808	2980.58750	25.64410	Labridae	Coris	auricularis	37384088	3	AD	Passing			
JMP-S28	6	S28_L.MP4	31200	S28_R.MP4	27851	843.04900	1	0.16567	-1021.55922	-737.89416	-3000.62772	3.64024	2.75704	10.61974	0.33688	3254.51037	22.97467	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S28	7	S28_L.MP4	31212	S28_R.MP4	27863	843.05300	1	0.16967	955.47402	-372.61628	-2332.28789	2.52897	1.26970	6.08643	0.87064	2547.81089	23.85720	Kyphosidae	Kyphosus	cornelii	37361012	1	AD	Passing			
JMP-S28	13	S28_L.MP4	32366	S28_R.MP4	29017	843.43767	1	0.55433	1439.83826	25.91265	-3489.90725	5.54005	1.34331	13.68054	4.21521	3775.34876	22.41932	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S28	15	S28_L.MP4	32662	S28_R.MP4	29313	843.53633	1	0.65300	-968.66533	360.66034	-2600.86107	2.98719	1.50295	7.90125	2.99673	2798.72591	21.56140	Pomacentridae	Parma	mccullochi	37372093	1	AD	Passing			
JMP-S28	16	S28_L.MP4	32878	S28_R.MP4	29529	843.60833	1	0.72500	-1466.84458	-745.39873	-4001.06721	6.72306	3.65464	18.63572	2.56574	4326.17511	22.50450	Labridae	Notolabrus	parilus	37384022	1	AD	Passing			
JMP-S28	17	S28_L.MP4	33081	S28_R.MP4	29732	843.67600	1	0.79267	-781.50496	153.37358	-2219.17374	2.18422	0.97186	5.92027	5.56796	2357.75435	19.68131	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S28	20	S28_L.MP4	33275	S28_R.MP4	29926	843.74067	1	0.85733	-241.00235	-417.56229	-3621.35358	1.88932	2.45385	18.10802	0.66860	3653.30565	7.86912	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S28	22	S28_L.MP4	33328	S28_R.MP4	29979	843.75833	1	0.87500	152.71578	-706.51709	-2779.43327	1.24742	2.79446	10.49559	0.05215	2871.88750	14.89846	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S28	24	S28_L.MP4	34225	S28_R.MP4	30876	844.05733	1	1.17400	-1075.95041	610.58383	-2265.68003	2.49009	1.62014	5.19354	0.11140	2581.43136	28.47524	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S28	27	S28_L.MP4	34395	S28_R.MP4	31046	844.11400	1	1.23067	-918.02316	311.70070	-1972.49837	1.97728	0.98433	4.10754	1.01171	2197.87936	26.07070	Labridae	Coris	auricularis	37384088	3	AD	Passing			
JMP-S28	28	S28_L.MP4	56255	S28_R.MP4	52906	851.40067	2	0.02967	1347.77263	-714.78466	-3494.52352	5.23518	2.99855	13.81450	0.22929	3813.01755	23.73971	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S28	29	S28_L.MP4	56259	S28_R.MP4	52910	851.40200	2	0.03100	1699.02017	-364.33989	-3722.49040	6.55792	1.92138	14.76823	3.85744	4108.08324	25.09370	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S28	31	S28_L.MP4	56282	S28_R.MP4	52933	851.40967	2	0.03867	1744.83611	-772.25037	-3888.02115	6.97165	3.34713	15.99535	2.17545	4330.99667	26.27440	Labridae	Coris	auricularis	37384088	2	AD	Passing			
JMP-S28	35	S28_L.MP4	56711	S28_R.MP4	53362	851.55267	2	0.18167	1534.75451	699.58789	-3323.54794	5.15399	2.71826	11.42359	1.28860	3727.04514	26.77303	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S28	37	S28_L.MP4	57301	S28_R.MP4	53952	851.74933	2	0.37833	1539.74117	910.32497	-3459.65369	5.40568	3.52392	12.42657	2.11200	3894.70128	27.17433	Pomacentridae	Parma	mccullochi	37372093	1	AD	Passing			
JMP-S28	42	S28_L.MP4	58946	S28_R.MP4	55597	852.29767	2	0.92667	1464.47488	-250.57964	-3099.01632	4.65294	1.36505	10.07547	1.36922	3436.76868	25.67162	Labridae	Anampses	geographicus	37384048	1	AD	Passing			
JMP-S28	47	S28_L.MP4	59380	S28_R.MP4	56031	852.44233	2	1.07133	-1014.78737	443.72374	-2156.25107	2.30886	1.27289	4.82107	3.07963	2424.06742	27.05742	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S28	49	S28_L.MP4	59402	S28_R.MP4	56053	852.44967	2	1.07867	147.23647	-788.70185	-4539.80909	2.04140	5.03565	28.25736	1.97841	4610.16223	10.34508	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S28	50	S28_L.MP4	59402	S28_R.MP4	56053	852.44967	2	1.07867	337.08505	303.00973	-3934.29041	2.38064	2.37427	21.27139	0.63757	3960.31340	6.35727	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S28	53	S28_L.MP4	59444	S28_R.MP4	56095	852.46367	2	1.09267	447.42711	245.92476	-3390.90926	2.41789	1.83979	15.63976	0.55640	3429.13044	8.40942	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
JMP-S28	57	S28_L.MP4	59664	S28_R.MP4	56315	852.53700	2	1.16600	98.86014	15.08874	-2450.81529	1.06815	1.01793	8.39962	0.42004	2452.85478	2.31001	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S28	60	S28_L.MP4	59912	S28_R.MP4	56563	852.61967	2	1.24867	1084.78786	531.89528	-2769.59171	3.38417	1.97873	8.62771	3.27895	3021.64120	23.42548	Kyphosidae	Kyphosus	cornelii	37361012	1	AD	Passing			
JMP-S28	63	S28_L.MP4	60737	S28_R.MP4	57388	852.89467	2	1.52367	1399.60103	-255.46300	-3619.86827	5.73133	1.68785	15.07824	2.27043	3889.42035	21.51762	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S28	65	S28_L.MP4	97079	S28_R.MP4	93730	865.00867	3	0.09600	868.78201	-38.92132	-2069.29187	2.08557	0.79436	4.80673	0.54983	2244.60818	22.81228	Labridae	Notolabrus	parilus	37384022	1	AD	Passing			
JMP-S28	70	S28_L.MP4	101055	S28_R.MP4	97706	866.33400	4	0.13400	1708.66889	-39.85283	-3742.78201	6.66324	1.40088	14.98928	2.68175	4114.55402	24.55341	Kyphosidae	Kyphosus	cornelii	37361012	1	AD	Passing			
JMP-S28	81	S28_L.MP4	102123	S28_R.MP4	98774	866.69000	4	0.49000	-1102.57726	10.03976	-2350.34110	2.78217	0.88543	5.89699	0.53243	2596.12802	25.13185	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S28	84	S28_L.MP4	102666	S28_R.MP4	99317	866.87100	4	0.67100	821.47745	53.18059	-4315.58151	4.85209	1.80726	24.71825	1.19011	4393.39244	10.78315	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S28	86	S28_L.MP4	103049	S28_R.MP4	99700	866.99867	4	0.79867	29.24671	302.78648	-3784.62602	1.56564	2.29485	19.88290	2.70110	3796.83146	4.26901	Labridae	Coris	auricularis	37384088	2	AD	Passing			
JMP-S28	87	S28_L.MP4	103120	S28_R.MP4	99771	867.02233	4	0.82233	118.97391	-277.16538	-1250.02873	0.54612	0.67678	2.11553	1.86170	1285.90328	13.86768	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S28	105	S28_L.MP4	107290	S28_R.MP4	103941	868.41233	5	0.39500	-267.68507	-18.44622	-2970.28654	1.62460	1.22392	12.22694	0.83791	2982.38121	5.19462	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S28	109	S28_L.MP4	107406	S28_R.MP4	104057	868.45100	5	0.43367	-798.20581	168.60032	-4258.42092	4.69696	2.04109	24.17179	3.11012	4335.86293	10.78211	Labridae	Coris	auricularis	37384088	19	AD	Passing			
JMP-S28	120	S28_L.MP4	107859	S28_R.MP4	104510	868.60200	5	0.58467	-576.74807	0.97115	-1438.37650	1.10879	0.55807	2.38989	0.64593	1549.69876	21.85120	Labridae	Halichoeres	brownfieldi	37384108	1	AD	Passing			
JMP-S28	121	S28_L.MP4	107903	S28_R.MP4	104554	868.61667	5	0.59933	-854.44026	-357.68959	-1879.75920	1.79541	0.97651	3.77237	1.75575	2095.59172	26.36095	Labridae	Halichoeres	brownfieldi	37384108	1	AD	Passing			
JMP-S28	122	S28_L.MP4	108917	S28_R.MP4	105568	868.95467	5	0.93733	-498.34959	-588.51724	-2624.77855	1.95926	2.20688	9.05721	3.98568	2735.72061	16.62464	Kyphosidae	Kyphosus	cornelii	37361012	1	AD	Passing			
JMP-S28	129	S28_L.MP4	111480	S28_R.MP4	108131	869.80900	6	0.12500	715.50749	-290.83823	-3056.23563	2.98133	1.62403	12.13001	0.72121	3152.31884	14.30926	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S28	130	S28_L.MP4	111544	S28_R.MP4	108195	869.83033	6	0.14633	1843.53520	113.94065	-4835.93443	10.06390	2.02119	27.00425	0.11954	5176.66556	20.88624	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S28	131	S28_L.MP4	112290	S28_R.MP4	108941	870.07900	6	0.39500	-424.66914	180.47384	-2642.80990	1.82234	1.28094	9.46915	0.23963	2682.78938	9.78017	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S28	134	S28_L.MP4	112305	S28_R.MP4	108956	870.08400	6	0.40000	130.17914	-516.91495	-1735.94563	0.75526	1.35169	4.05554	2.20289	1815.94463	17.38834	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S28	135	S28_L.MP4	112324	S28_R.MP4	108975	870.09033	6	0.40633	1082.94680	-646.72370	-2588.01489	3.03257	1.97733	7.27030	3.11776	2879.03567	26.15347	Kyphosidae	Kyphosus	cornelii	37361012	1	AD	Passing			
JMP-S28	137	S28_L.MP4	112453	S28_R.MP4	109104	870.13333	6	0.44933	-37.46799	-268.14127	-1982.08923	0.82641	1.07192	5.48130	1.58096	2000.49527	8.10323	Labridae	Austrolabrus	maculatus	37384025	1	AD	Passing			
JMP-S28	144	S28_L.MP4	113686	S28_R.MP4	110337	870.54433	6	0.86033	-352.52256	-228.02050	-1070.82432	0.64308	0.50097	1.37889	1.14076	1150.18704	21.58855	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S28	145	S28_L.MP4	114064	S28_R.MP4	110715	870.67033	6	0.98633	-2083.04263	179.83409	-5095.45105	11.75765	2.28200	29.44137	0.17774	5507.72442	22.28363	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S28	146	S28_L.MP4	114084	S28_R.MP4	110735	870.67700	6	0.99300	1457.26650	-175.82711	-3094.25836	4.64195	1.25422	10.07961	2.10368	3424.75921	25.41968	Kyphosidae	Kyphosus	cornelii	37361012	1	AD	Passing			
JMP-S28	147	S28_L.MP4	116064	S28_R.MP4	112715	871.33700	7	0.00333	677.31128	-515.89700	-1814.64050	1.50181	1.21599	3.72900	5.41927	2004.45016	25.33549	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S28	149	S28_L.MP4	117540	S28_R.MP4	114191	871.82900	7	0.49533	1345.16108	-166.44815	-3131.37078	4.57196	1.28642	10.82098	3.14585	3412.13222	23.44788	Kyphosidae	Kyphosus	cornelii	37361012	1	AD	Passing			
JMP-S28	150	S28_L.MP4	117710	S28_R.MP4	114361	871.88567	7	0.55200	-895.57709	-489.40961	-1992.48524	1.95811	1.22984	4.20445	3.74940	2238.65529	27.28084	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S28	151	S28_L.MP4	118037	S28_R.MP4	114688	871.99467	7	0.66100	-242.75253	-576.90434	-3492.84983	1.81698	2.99007	16.75433	1.40578	3548.48521	10.46232	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S28	152	S28_L.MP4	118416	S28_R.MP4	115067	872.12100	7	0.78733	-1432.87105	-466.60371	-3189.45717	4.84882	1.93132	10.97681	5.72819	3527.53108	25.39279	Kyphosidae	Kyphosus	cornelii	37361012	1	AD	Passing			
JMP-S28	153	S28_L.MP4	118903	S28_R.MP4	115554	872.28333	7	0.94967	-266.50452	-600.64697	-3517.05402	1.89675	3.10450	16.95425	1.78829	3577.91426	10.88357	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S28	154	S28_L.MP4	118940	S28_R.MP4	115591	872.29567	7	0.96200	-1236.39056	-105.82860	-4381.11790	6.81561	1.80165	24.26133	0.26434	4553.46631	15.84554	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S28	156	S28_L.MP4	119089	S28_R.MP4	115740	872.34533	7	1.01167	415.98507	16.62485	-3014.62983	2.05386	1.24286	12.39248	2.22031	3043.24054	7.85645	Labridae	Coris	auricularis	37384088	2	AD	Passing			
JMP-S28	157	S28_L.MP4	119105	S28_R.MP4	115756	872.35067	7	1.01700	1037.11603	-396.36413	-3333.02099	4.25399	1.99993	13.62609	2.91655	3513.08171	18.54318	Kyphosidae	Kyphosus	cornelii	37361012	1	AD	Passing			
JMP-S28	158	S28_L.MP4	119289	S28_R.MP4	115940	872.41200	7	1.07833	1273.31914	-441.26046	-2817.73999	3.76617	1.62590	8.46289	1.89836	3123.41337	25.66903	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S28	159	S28_L.MP4	119606	S28_R.MP4	116257	872.51767	7	1.18400	-843.32522	-469.15951	-3903.32340	4.43464	2.74514	19.96301	3.63982	4020.85086	14.04943	Kyphosidae	Kyphosus	cornelii	37361012	1	AD	Passing			
JMP-S28	160	S28_L.MP4	120667	S28_R.MP4	117318	872.87133	7	1.53767	-442.55625	-655.08764	-3042.97219	2.12371	2.83108	12.39609	0.37756	3143.99040	14.83643	Labridae	Notolabrus	parilus	37384022	1	AD	Passing			
JMP-S28	163	S28_L.MP4	121910	S28_R.MP4	118561	873.28567	7	1.95200	-644.53072	-208.43047	-4361.48779	4.08316	2.07845	25.76305	3.14427	4413.77830	8.93456	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S28	170	S28_L.MP4	122931	S28_R.MP4	119582	873.62600	8	0.12567	18.03857	141.78275	-2130.06039	0.88663	0.98983	6.35362	1.96196	2134.85011	3.51363	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S28	172	S28_L.MP4	123205	S28_R.MP4	119856	873.71733	8	0.21700	1766.17477	-407.84370	-3944.79991	7.28625	2.17500	16.73217	4.45798	4341.33115	24.75472	Pomacentridae	Parma	mccullochi	37372093	1	AD	Passing			
JMP-S28	173	S28_L.MP4	123722	S28_R.MP4	120373	873.88967	8	0.38933	-483.88848	543.95569	-3263.99169	2.43012	2.76611	14.30423	0.67124	3344.20060	12.33087	Labridae	Choerodon	rubescens	37384039	1	AD	Passing			
JMP-S28	175	S28_L.MP4	124318	S28_R.MP4	120969	874.08833	8	0.58800	1621.24464	421.89695	-3661.44831	6.24175	2.20072	14.43644	3.28348	4026.49165	24.50508	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S28	177	S28_L.MP4	124454	S28_R.MP4	121105	874.13367	8	0.63333	445.21545	-325.73220	-3362.60728	2.38438	1.94439	15.37384	3.16540	3407.55718	9.51396	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S28	181	S28_L.MP4	124611	S28_R.MP4	121262	874.18600	8	0.68567	1061.42156	573.49236	-2970.49617	3.67520	2.30693	10.25163	1.11142	3206.14358	21.95005	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S28	185	S28_L.MP4	124679	S28_R.MP4	121330	874.20867	8	0.70833	629.85597	174.09607	-2006.80956	1.70275	0.91324	4.96702	0.22674	2110.52425	17.95202	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S28	186	S28_L.MP4	124679	S28_R.MP4	121330	874.20867	8	0.70833	1196.36667	447.60501	-3260.31538	4.50477	2.14689	12.35499	2.18381	3501.61390	21.28191	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S28	187	S28_L.MP4	124695	S28_R.MP4	121346	874.21400	8	0.71367	1463.40895	731.56783	-3240.41592	4.84170	2.76195	10.94699	1.61945	3630.02102	26.64396	Labridae	Coris	auricularis	37384088	3	AD	Passing			
JMP-S28	197	S28_L.MP4	124783	S28_R.MP4	121434	874.24333	8	0.74300	628.15709	305.11326	-3358.95338	3.01393	1.97367	14.98600	1.73888	3430.77881	11.60507	Labridae	Coris	auricularis	37384088	6	AD	Passing			
JMP-S28	203	S28_L.MP4	124962	S28_R.MP4	121613	874.30300	8	0.80267	762.80523	626.26751	-2742.19821	2.69053	2.38962	9.26727	1.78151	2914.40111	19.58798	Labridae	Coris	auricularis	37384088	6	AD	Passing			
JMP-S28	205	S28_L.MP4	125039	S28_R.MP4	121690	874.32867	8	0.82833	-1934.94325	1086.41779	-4570.60844	9.34239	5.69342	22.59152	5.40928	5080.82380	25.73796	Kyphosidae	Kyphosus	cornelii	37361012	1	AD	Passing			
JMP-S28	208	S28_L.MP4	125051	S28_R.MP4	121702	874.33267	8	0.83233	194.51546	465.90508	-3359.00322	1.62368	2.60611	15.52804	0.36404	3396.73468	8.24622	Labridae	Coris	auricularis	37384088	2	AD	Passing			
JMP-S28	209	S28_L.MP4	125126	S28_R.MP4	121777	874.35767	8	0.85733	1400.41025	982.74787	-4022.64927	6.40179	4.85293	18.64883	1.55219	4371.34411	22.85311	Labridae	Coris	auricularis	37384088	4	AD	Passing			
JMP-S28	215	S28_L.MP4	128239	S28_R.MP4	124890	875.39533	9	0.72833	-994.27141	-450.80049	-2118.44970	2.24030	1.22772	4.67919	1.92367	2383.19656	27.40022	Kyphosidae	Kyphosus	cornelii	37361012	1	AD	Passing			
JMP-S3	1	MC_UVC_S3_HIGH_L.MP4	28633	MC_UVC_S3_HIGH_R.MP4	30292	822.25767	1	0.25767	217.88189	-59.81639	-2513.28992	1.26977	1.04708	8.76253	1.97256	2523.42560	5.23343	Labridae	Halichoeres	brownfieldi	37384108	1	AD	Passing			
JMP-S3	2	MC_UVC_S3_HIGH_L.MP4	28633	MC_UVC_S3_HIGH_R.MP4	30292	822.25767	1	0.25767	-59.96664	68.73796	-2872.03151	1.21459	1.23406	11.53136	0.40686	2873.47975	1.58672	Labridae	Halichoeres	brownfieldi	37384108	1	AD	Passing			
JMP-S3	3	MC_UVC_S3_HIGH_L.MP4	30785	MC_UVC_S3_HIGH_R.MP4	32444	822.97500	1	0.97500	35.35558	-507.50751	-1828.90076	0.74277	1.41931	4.55689	0.88146	1898.33924	15.87196	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S3	4	MC_UVC_S3_HIGH_L.MP4	30785	MC_UVC_S3_HIGH_R.MP4	32444	822.97500	1	0.97500	131.82225	-580.44245	-2769.97587	1.22370	2.38800	10.52515	2.07309	2833.20612	12.44758	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S3	5	MC_UVC_S3_HIGH_L.MP4	30785	MC_UVC_S3_HIGH_R.MP4	32444	822.97500	1	0.97500	90.96928	-390.20046	-2849.58255	1.22108	1.86390	11.26659	0.15523	2877.61230	8.32334	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S3	6	MC_UVC_S3_HIGH_L.MP4	30848	MC_UVC_S3_HIGH_R.MP4	32507	822.99600	1	0.99600	743.21433	-532.24867	-2135.06632	1.94815	1.50237	5.32438	2.23301	2322.53404	23.37091	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S3	8	MC_UVC_S3_HIGH_L.MP4	30855	MC_UVC_S3_HIGH_R.MP4	32514	822.99833	1	0.99833	391.09196	-490.97340	-2311.16360	1.47925	1.70896	7.08939	0.84323	2394.88726	15.45259	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S3	9	MC_UVC_S3_HIGH_L.MP4	31203	MC_UVC_S3_HIGH_R.MP4	32862	823.11433	1	1.11433	-568.69439	-385.12911	-3581.17219	3.01804	2.26396	17.29064	1.93289	3646.44100	11.04412	Labridae	Halichoeres	brownfieldi	37384108	1	AD	Passing			
JMP-S3	11	MC_UVC_S3_HIGH_L.MP4	35083	MC_UVC_S3_HIGH_R.MP4	36742	824.40767	2	0.24100	-1153.29824	-289.04917	-2341.92071	2.78676	1.08348	5.64884	1.35592	2626.44986	26.99790	Labridae	Halichoeres	brownfieldi	37384108	2	AD	Passing			
JMP-S3	15	MC_UVC_S3_HIGH_L.MP4	35120	MC_UVC_S3_HIGH_R.MP4	36779	824.42000	2	0.25333	-126.21214	56.78325	-1168.44149	0.52560	0.49158	1.87350	0.00197	1176.60926	6.62714	Labridae	Halichoeres	brownfieldi	37384108	1	AD	Passing			
JMP-S3	16	MC_UVC_S3_HIGH_L.MP4	35168	MC_UVC_S3_HIGH_R.MP4	36827	824.43600	2	0.26933	179.51907	-127.73511	-899.11276	0.42976	0.38740	1.04614	6.25921	925.71438	13.96155	Labridae	Halichoeres	brownfieldi	37384108	1	AD	Passing			
JMP-S3	27	MC_UVC_S3_HIGH_L.MP4	46641	MC_UVC_S3_HIGH_R.MP4	48300	828.26033	3	0.56033	614.60835	1.65377	-1618.01390	1.30498	0.63043	3.07058	2.35659	1730.81343	20.80112	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S3	29	MC_UVC_S3_HIGH_L.MP4	51909	MC_UVC_S3_HIGH_R.MP4	53568	830.01633	4	0.13300	-254.89108	-323.51375	-1823.26124	0.96844	1.06069	4.51257	2.44556	1869.20094	12.98828	Odacidae	Olisthops	cyanomelas	37385001	1	AD	Passing			
JMP-S3	32	MC_UVC_S3_HIGH_L.MP4	52285	MC_UVC_S3_HIGH_R.MP4	53944	830.14167	4	0.25833	-1115.43633	-497.94455	-2341.93878	2.71112	1.43441	5.66704	5.08838	2641.36787	27.68135	Labridae	Coris	auricularis	37384088	2	AD	Passing			
JMP-S3	38	MC_UVC_S3_HIGH_L.MP4	53041	MC_UVC_S3_HIGH_R.MP4	54700	830.39367	4	0.51033	-4.87364	-13.11286	-484.75728	0.15939	0.18724	0.26045	3.79274	484.95909	1.96377	Carangidae	Pseudocaranx	spp		1	AD	Passing			
JMP-S3	39	MC_UVC_S3_HIGH_L.MP4	53042	MC_UVC_S3_HIGH_R.MP4	54701	830.39400	4	0.51067	-216.63921	244.90032	-849.43049	0.41842	0.41685	0.87778	6.16685	910.18727	20.80849	Carangidae	Pseudocaranx	spp		1	AD	Passing			
JMP-S3	40	MC_UVC_S3_HIGH_L.MP4	53056	MC_UVC_S3_HIGH_R.MP4	54715	830.39867	4	0.51533	-1.49256	72.65078	-488.07332	0.15915	0.19269	0.26312	0.00257	493.45307	8.14027	Carangidae	Pseudocaranx	spp		1	AD	Passing			
JMP-S3	41	MC_UVC_S3_HIGH_L.MP4	53067	MC_UVC_S3_HIGH_R.MP4	54726	830.40233	4	0.51900	-4.21725	-61.84272	-494.21262	0.16331	0.19403	0.27335	1.59859	498.08476	7.47623	Carangidae	Pseudocaranx	spp		1	AD	Passing			
JMP-S3	42	MC_UVC_S3_HIGH_L.MP4	53081	MC_UVC_S3_HIGH_R.MP4	54740	830.40700	4	0.52367	-5.87159	126.96669	-504.99278	0.16451	0.20828	0.28372	0.05199	520.74247	13.79978	Carangidae	Pseudocaranx	spp		1	AD	Passing			
JMP-S3	45	MC_UVC_S3_HIGH_L.MP4	53700	MC_UVC_S3_HIGH_R.MP4	55359	830.61333	4	0.73000	-965.18354	586.04621	-2453.93630	2.69758	1.86205	6.74285	7.82145	2701.26503	24.54066	Kyphosidae	Kyphosus	sydneyanus	37361001	1	AD	Passing			
JMP-S3	47	MC_UVC_S3_HIGH_L.MP4	55145	MC_UVC_S3_HIGH_R.MP4	56804	831.09500	4	1.21167	-31.97460	-283.83909	-1875.40341	0.77900	1.04032	4.89955	5.12408	1897.03056	8.98592	Labridae	Notolabrus	parilus	37384022	1	AD	Passing			
JMP-S3	50	MC_UVC_S3_HIGH_L.MP4	57846	MC_UVC_S3_HIGH_R.MP4	59505	831.99533	5	0.21200	1130.29397	-611.45500	-3974.87509	5.57081	3.26119	19.64551	2.71666	4177.44823	18.07440	Labridae	Thalassoma	lutescens	37384168	1	AD	Passing			
JMP-S3	52	MC_UVC_S3_HIGH_L.MP4	59208	MC_UVC_S3_HIGH_R.MP4	60867	832.44933	5	0.66600	-575.14195	1141.60704	-6467.20597	5.53518	10.53619	56.44047	7.99793	6592.32948	10.88897	Pomacentridae	Parma	mccullochi	37372093	1	AD	Passing			
JMP-S3	53	MC_UVC_S3_HIGH_L.MP4	59208	MC_UVC_S3_HIGH_R.MP4	60867	832.44933	5	0.66600	-441.27626	1129.52268	-6546.24522	4.63879	10.61329	58.08600	5.79389	6657.61765	10.18999	Pomacentridae	Parma	mccullochi	37372093	1	AD	Passing			
JMP-S3	55	MC_UVC_S3_HIGH_L.MP4	59499	MC_UVC_S3_HIGH_R.MP4	61158	832.54633	5	0.76300	-838.07030	-302.75130	-2462.75189	2.57839	1.28066	7.33424	2.24615	2619.00116	20.00497	Pomacentridae	Parma	mccullochi	37372093	1	AD	Passing			
JMP-S3	56	MC_UVC_S3_HIGH_L.MP4	60335	MC_UVC_S3_HIGH_R.MP4	61994	832.82500	5	1.04167	761.85868	210.76330	-6249.22557	6.75304	3.29770	52.93928	9.62813	6299.02135	7.12867	Pomacentridae	Parma	spp		1	AD	Passing			
JMP-S3	57	MC_UVC_S3_HIGH_L.MP4	60426	MC_UVC_S3_HIGH_R.MP4	62085	832.85533	5	1.07200	1533.06157	544.61425	-4700.64460	8.54248	3.68913	26.59798	4.01526	4974.22779	18.98370	Labridae	Coris	auricularis	37384088	30	AD	Passing			
JMP-S3	59	MC_UVC_S3_HIGH_L.MP4	60451	MC_UVC_S3_HIGH_R.MP4	62110	832.86367	5	1.08033	1241.66569	256.36528	-3976.38940	6.01331	2.06569	19.39193	1.26500	4173.62307	17.62118	Labridae	Coris	auricularis	37384088	15	AD	Passing			
JMP-S3	62	MC_UVC_S3_HIGH_L.MP4	60495	MC_UVC_S3_HIGH_R.MP4	62154	832.87833	5	1.09500	-957.54164	-674.70929	-2829.00859	3.25291	2.42357	9.47919	7.44170	3061.92884	22.68284	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S3	63	MC_UVC_S3_HIGH_L.MP4	60495	MC_UVC_S3_HIGH_R.MP4	62154	832.87833	5	1.09500	-838.42837	-652.60401	-2604.93480	2.69919	2.19618	8.13460	1.44479	2813.27913	22.39197	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S3	70	MC_UVC_S3_HIGH_L.MP4	60513	MC_UVC_S3_HIGH_R.MP4	62172	832.88433	5	1.10100	-563.73154	-460.01021	-1760.45384	1.34919	1.15182	3.72345	0.95788	1904.88854	22.66417	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S3	71	MC_UVC_S3_HIGH_L.MP4	60536	MC_UVC_S3_HIGH_R.MP4	62195	832.89200	5	1.10867	238.58261	-556.92540	-1964.74171	0.99015	1.60415	5.14768	0.69644	2056.03929	17.44042	Labridae	Coris	auricularis	37384088	1	AD	Passing			
