OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
JMP-S10	69	0	391.61125	965.86364	319.18159	926.59091
JMP-S10	69	1	346.18926	976.90909	274.98721	935.18182
JMP-S10	70	0	293.40153	1051.77273	148.54220	1014.95455
JMP-S10	71	0	176.77749	980.59091	100.66496	933.95455
JMP-S10	72	0	509.46292	979.36364	316.72634	957.27273
JMP-S10	73	0	457.90281	956.04545	100.66496	940.09091
JMP-S10	73	1	529.10486	916.77273	201.32992	899.59091
JMP-S10	74	0	890.02558	938.86364	580.66496	936.40909
JMP-S10	74	1	937.90281	920.45455	650.63939	916.77273
JMP-S10	75	0	1117.13555	732.68182	932.99233	731.45455
JMP-S10	75	1	1072.94118	706.90909	888.79795	709.36364
JMP-S10	76	0	983.32481	733.90909	793.04348	736.36364
JMP-S10	77	0	646.95652	921.68182	36.82864	929.04545
JMP-S10	77	1	718.15857	879.95455	127.67263	886.09091
JMP-S10	78	0	693.60614	841.90909	265.16624	833.31818
JMP-S10	78	1	746.39386	791.59091	346.18926	790.36364
JMP-S10	79	0	1028.74680	789.13636	788.13299	795.27273
JMP-S10	79	1	1178.51662	644.31818	948.95141	649.22727
JMP-S10	80	0	886.34271	1035.81818	179.23274	1048.09091
JMP-S10	81	0	494.53708	832.98864	268.86445	818.79545
JMP-S10	82	0	400.20460	909.40909	20.86957	895.90909
JMP-S10	83	0	487.36573	1005.13636	47.87724	990.40909
JMP-S10	83	1	556.11253	954.81818	131.35550	948.68182
JMP-S10	84	0	1550.48593	1045.63636	1207.97954	1065.27273
JMP-S10	85	0	1313.55499	1043.18182	942.81330	1051.77273
JMP-S10	86	0	1489.10486	1014.95455	1099.94885	1024.77273
JMP-S10	86	1	1431.40665	963.40909	1050.84399	974.45455
JMP-S10	87	0	1282.86445	1029.68182	978.41432	1038.27273
JMP-S10	88	0	1664.96164	308.25000	1645.01279	310.10227
JMP-S10	88	1	1711.91816	290.76136	1698.72123	290.77273
JMP-S10	89	0	305.18414	581.63636	453.53964	565.96591
JMP-S10	89	1	382.52430	543.28409	523.20716	530.68182
JMP-S10	90	0	1300.07161	793.13636	1097.04092	802.04545
JMP-S10	90	1	1364.52174	826.88636	1151.05627	840.39773
JMP-S10	91	0	1428.91816	434.39773	1349.05371	441.37500
JMP-S10	91	1	1350.96419	415.68182	1249.61637	422.04545
JMP-S10	92	0	1765.62660	722.59091	1580.96164	745.07955
JMP-S10	92	1	1709.76982	669.81818	1524.18414	686.47727
JMP-S10	93	0	1776.06138	532.85227	1693.57801	551.25000
JMP-S10	93	1	1735.24297	500.02273	1648.46292	517.80682
JMP-S10	94	0	1615.24297	468.11364	1619.30691	479.14773
JMP-S10	94	1	1570.74169	434.67045	1573.27110	441.40909
JMP-S10	95	0	1582.40409	330.13636	1694.11765	327.68182
JMP-S10	96	0	1490.89003	675.37500	1295.43478	692.80682
JMP-S10	96	1	1436.26087	650.52273	1229.75703	663.04545
JMP-S10	97	0	1818.10742	478.63636	1836.52174	488.45455
JMP-S10	98	0	1584.19693	422.37500	1566.44501	429.73864
JMP-S10	98	1	1541.84399	412.55682	1517.95396	417.46591
JMP-S10	99	0	127.67263	314.18182	110.48593	315.40909
JMP-S10	100	0	93.29923	409.90909	178.00512	401.31818
JMP-S10	101	0	55.24297	234.40909	28.23529	238.09091
JMP-S10	102	0	51.56010	338.72727	18.41432	337.50000
JMP-S10	103	0	378.10742	219.68182	495.95908	228.27273
JMP-S10	104	0	85.96013	288.84328	239.74816	300.22388
JMP-S10	105	0	671.41944	920.45455	442.01279	910.27273
JMP-S10	105	1	758.58056	917.38636	527.94629	911.19318
JMP-S10	106	0	667.31969	926.39773	204.70588	923.97727
JMP-S10	106	1	721.02813	861.35227	258.72123	852.79545
JMP-S10	107	0	38.05627	402.54545	65.06394	400.09091
JMP-S10	108	0	63.83632	535.09091	176.77749	513.00000
JMP-S10	109	0	51.56010	304.36364	99.43734	306.81818
JMP-S10	110	0	1136.75448	578.62500	954.05882	581.13636
JMP-S10	110	1	1084.58056	542.42045	895.74680	548.61364
JMP-S10	111	0	838.74936	491.79545	673.85422	490.62500
JMP-S10	111	1	801.92072	472.77273	629.96675	471.90909
JMP-S10	112	0	926.83120	603.78409	931.96164	601.69318
JMP-S10	113	0	1807.05882	288.40909	1756.72634	290.86364
JMP-S10	114	0	1813.81074	341.17045	1757.48849	348.39773
JMP-S10	114	1	1721.12532	320.30682	1662.65473	324.77273
JMP-S10	115	0	463.99488	761.28409	270.38363	743.42045
JMP-S10	115	1	335.40153	745.32955	140.86957	727.77273
JMP-S10	116	0	1761.99233	192.34091	1794.47570	183.53409
JMP-S10	116	1	1724.54987	226.39773	1752.12276	222.80682
JMP-S10	117	0	614.99744	746.34091	325.73657	733.18182
JMP-S10	117	1	553.61637	703.69318	278.47315	695.13636
JMP-S10	118	0	1092.58312	683.59091	966.13811	686.04545
JMP-S10	118	1	1344.24552	465.13636	1211.66240	473.72727
JMP-S10	119	0	1150.42455	697.10227	700.97187	703.22727
JMP-S10	119	1	1102.85422	620.09091	645.72890	622.22727
JMP-S10	120	0	73.65729	374.31818	15.95908	366.95455
JMP-S10	121	0	200.10230	429.54545	159.59079	418.50000
JMP-S10	122	0	316.72634	333.81818	345.52430	336.38636
JMP-S10	123	0	1220.57289	577.75000	798.61125	583.53409
JMP-S10	123	1	1146.60870	569.77273	735.38875	572.18182
JMP-S10	124	0	1761.32992	545.07955	1259.50128	564.22727
JMP-S10	124	1	1890.53708	538.32955	1334.69309	555.94318
JMP-S10	125	0	1771.45780	467.59091	1576.26598	484.77273
JMP-S10	126	0	1838.05627	177.64773	1658.42967	182.57955
JMP-S10	126	1	1765.01279	171.51136	1593.05882	176.44318
JMP-S10	127	0	729.20716	758.45455	347.41688	749.86364
JMP-S10	127	1	677.64706	694.63636	290.94629	682.36364
JMP-S10	128	0	696.06138	913.09091	164.50128	910.63636
JMP-S10	128	1	753.75959	870.13636	206.24041	875.04545
JMP-S10	129	0	130.12788	771.95455	19.64194	741.27273
JMP-S10	130	0	1113.45269	602.59091	773.40153	606.27273
JMP-S10	130	1	1268.13299	571.90909	914.57801	580.50000
JMP-S10	131	0	967.36573	1033.36364	331.45780	1046.86364
JMP-S10	131	1	1071.71355	881.18182	511.91816	886.09091
JMP-S10	132	0	1851.25320	670.09091	1319.69309	677.45455
JMP-S10	133	0	804.09207	854.18182	284.80818	857.86364
JMP-S10	133	1	941.58568	824.72727	433.35038	828.40909
JMP-S10	134	0	1366.34271	738.81818	999.28389	746.18182
JMP-S10	134	1	1298.82353	737.59091	926.85422	744.95455
JMP-S10	135	0	1746.90537	781.77273	1422.81330	798.95455
JMP-S10	136	0	363.37596	1056.68182	142.40409	1026.00000
JMP-S10	137	0	720.61381	894.68182	537.69821	886.09091
JMP-S10	137	1	816.36829	870.13636	618.72123	867.68182
JMP-S10	138	0	804.09207	1046.86364	595.39642	1035.81818
JMP-S10	139	0	1792.32737	196.36364	1910.17903	179.18182
JMP-S10	140	0	1570.12788	787.90909	1114.68031	795.27273
JMP-S10	140	1	1486.64962	786.68182	1054.52685	794.04545
JMP-S10	141	0	1200.01279	640.71591	931.73657	646.02273
JMP-S10	141	1	1294.53964	663.11364	985.13811	680.38636
JMP-S10	142	0	145.47315	303.42045	87.77494	304.95455
JMP-S10	142	1	239.07928	307.71591	189.66752	307.71591
JMP-S10	143	0	1325.92327	430.75000	1104.97954	438.95455
JMP-S10	143	1	1397.12532	455.29545	1173.11253	464.42045
JMP-S10	144	0	236.93095	343.63636	223.42711	339.95455
JMP-S10	145	0	183.33683	157.16418	378.76180	181.34328
JMP-S10	146	0	502.09719	651.68182	324.09207	636.95455
JMP-S10	146	1	580.66496	635.72727	400.20460	624.68182
JMP-S10	147	0	298.31202	726.54545	137.49361	703.22727
JMP-S10	147	1	362.14834	735.13636	184.14322	717.95455
JMP-S10	148	0	1258.31202	1021.09091	926.85422	1028.45455
JMP-S10	148	1	1200.61381	972.00000	887.57033	976.90909
JMP-S10	149	0	728.66752	827.42045	611.30179	815.17045
JMP-S10	149	1	816.74936	827.42045	696.92839	829.28409
JMP-S10	150	0	779.53964	1024.77273	531.56010	1012.50000
JMP-S10	150	1	729.20716	992.86364	484.91049	975.68182
JMP-S10	151	0	531.62404	1045.94318	290.72379	1034.89773
JMP-S10	151	1	555.56266	989.48864	344.73913	979.67045
JMP-S10	152	0	219.74425	467.59091	261.48338	452.86364
JMP-S10	153	0	443.17136	543.68182	441.94373	541.22727
JMP-S10	154	0	424.78944	779.53073	440.47769	752.98324
JMP-S10	155	0	159.29604	757.81006	22.92898	728.84916
JMP-S10	156	0	1577.27216	515.26257	1414.35575	523.70950
JMP-S10	157	0	1545.06223	1034.14525	1262.30673	1053.45251
JMP-S10	157	1	1619.27970	1033.54190	1334.71402	1054.65922
JMP-S10	158	0	372.89755	999.15084	181.01823	975.01676
JMP-S10	159	0	1373.32495	1016.04469	989.56631	1029.31844
JMP-S10	160	0	1843.97234	453.72067	1857.24701	473.02793
JMP-S10	161	0	193.99120	683.80447	95.63796	660.78212
JMP-S10	161	1	268.81207	658.76536	166.53677	640.56983
JMP-S10	162	0	1156.12005	817.77095	940.90698	823.89944
JMP-S10	162	1	1118.70962	799.97207	881.77436	797.05028
JMP-S10	163	0	1753.46323	146.01117	1828.28410	125.49721
JMP-S10	164	0	1740.18856	115.84358	1881.38278	84.46927
JMP-S10	165	0	1846.38592	160.49162	1772.77184	158.07821
JMP-S10	166	0	1892.24387	438.03352	1910.34569	451.30726
JMP-S10	167	0	1839.14519	627.48603	1829.49089	654.03352
JMP-S10	168	0	333.18479	742.32961	308.82904	715.88268
JMP-S10	168	1	252.02828	705.82682	236.42175	681.49162
JMP-S10	169	0	1767.94469	292.02235	1901.89818	285.98883
JMP-S10	170	0	1347.02891	1033.24022	1111.27907	1048.32402
JMP-S10	170	1	1302.67945	987.68715	1072.05845	997.64246
JMP-S10	171	0	1670.32370	829.15084	1481.14833	855.10615
JMP-S10	171	1	1619.63859	825.83240	1434.08360	844.84916
JMP-S10	172	0	1303.08297	963.69832	1101.95789	975.43017
JMP-S10	172	1	1254.81144	926.89385	1055.49654	931.68715
JMP-S10	173	0	1770.91291	205.52239	1885.75026	189.40299
JMP-S10	174	0	1830.69767	670.92737	1857.24701	705.92179
JMP-S10	175	0	251.91703	171.10615	267.29667	183.41341
JMP-S10	176	0	389.93023	601.10615	172.57071	588.45810
JMP-S10	176	1	450.87304	566.41341	216.31678	555.27374
JMP-S10	177	0	51.59019	310.72067	148.13325	317.26816
JMP-S10	177	1	151.45192	254.91061	240.75424	265.37989
JMP-S10	178	0	327.51980	562.61453	145.54997	544.35196
JMP-S10	178	1	399.62539	533.05028	208.00126	522.63128
JMP-S10	179	0	161.70962	600.93855	44.65116	584.04469
JMP-S10	180	0	680.29290	713.31285	347.31992	709.04469
JMP-S10	180	1	735.20176	681.33520	415.50346	675.86034
JMP-S10	181	0	1335.91452	459.75419	1123.51980	460.96089
JMP-S10	182	0	314.85921	588.32402	87.49214	573.91620
JMP-S10	182	1	388.17159	578.67039	162.91640	565.77095
JMP-S10	183	0	369.56694	362.18436	318.42175	359.74302
JMP-S10	183	1	312.24450	367.01117	248.12634	367.28492
JMP-S10	184	0	380.13828	68.78212	509.26461	91.70950
JMP-S10	185	0	1646.07291	502.43017	1486.87052	519.13408
JMP-S10	185	1	1569.74356	429.72626	1434.67693	442.81006
JMP-S10	186	0	1353.79824	478.50279	999.66625	488.74302
JMP-S10	186	1	1323.93023	551.81006	955.61848	562.95531
JMP-S10	187	0	795.75110	437.57542	526.61219	435.67039
JMP-S10	187	1	715.19799	470.15642	420.11314	465.23464
JMP-S10	188	0	152.05531	89.29609	357.20930	119.46369
JMP-S10	189	0	165.32998	141.18436	281.18165	165.31844
JMP-S10	190	0	166.53677	170.14525	293.24953	185.83240
JMP-S10	191	0	242.56442	112.22346	412.72156	137.56425
JMP-S10	192	0	375.31113	260.64804	33.79007	252.20112
JMP-S10	192	1	446.51163	230.48045	135.16028	230.48045
JMP-S10	193	0	430.82338	492.33520	13.27467	479.06145
JMP-S10	193	1	518.91892	444.06704	100.16342	430.79330
JMP-S10	194	0	666.14708	547.84358	306.52420	539.39665
JMP-S10	194	1	726.48649	518.88268	393.41295	508.02235
JMP-S10	195	0	1166.72722	690.87709	1211.61534	702.30168
JMP-S10	196	0	28.66122	163.65922	161.10622	186.87709
JMP-S10	196	1	119.77373	112.07263	239.84915	136.19553
JMP-S10	197	0	298.98177	274.37430	358.74104	281.23464
JMP-S10	197	1	191.27593	229.12291	266.12005	239.90503
JMP-S10	198	0	1485.55625	684.20112	1029.39032	695.06145
JMP-S10	198	1	1333.50094	670.92737	883.36895	673.34078
JMP-S10	199	0	1351.60277	661.27374	865.26713	670.92737
JMP-S10	199	1	1409.52860	596.11173	935.26084	606.97207
JMP-S10	200	0	915.95223	637.13966	728.90006	629.89944
JMP-S10	200	1	835.09742	608.17877	633.56380	605.76536
JMP-S10	201	0	1393.84035	807.28492	730.10685	812.11173
JMP-S10	202	0	1885.00314	861.58659	1217.64928	870.03352
JMP-S10	202	1	1767.94469	800.04469	1130.76053	806.07821
JMP-S10	203	0	1719.67316	696.26816	1223.68322	710.74860
JMP-S10	203	1	1647.26587	645.58659	1142.82841	656.44693
JMP-S10	204	0	1521.75990	381.31844	1280.40226	393.38547
