"Sample","Family","Genus","Species","Count","Length"
"JBMP12-1","Labridae","Halichoeres","brownfieldi",3,125
"JBMP12-1","Labridae","Coris","auricularis",1,200
"JBMP12-1","Kyphosidae","Kyphosus","cornelii",73,250
"JBMP12-1","Kyphosidae","Kyphosus","cornelii",1,300
"JBMP12-2","Pomacentridae","Parma","mccullochi",3,250
"JBMP12-2","Pomacentridae","Parma","mccullochi",1,300
"JBMP12-2","Kyphosidae","Kyphosus","cornelii",2,350
"JBMP12-2","Labridae","Coris","auricularis",1,125
"JBMP12-2","Labridae","Notolabrus","parilus",1,125
"JBMP12-2","Tetraodontidae","Torquigener","pleurogramma",1,100
"JBMP12-2","Labridae","Halichoeres","brownfieldi",1,100
"JBMP12-2","Labridae","Thalassoma","septemfasciatum",1,200
"JBMP12-2","Labridae","Thalassoma","septemfasciatum",1,250
"JBMP12-2","Labridae","Notolabrus","parilus",1,200
"JBMP12-2","Kyphosidae","Kyphosus","cornelii",1,250
"JBMP12-3","Labridae","Halichoeres","brownfieldi",1,100
"JBMP12-3","Labridae","Halichoeres","brownfieldi",1,75
"JBMP12-3","Labridae","Notolabrus","parilus",2,75
"JBMP12-3","Labridae","Notolabrus","parilus",1,150
"JBMP12-3","Labridae","Thalassoma","septemfasciatum",1,200
"JBMP12-4","Labridae","Notolabrus","parilus",1,125
"JBMP12-4","Tetraodontidae","Torquigener","pleurogramma",2,125
"JBMP14-1","Kyphosidae","Kyphosus","sydneyanus",8,300
"JBMP14-1","Labridae","Coris","auricularis",3,100
"JBMP14-1","Labridae","Coris","auricularis",19,125
"JBMP14-1","Labridae","Notolabrus","parilus",1,100
"JBMP14-1","Haemulidae","Plectorhinchus","flavomaculatus",1,300
"JBMP14-1","Labridae","Thalassoma","lutescens",1,125
"JBMP14-1","Labridae","Choerodon","rubescens",1,250
"JBMP14-1","Labridae","Choerodon","rubescens",1,300
"JBMP14-1","Pomacentridae","Pomacentrus","milleri",15,100
"JBMP14-1","Pseudochromidae","Labracinus","lineatus",1,150
"JBMP14-1","Labridae","Thalassoma","septemfasciatum",1,150
"JBMP14-1","Kyphosidae","Kyphosus","sydneyanus",6,350
"JBMP14-1","Scaridae","Scarus","ghobban",1,300
"JBMP14-1","Pomacentridae","Parma","mccullochi",5,250
"JBMP14-1","Pomacentridae","Parma","mccullochi",2,300
"JBMP14-1","Labridae","Coris","auricularis",5,250
"JBMP14-1","Kyphosidae","Kyphosus","cornelii",3,150
"JBMP14-1","Kyphosidae","Kyphosus","cornelii",6,200
"JBMP14-1","Kyphosidae","Kyphosus","cornelii",9,350
"JBMP14-1","Pomacentridae","Pomacentrus","milleri",50,75
"JBMP14-1","Mullidae","Parupeneus","spilurus",1,200
"JBMP14-1","Labridae","Thalassoma","septemfasciatum",1,100
"JBMP14-1","Labridae","Coris","auricularis",40,200
"JBMP14-1","Kyphosidae","Kyphosus","cornelii",16,300
"JBMP14-1","Pomacentridae","Pomacentrus","milleri",20,50
"JBMP14-1","Labridae","Coris","auricularis",2,75
"JBMP14-1","Labridae","Coris","auricularis",11,150
"JBMP14-1","Labridae","Notolabrus","parilus",2,125
"JBMP14-1","Labridae","Notolabrus","parilus",2,150
"JBMP14-1","Pomacentridae","Stegastes","obreptus",1,100
"JBMP14-1","Pseudochromidae","Labracinus","lineatus",1,200
"JBMP14-1","Labridae","Thalassoma","septemfasciatum",1,200
"JBMP14-1","Labridae","Thalassoma","septemfasciatum",1,250
"JBMP14-2","Labridae","Coris","auricularis",25,100
"JBMP14-2","Kyphosidae","Kyphosus","cornelii",1,250
"JBMP14-2","Pomacentridae","Pomacentrus","milleri",28,50
"JBMP14-2","Pinguipedidae","Parapercis","haackei",1,75
"JBMP14-2","Pseudochromidae","Labracinus","lineatus",2,150
"JBMP14-2","Labridae","Thalassoma","septemfasciatum",1,125
"JBMP14-2","Labridae","Thalassoma","septemfasciatum",3,150
"JBMP14-2","Labridae","Thalassoma","septemfasciatum",3,200
"JBMP14-2","Pomacentridae","Parma","mccullochi",7,25
"JBMP14-2","Pomacentridae","Parma","mccullochi",2,75
"JBMP14-2","Pomacentridae","Parma","mccullochi",13,250
"JBMP14-2","Labridae","Coris","auricularis",18,75
"JBMP14-2","Labridae","Coris","auricularis",3,150
"JBMP14-2","Ostraciidae","Anoplocapros","amygdaloides",1,100
"JBMP14-2","Labridae","Notolabrus","parilus",3,75
"JBMP14-2","Labridae","Notolabrus","parilus",2,150
"JBMP14-2","Pomacentridae","Parma","occidentalis",1,125
"JBMP14-2","Kyphosidae","Kyphosus","cornelii",3,200
"JBMP14-2","Kyphosidae","Kyphosus","cornelii",3,350
"JBMP14-2","Kyphosidae","Kyphosus","cornelii",27,400
"JBMP14-2","Chaetodontidae","Chaetodon","assarius",1,75
"JBMP14-2","Pomacentridae","Stegastes","obreptus",1,100
"JBMP14-2","Pomacentridae","Pomacentrus","milleri",2,75
"JBMP14-2","Pomacentridae","Parma","mccullochi",2,50
"JBMP14-2","Pomacentridae","Parma","mccullochi",4,200
"JBMP14-2","Labridae","Coris","auricularis",4,200
"JBMP14-2","Labridae","Coris","auricularis",7,250
"JBMP14-2","Labridae","Notolabrus","parilus",2,250
"JBMP14-2","Labridae","Notolabrus","parilus",1,300
"JBMP14-2","Pseudochromidae","Labracinus","lineatus",2,100
"JBMP14-2","Pseudochromidae","Labracinus","lineatus",2,125
"JBMP14-2","Labridae","Coris","auricularis",12,125
"JBMP14-2","Chaetodontidae","Chelmonops","curiosus",1,100
"JBMP14-2","Labridae","Notolabrus","parilus",3,125
"JBMP14-2","Pomacentridae","Parma","occidentalis",1,100
"JBMP14-2","Labridae","Thalassoma","septemfasciatum",3,300
"JBMP14-3","Pomacentridae","Parma","mccullochi",2,250
"JBMP14-3","Labridae","Coris","auricularis",2,250
"JBMP14-3","Labridae","Coris","auricularis",1,300
"JBMP14-3","Labridae","Notolabrus","parilus",8,75
"JBMP14-3","Kyphosidae","Kyphosus","cornelii",4,350
"JBMP14-3","Pomacentridae","Pomacentrus","milleri",13,75
"JBMP14-3","Tripterygiidae","Helcogramma","decurrens",2,25
"JBMP14-3","Labridae","Halichoeres","brownfieldi",4,75
"JBMP14-3","Labridae","Coris","auricularis",7,100
"JBMP14-3","Labridae","Notolabrus","parilus",2,100
"JBMP14-3","Labridae","Thalassoma","lutescens",1,125
"JBMP14-3","Labridae","Choerodon","rubescens",1,50
"JBMP14-3","Labridae","Choerodon","rubescens",1,250
"JBMP14-3","Pomacentridae","Pomacentrus","milleri",6,100
"JBMP14-3","Labridae","Halichoeres","brownfieldi",2,50
"JBMP14-3","Labridae","Thalassoma","septemfasciatum",2,200
"JBMP14-3","Pomacentridae","Parma","mccullochi",2,50
"JBMP14-3","Pomacentridae","Parma","mccullochi",2,200
"JBMP14-3","Labridae","Coris","auricularis",5,200
"JBMP14-3","Labridae","Notolabrus","parilus",7,200
"JBMP14-3","Kyphosidae","Kyphosus","cornelii",2,250
"JBMP14-3","Kyphosidae","Kyphosus","cornelii",2,300
"JBMP14-3","Kyphosidae","Kyphosus","cornelii",7,400
"JBMP14-3","Pomacentridae","Pomacentrus","milleri",8,50
"JBMP14-3","Labridae","Halichoeres","brownfieldi",1,25
"JBMP14-3","Labridae","Coris","auricularis",10,125
"JBMP14-3","Labridae","Coris","auricularis",7,150
"JBMP14-3","Labridae","Notolabrus","parilus",1,125
"JBMP14-3","Labridae","Notolabrus","parilus",6,150
"JBMP14-3","Pomacentridae","Parma","occidentalis",2,100
"JBMP14-3","Pomacentridae","Parma","occidentalis",3,125
"JBMP14-3","Chaetodontidae","Chaetodon","assarius",2,75
"JBMP14-3","Labridae","Choerodon","rubescens",2,100
"JBMP14-3","Labridae","Halichoeres","brownfieldi",1,100
"JBMP14-3","Pseudochromidae","Labracinus","lineatus",1,200
"JBMP14-3","Labridae","Thalassoma","septemfasciatum",2,300
"JBMP14-4","Pomacentridae","Parma","mccullochi",1,250
"JBMP14-4","Labridae","Coris","auricularis",2,250
"JBMP14-4","Pomacentridae","Parma","occidentalis",1,75
"JBMP14-4","Apogonidae","Ostorhinchus","victoriae",1,50
"JBMP14-4","Kyphosidae","Kyphosus","cornelii",1,150
"JBMP14-4","Labridae","Choerodon","rubescens",1,125
"JBMP14-4","Labridae","Choerodon","rubescens",2,150
"JBMP14-4","Pomacentridae","Pomacentrus","milleri",7,75
"JBMP14-4","Labridae","Halichoeres","brownfieldi",4,75
"JBMP14-4","Labridae","Thalassoma","septemfasciatum",1,100
"JBMP14-4","Pomacentridae","Parma","mccullochi",2,200
"JBMP14-4","Labridae","Coris","auricularis",18,125
"JBMP14-4","Labridae","Coris","auricularis",15,200
"JBMP14-4","Labridae","Notolabrus","parilus",2,125
"JBMP14-4","Haemulidae","Plectorhinchus","flavomaculatus",1,250
"JBMP14-4","Labridae","Thalassoma","lunare",1,100
"JBMP14-4","Pomacentridae","Pomacentrus","milleri",2,100
"JBMP14-4","Labridae","Halichoeres","brownfieldi",6,100
"JBMP14-4","Pseudochromidae","Labracinus","lineatus",1,75
"JBMP14-4","Labridae","Coris","auricularis",8,100
"JBMP14-4","Chaetodontidae","Chaetodon","assarius",1,100
"JBMP14-4","Labridae","Choerodon","rubescens",1,250
"JBMP14-4","Pomacentridae","Pomacentrus","milleri",1,50
"JBMP14-4","Pinguipedidae","Parapercis","haackei",1,75
"JBMP14-4","Labridae","Halichoeres","brownfieldi",14,50
"JBMP14-4","Pseudochromidae","Labracinus","lineatus",1,150
"JBMP14-4","Mullidae","Parupeneus","spilurus",1,150
"JBMP14-4","Labridae","Thalassoma","septemfasciatum",2,125
"JBMP14-4","Labridae","Coris","auricularis",21,150
"JBMP14-4","Labridae","Notolabrus","parilus",6,150
"JBMP14-4","Labridae","Choerodon","rubescens",2,100
"JBMP14-4","Labridae","Halichoeres","brownfieldi",1,125
"JBMP14-4","Pseudochromidae","Labracinus","lineatus",2,200
"JBMP15-1","Pomacentridae","Parma","mccullochi",3,200
"JBMP15-1","Labridae","Notolabrus","parilus",1,100
"JBMP15-1","Scorpididae","Scorpis","georgiana",1,250
"JBMP15-1","Scorpididae","Scorpis","georgiana",1,300
"JBMP15-1","Labridae","Thalassoma","lutescens",2,125
"JBMP15-1","Pomacentridae","Pomacentrus","milleri",5,100
"JBMP15-1","Labridae","Halichoeres","brownfieldi",1,50
"JBMP15-1","Labridae","Halichoeres","brownfieldi",1,100
"JBMP15-1","Pomacentridae","Parma","mccullochi",10,250
"JBMP15-1","Labridae","Coris","auricularis",6,250
"JBMP15-1","Labridae","Coris","auricularis",2,300
"JBMP15-1","Labridae","Notolabrus","parilus",2,300
"JBMP15-1","Kyphosidae","Kyphosus","cornelii",9,200
"JBMP15-1","Pomacentridae","Stegastes","obreptus",1,125
"JBMP15-1","Pomacentridae","Pomacentrus","milleri",17,75
"JBMP15-1","Labridae","Halichoeres","brownfieldi",3,75
"JBMP15-1","Labridae","Coris","auricularis",11,200
"JBMP15-1","Labridae","Notolabrus","parilus",3,200
"JBMP15-1","Kyphosidae","Kyphosus","cornelii",5,250
"JBMP15-1","Labridae","Labroides","dimidiatus",1,75
"JBMP15-1","Labridae","Coris","auricularis",4,75
"JBMP15-1","Labridae","Coris","auricularis",13,150
"JBMP15-1","Labridae","Notolabrus","parilus",3,150
"JBMP15-1","Scorpididae","Scorpis","georgiana",1,350
"JBMP15-1","Pomacentridae","Parma","occidentalis",1,125
"JBMP15-1","Kyphosidae","Kyphosus","cornelii",1,125
"JBMP15-1","Pomacentridae","Stegastes","obreptus",1,100
"JBMP15-2","Scorpididae","Neatypus","obliquus",1,125
"JBMP15-2","Pomacentridae","Parma","mccullochi",4,200
"JBMP15-2","Labridae","Coris","auricularis",8,125
"JBMP15-2","Labridae","Coris","auricularis",3,200
"JBMP15-2","Serranidae","Epinephelides","armatus",1,500
"JBMP15-2","Labridae","Notolabrus","parilus",3,125
"JBMP15-2","Labridae","Notolabrus","parilus",2,200
"JBMP15-2","Scorpididae","Scorpis","georgiana",2,300
"JBMP15-2","Labridae","Anampses","geographicus",2,100
"JBMP15-2","Chaetodontidae","Chaetodon","assarius",1,125
"JBMP15-2","Pomacentridae","Stegastes","obreptus",1,50
"JBMP15-2","Pomacentridae","Pomacentrus","milleri",2,100
"JBMP15-2","Pomacentridae","Parma","mccullochi",8,250
"JBMP15-2","Pomacentridae","Parma","mccullochi",7,300
"JBMP15-2","Labridae","Coris","auricularis",3,250
"JBMP15-2","Labridae","Coris","auricularis",4,300
"JBMP15-2","Scorpididae","Scorpis","georgiana",4,350
"JBMP15-2","Kyphosidae","Kyphosus","cornelii",2,350
"JBMP15-2","Labridae","Anampses","geographicus",2,75
"JBMP15-2","Pomacentridae","Stegastes","obreptus",1,125
"JBMP15-2","Mullidae","Parupeneus","spilurus",2,125
"JBMP15-2","Scorpididae","Neatypus","obliquus",3,75
"JBMP15-2","Labridae","Coris","auricularis",24,100
"JBMP15-2","Monodactylidae","Schuettea","woodwardi",1,100
"JBMP15-2","Labridae","Notolabrus","parilus",4,100
"JBMP15-2","Kyphosidae","Kyphosus","cornelii",1,250
"JBMP15-2","Kyphosidae","Kyphosus","cornelii",6,300
"JBMP15-2","Kyphosidae","Kyphosus","cornelii",2,400
"JBMP15-2","Labridae","Thalassoma","lutescens",1,100
"JBMP15-2","Labridae","Thalassoma","lutescens",4,125
"JBMP15-2","Chaetodontidae","Chaetodon","assarius",2,100
"JBMP15-2","Pomacentridae","Pomacentrus","milleri",5,50
"JBMP15-2","Mullidae","Parupeneus","spilurus",2,75
"JBMP15-2","Scorpididae","Neatypus","obliquus",4,100
"JBMP15-2","Labridae","Coris","auricularis",2,75
"JBMP15-2","Labridae","Coris","auricularis",3,150
"JBMP15-2","Labridae","Notolabrus","parilus",4,150
"JBMP15-2","Pomacentridae","Pomacentrus","milleri",7,75
"JBMP15-3","Scorpididae","Neatypus","obliquus",3,125
"JBMP15-3","Labridae","Coris","auricularis",3,50
"JBMP15-3","Serranidae","Epinephelides","armatus",1,150
"JBMP15-3","Labridae","Notolabrus","parilus",2,250
"JBMP15-3","Scorpididae","Scorpis","georgiana",2,350
"JBMP15-3","Labridae","Thalassoma","lutescens",1,100
"JBMP15-3","Pomacentridae","Stegastes","obreptus",2,75
"JBMP15-3","Pomacentridae","Stegastes","obreptus",1,150
"JBMP15-3","Pomacentridae","Pomacentrus","milleri",2,25
"JBMP15-3","Pseudochromidae","Labracinus","lineatus",1,125
"JBMP15-3","Odacidae","Olisthops","cyanomelas",1,150
"JBMP15-3","Labridae","Austrolabrus","maculatus",1,125
"JBMP15-3","Labridae","Labroides","dimidiatus",1,75
"JBMP15-3","Pempherididae","Pempheris","klunzingeri",3,100
"JBMP15-3","Pomacentridae","Parma","mccullochi",2,200
"JBMP15-3","Labridae","Coris","auricularis",27,125
"JBMP15-3","Labridae","Coris","auricularis",23,150
"JBMP15-3","Labridae","Coris","auricularis",2,200
"JBMP15-3","Monodactylidae","Schuettea","woodwardi",3,125
"JBMP15-3","Labridae","Notolabrus","parilus",3,125
"JBMP15-3","Scorpididae","Scorpis","georgiana",1,300
"JBMP15-3","Labridae","Thalassoma","lunare",2,100
"JBMP15-3","Labridae","Thalassoma","lutescens",1,150
"JBMP15-3","Chaetodontidae","Chaetodon","assarius",2,125
"JBMP15-3","Pomacentridae","Stegastes","obreptus",1,50
"JBMP15-3","Labridae","Austrolabrus","maculatus",1,100
"JBMP15-3","Labridae","Coris","auricularis",22,100
"JBMP15-3","Monodactylidae","Schuettea","woodwardi",2,100
"JBMP15-3","Labridae","Notolabrus","parilus",2,100
"JBMP15-3","Chaetodontidae","Chaetodon","assarius",2,100
"JBMP15-3","Pomacentridae","Pomacentrus","milleri",15,50
"JBMP15-3","Pomacentridae","Pomacentrus","milleri",3,100
"JBMP15-3","Labridae","Pictilabrus","laticlavius",1,125
"JBMP15-3","Labridae","Austrolabrus","maculatus",1,75
"JBMP15-3","Pomacentridae","Parma","mccullochi",16,250
"JBMP15-3","Pomacentridae","Parma","mccullochi",3,300
"JBMP15-3","Labridae","Coris","auricularis",2,75
"JBMP15-3","Labridae","Pseudolabrus","biserialis",1,100
"JBMP15-3","Labridae","Pseudolabrus","biserialis",1,125
"JBMP15-3","Labridae","Notolabrus","parilus",7,150
"JBMP15-3","Tetraodontidae","Torquigener","pleurogramma",4,150
"JBMP15-3","Labridae","Thalassoma","lunare",1,75
"JBMP15-3","Labridae","Thalassoma","lutescens",1,250
"JBMP15-3","Pomacentridae","Stegastes","obreptus",1,125
"JBMP15-3","Pomacentridae","Pomacentrus","milleri",8,75
"JBMP15-3","Labridae","Halichoeres","brownfieldi",1,75
"JBMP15-4","Mullidae","Parupeneus","chrysopleuron",1,200
"JBMP15-4","Pomacentridae","Parma","mccullochi",1,250
"JBMP15-4","Labridae","Thalassoma","lunare",1,75
"JBMP15-4","Labridae","Choerodon","rubescens",1,150
"JBMP15-4","Pomacentridae","Stegastes","obreptus",3,125
"JBMP15-4","Pomacentridae","Stegastes","obreptus",1,200
"JBMP15-4","Pomacentridae","Pomacentrus","milleri",13,75
"JBMP15-4","Labridae","Halichoeres","brownfieldi",2,75
"JBMP15-4","Mullidae","Parupeneus","spilurus",8,125
"JBMP15-4","Mullidae","Parupeneus","spilurus",3,200
"JBMP15-4","Labridae","Austrolabrus","maculatus",1,100
"JBMP15-4","Pomacentridae","Parma","mccullochi",1,125
"JBMP15-4","Pomacentridae","Parma","mccullochi",2,200
"JBMP15-4","Labridae","Coris","auricularis",26,125
"JBMP15-4","Labridae","Notolabrus","parilus",2,125
"JBMP15-4","Haemulidae","Plectorhinchus","flavomaculatus",1,250
"JBMP15-4","Labridae","Thalassoma","lunare",1,100
"JBMP15-4","Labridae","Thalassoma","lutescens",8,125
"JBMP15-4","Labridae","Thalassoma","lutescens",2,150
"JBMP15-4","Labridae","Thalassoma","lutescens",1,200
"JBMP15-4","Chaetodontidae","Chaetodon","assarius",3,125
"JBMP15-4","Labridae","Choerodon","rubescens",1,50
"JBMP15-4","Pomacentridae","Pomacentrus","milleri",19,100
"JBMP15-4","Labridae","Coris","auricularis",52,100
"JBMP15-4","Labridae","Coris","auricularis",1,200
"JBMP15-4","Pomacentridae","Parma","occidentalis",1,250
"JBMP15-4","Labridae","Thalassoma","lutescens",3,100
"JBMP15-4","Pomacentridae","Stegastes","obreptus",1,150
"JBMP15-4","Labridae","Halichoeres","brownfieldi",2,50
"JBMP15-4","Pseudochromidae","Labracinus","lineatus",1,125
"JBMP15-4","Mullidae","Parupeneus","spilurus",5,150
"JBMP15-4","Odacidae","Olisthops","cyanomelas",2,150
"JBMP15-4","Nemipteridae","Pentapodus","vitta",2,200
"JBMP15-4","Labridae","Austrolabrus","maculatus",3,125
"JBMP15-4","Pomacentridae","Parma","mccullochi",2,150
"JBMP15-4","Labridae","Coris","auricularis",31,75
"JBMP15-4","Labridae","Coris","auricularis",3,150
"JBMP15-4","Labridae","Notolabrus","parilus",1,75
"JBMP15-4","Labridae","Notolabrus","parilus",2,150
"JBMP15-4","Pomacentridae","Parma","occidentalis",2,125
"JBMP15-4","Pomacentridae","Stegastes","obreptus",1,100
"JBMP15-4","Pomacentridae","Pomacentrus","milleri",5,125
"JBMP15-4","Pseudochromidae","Labracinus","lineatus",1,200
"JBMP15-4","Mullidae","Parupeneus","spilurus",1,100
"JBMP2-1","Labridae","Coris","auricularis",1,75
"JBMP2-2","Labridae","Dotalabrus","aurantiacus",1,75
"JBMP2-2","Pomacentridae","Parma","mccullochi",1,125
"JBMP2-2","Pomacentridae","Parma","mccullochi",2,200
"JBMP2-2","Labridae","Coris","auricularis",4,125
"JBMP2-2","Labridae","Coris","auricularis",4,150
"JBMP2-2","Labridae","Coris","auricularis",3,200
"JBMP2-2","Labridae","Notolabrus","parilus",1,125
"JBMP2-2","Labridae","Notolabrus","parilus",2,200
"JBMP2-2","Labridae","Notolabrus","parilus",1,350
"JBMP2-2","Scorpididae","Scorpis","georgiana",2,300
"JBMP2-2","Pomacentridae","Parma","occidentalis",2,100
"JBMP2-2","Pomacentridae","Parma","occidentalis",4,125
"JBMP2-2","Labridae","Halichoeres","brownfieldi",1,100
"JBMP2-2","Labridae","Halichoeres","brownfieldi",3,125
"JBMP2-2","Labridae","Coris","auricularis",4,50
"JBMP2-2","Labridae","Ophthalmolepis","lineolatus",1,75
"JBMP2-2","Pomacentridae","Parma","mccullochi",1,100
"JBMP2-2","Haemulidae","Plectorhinchus","flavomaculatus",1,300
"JBMP2-2","Pomacentridae","Parma","occidentalis",3,200
"JBMP2-2","Kyphosidae","Kyphosus","cornelii",1,200
