"Sample","Family","Genus","Species","Count"
"JBMP10-3","Labridae","Pictilabrus","laticlavius",2
"JBMP10-3","Labridae","Notolabrus","parilus",1
"JBMP10-3","Labridae","Notolabrus","parilus",1
"JBMP10-3","Odacidae","Olisthops","cyanomelas",1
"JBMP10-3","Odacidae","Olisthops","cyanomelas",1
"JBMP10-3","Labridae","Dotalabrus","alleni",1
"JBMP10-3","Pomacentridae","Parma","mccullochi",1
"JBMP10-3","Scorpididae","Scorpis","georgiana",1
"JBMP10-3","Scorpididae","Scorpis","georgiana",1
"JBMP10-3","Labridae","Ophthalmolepis","lineolatus",1
"JBMP10-3","Labridae","Coris","auricularis",3
"JBMP10-3","Labridae","Coris","auricularis",1
"JBMP10-3","Odacidae","Olisthops","cyanomelas",2
"JBMP10-3","Odacidae","Olisthops","cyanomelas",2
"JBMP10-3","Labridae","Dotalabrus","alleni",1
"JBMP10-3","Labridae","Coris","auricularis",2
"JBMP10-3","Labridae","Coris","auricularis",1
"JBMP10-4","Kyphosidae","Kyphosus","sydneyanus",7
"JBMP10-4","Labridae","Pictilabrus","laticlavius",2
"JBMP10-4","Labridae","Pictilabrus","laticlavius",2
"JBMP10-4","Labridae","Dotalabrus","alleni",1
"JBMP10-4","Labridae","Coris","auricularis",2
"JBMP10-4","Labridae","Coris","auricularis",3
"JBMP10-4","Labridae","Coris","auricularis",2
"JBMP10-4","Labridae","Pseudolabrus","biserialis",2
"JBMP10-4","Pomacentridae","Parma","occidentalis",1
"JBMP10-4","Labridae","Pictilabrus","viridis",1
"JBMP10-4","Kyphosidae","Kyphosus","sydneyanus",4
"JBMP10-4","Labridae","Ophthalmolepis","lineolatus",1
"JBMP10-4","Labridae","Ophthalmolepis","lineolatus",1
"JBMP10-4","Labridae","Austrolabrus","maculatus",3
"JBMP10-4","Labridae","Dotalabrus","alleni",2
"JBMP10-4","Labridae","Dotalabrus","alleni",1
"JBMP10-4","Labridae","Coris","auricularis",5
"JBMP10-4","Labridae","Notolabrus","parilus",2
"JBMP10-4","Tetraodontidae","Torquigener","pleurogramma",7
"JBMP10-4","Labridae","Achoerodus","gouldii",1
"JBMP10-4","Labridae","Austrolabrus","maculatus",1
"JBMP10-4","Labridae","Dotalabrus","alleni",1
"JBMP10-4","Labridae","Dotalabrus","alleni",1
"JBMP10-4","Pomacentridae","Parma","mccullochi",2
"JBMP10-4","Pomacentridae","Parma","mccullochi",1
"JBMP10-4","Labridae","Coris","auricularis",7
"JBMP10-4","Labridae","Coris","auricularis",2
"JBMP10-4","Labridae","Notolabrus","parilus",1
"JBMP11-1","Odacidae","Olisthops","cyanomelas",1
"JBMP11-1","Labridae","Coris","auricularis",1
"JBMP11-1","Labridae","Pictilabrus","viridis",1
"JBMP11-1","Labridae","Notolabrus","parilus",1
"JBMP11-1","Labridae","Notolabrus","parilus",1
"JBMP11-1","Scorpididae","Scorpis","georgiana",1
"JBMP11-1","Pomacentridae","Parma","mccullochi",1
"JBMP11-1","Pomacentridae","Parma","mccullochi",3
"JBMP11-1","Labridae","Coris","auricularis",3
"JBMP11-1","Labridae","Halichoeres","brownfieldi",5
"JBMP11-1","Labridae","Notolabrus","parilus",1
"JBMP11-1","Labridae","Notolabrus","parilus",1
"JBMP11-1","Labridae","Notolabrus","parilus",1
"JBMP11-2","Odacidae","Olisthops","cyanomelas",1
"JBMP11-2","Pomacentridae","Parma","mccullochi",1
"JBMP11-2","Labridae","Halichoeres","brownfieldi",1
"JBMP11-2","Labridae","Notolabrus","parilus",1
"JBMP11-2","Pomacentridae","Parma","mccullochi",2
"JBMP11-2","Labridae","Halichoeres","brownfieldi",2
"JBMP11-2","Labridae","Notolabrus","parilus",4
"JBMP11-2","Labridae","Notolabrus","parilus",2
"JBMP11-2","Scorpididae","Scorpis","georgiana",2
"JBMP11-2","Pomacentridae","Pomacentrus","milleri",1
"JBMP11-2","Labridae","Coris","auricularis",2
"JBMP11-3","Labridae","Coris","auricularis",2
"JBMP11-3","Pempherididae","Pempheris","multiradiata",1
"JBMP11-3","Odacidae","Olisthops","cyanomelas",4
"JBMP11-3","Pomacentridae","Parma","mccullochi",1
"JBMP11-3","Pomacentridae","Parma","mccullochi",1
"JBMP11-3","Scorpididae","Scorpis","georgiana",1
"JBMP11-3","Kyphosidae","Kyphosus","cornelii",2
"JBMP11-3","Kyphosidae","Kyphosus","cornelii",2
"JBMP11-4","Cheilodactylidae","Cheilodactylus","rubrolabiatus",1
"JBMP11-4","Pomacentridae","Parma","mccullochi",1
"JBMP11-4","Labridae","Halichoeres","brownfieldi",8
"JBMP11-4","Labridae","Halichoeres","brownfieldi",2
"JBMP11-4","Labridae","Notolabrus","parilus",1
"JBMP11-4","Labridae","Notolabrus","parilus",2
"JBMP12-1","Kyphosidae","Kyphosus","sydneyanus",5
"JBMP12-1","Labridae","Coris","auricularis",5
"JBMP12-1","Labridae","Halichoeres","brownfieldi",3
"JBMP12-1","Labridae","Pictilabrus","viridis",1
"JBMP12-1","Labridae","Notolabrus","parilus",10
"JBMP12-1","Haemulidae","Plectorhinchus","flavomaculatus",1
"JBMP12-1","Pseudochromidae","Labracinus","lineatus",1
"JBMP12-1","Scorpididae","Scorpis","georgiana",3
"JBMP12-1","Pomacentridae","Parma","occidentalis",5
"JBMP12-1","Pomacentridae","Pomacentrus","milleri",1
"JBMP12-1","Labridae","Notolabrus","parilus",1
"JBMP12-1","Pomacentridae","Parma","mccullochi",2
"JBMP12-1","Labridae","Coris","auricularis",3
"JBMP12-1","Labridae","Coris","auricularis",5
"JBMP12-1","Labridae","Coris","auricularis",4
"JBMP12-1","Labridae","Pictilabrus","viridis",2
"JBMP12-1","Labridae","Notolabrus","parilus",4
"JBMP12-1","Labridae","Notolabrus","parilus",2
"JBMP12-1","Pomacentridae","Parma","occidentalis",1
"JBMP12-1","Kyphosidae","Kyphosus","sydneyanus",15
"JBMP12-1","Pempherididae","Pempheris","klunzingeri",6
"JBMP12-1","Labridae","Coris","auricularis",5
"JBMP12-1","Labridae","Coris","auricularis",1
"JBMP12-1","Labridae","Notolabrus","parilus",13
"JBMP12-1","Labridae","Thalassoma","lutescens",2
"JBMP12-2","Kyphosidae","Kyphosus","sydneyanus",1
"JBMP12-2","Pempherididae","Pempheris","klunzingeri",12
"JBMP12-2","Labridae","Coris","auricularis",6
"JBMP12-2","Labridae","Halichoeres","brownfieldi",2
"JBMP12-2","Chaetodontidae","Chelmonops","curiosus",1
"JBMP12-2","Labridae","Notolabrus","parilus",2
"JBMP12-2","Scorpididae","Scorpis","georgiana",1
"JBMP12-2","Pomacentridae","Parma","mccullochi",1
"JBMP12-2","Labridae","Coris","auricularis",6
"JBMP12-2","Labridae","Coris","auricularis",1
"JBMP12-2","Cheilodactylidae","Cheilodactylus","rubrolabiatus",2
"JBMP12-2","Labridae","Pictilabrus","viridis",1
"JBMP12-2","Labridae","Notolabrus","parilus",4
"JBMP12-2","Pomacentridae","Parma","occidentalis",2
"JBMP12-2","Pomacentridae","Parma","occidentalis",1
"JBMP12-2","Kyphosidae","Kyphosus","sydneyanus",10
"JBMP12-2","Kyphosidae","Kyphosus","sydneyanus",2
"JBMP12-2","Labridae","Coris","auricularis",3
"JBMP12-2","Labridae","Notolabrus","parilus",5
"JBMP12-2","Haemulidae","Plectorhinchus","flavomaculatus",1
"JBMP12-2","Pseudochromidae","Labracinus","lineatus",1
"JBMP12-2","Pomacentridae","Pomacentrus","milleri",6
"JBMP12-2","Labridae","Ophthalmolepis","lineolatus",1
"JBMP12-2","Pomacentridae","Parma","mccullochi",4
"JBMP12-2","Labridae","Coris","auricularis",1
"JBMP12-2","Labridae","Halichoeres","brownfieldi",9
"JBMP12-2","Cheilodactylidae","Cheilodactylus","rubrolabiatus",1
"JBMP12-2","Labridae","Notolabrus","parilus",1
"JBMP12-2","Pomacentridae","Parma","occidentalis",1
"JBMP12-3","Labridae","Notolabrus","parilus",1
"JBMP12-3","Pomacentridae","Pomacentrus","milleri",2
"JBMP12-3","Pomacentridae","Parma","mccullochi",5
"JBMP12-3","Labridae","Notolabrus","parilus",1
"JBMP12-3","Pomacentridae","Pomacentrus","milleri",1
"JBMP12-3","Pomacentridae","Parma","occidentalis",1
"JBMP12-4","Pomacentridae","Parma","mccullochi",2
"JBMP12-4","Labridae","Coris","auricularis",2
"JBMP12-4","Pempherididae","Pempheris","klunzingeri",50
"JBMP12-4","Labridae","Coris","auricularis",2
"JBMP12-4","Labridae","Notolabrus","parilus",1
"JBMP12-4","Labridae","Halichoeres","brownfieldi",8
"JBMP12-4","Scorpididae","Scorpis","georgiana",1
"JBMP12-4","Pomacentridae","Pomacentrus","milleri",2
"JBMP12-4","Labridae","Coris","auricularis",6
"JBMP12-4","Tetraodontidae","Torquigener","pleurogramma",1
"JBMP12-4","Pomacentridae","Parma","occidentalis",1
"JBMP12-4","Kyphosidae","Kyphosus","cornelii",20
"JBMP12-4","Pempherididae","Pempheris","klunzingeri",20
"JBMP12-4","Labridae","Coris","auricularis",1
"JBMP12-4","Chaetodontidae","Chelmonops","curiosus",1
"JBMP13-1","Odacidae","Heteroscarus","acroptilus",1
"JBMP13-1","Pomacentridae","Parma","mccullochi",1
"JBMP13-1","Labridae","Coris","auricularis",1
"JBMP13-1","Labridae","Coris","auricularis",1
"JBMP13-1","Labridae","Halichoeres","brownfieldi",3
"JBMP13-1","Labridae","Halichoeres","brownfieldi",1
"JBMP13-1","Labridae","Notolabrus","parilus",1
"JBMP13-1","Labridae","Halichoeres","brownfieldi",8
"JBMP13-1","Labridae","Notolabrus","parilus",3
"JBMP13-1","Labridae","Notolabrus","parilus",1
"JBMP13-1","Labridae","Coris","auricularis",1
"JBMP13-1","Labridae","Halichoeres","brownfieldi",8
"JBMP13-1","Cheilodactylidae","Cheilodactylus","rubrolabiatus",1
"JBMP13-1","Labridae","Notolabrus","parilus",1
"JBMP13-1","Scorpididae","Scorpis","georgiana",1
"JBMP13-1","Labridae","Halichoeres","brownfieldi",5
"JBMP13-2","Pempherididae","Pempheris","klunzingeri",15
"JBMP13-2","Pomacentridae","Parma","mccullochi",1
"JBMP13-2","Pomacentridae","Parma","mccullochi",2
"JBMP13-2","Labridae","Coris","auricularis",4
"JBMP13-2","Labridae","Halichoeres","brownfieldi",6
"JBMP13-2","Labridae","Notolabrus","parilus",4
"JBMP13-2","Scorpididae","Scorpis","georgiana",1
"JBMP13-2","Labridae","Coris","auricularis",1
"JBMP13-2","Labridae","Coris","auricularis",1
"JBMP13-2","Labridae","Notolabrus","parilus",1
"JBMP13-2","Pomacentridae","Parma","mccullochi",1
"JBMP13-2","Labridae","Coris","auricularis",4
"JBMP13-2","Labridae","Pictilabrus","viridis",1
"JBMP13-2","Labridae","Notolabrus","parilus",1
"JBMP13-3","Labridae","Halichoeres","brownfieldi",2
"JBMP13-3","Pomacentridae","Parma","occidentalis",2
"JBMP13-3","Labridae","Halichoeres","brownfieldi",9
"JBMP13-3","Labridae","Notolabrus","parilus",2
"JBMP13-3","Labridae","Notolabrus","parilus",1
"JBMP13-3","Pseudochromidae","Labracinus","lineatus",1
"JBMP13-3","Labridae","Notolabrus","parilus",1
"JBMP13-3","Apogonidae","Ostorhinchus","victoriae",1
"JBMP13-4","Labridae","Coris","auricularis",6
"JBMP13-4","Labridae","Notolabrus","parilus",2
"JBMP13-4","Labridae","Notolabrus","parilus",1
"JBMP13-4","Scorpididae","Scorpis","georgiana",4
"JBMP13-4","Scorpididae","Scorpis","georgiana",1
"JBMP13-4","Cheilodactylidae","Cheilodactylus","rubrolabiatus",1
"JBMP14-1","Monacanthidae","Meuschenia","hippocrepis",1
"JBMP14-1","Labridae","Coris","auricularis",2
"JBMP14-1","Chaetodontidae","Chelmonops","curiosus",2
"JBMP14-1","Monodactylidae","Schuettea","woodwardi",4
"JBMP14-1","Labridae","Notolabrus","parilus",1
"JBMP14-1","Pomacentridae","Parma","mccullochi",3
"JBMP14-1","Pomacentridae","Parma","mccullochi",1
"JBMP14-1","Pomacentridae","Parma","mccullochi",6
"JBMP14-1","Labridae","Coris","auricularis",17
"JBMP14-1","Labridae","Coris","auricularis",3
"JBMP14-1","Labridae","Notolabrus","parilus",4
"JBMP14-1","Labridae","Notolabrus","parilus",2
"JBMP14-1","Scorpididae","Scorpis","georgiana",1
"JBMP14-1","Labridae","Thalassoma","septemfasciatum",1
"JBMP14-1","Labridae","Choerodon","rubescens",2
"JBMP14-1","Labridae","Coris","auricularis",1
"JBMP14-1","Labridae","Coris","auricularis",1
"JBMP14-1","Labridae","Halichoeres","brownfieldi",11
"JBMP14-1","Labridae","Notolabrus","parilus",1
"JBMP14-1","Haemulidae","Plectorhinchus","flavomaculatus",1
"JBMP14-1","Kyphosidae","Kyphosus","sydneyanus",1
"JBMP14-1","Kyphosidae","Kyphosus","sydneyanus",5
"JBMP14-1","Pomacentridae","Parma","mccullochi",1
"JBMP14-1","Labridae","Coris","auricularis",5
"JBMP14-1","Kyphosidae","Kyphosus","cornelii",1
"JBMP14-1","Kyphosidae","Kyphosus","cornelii",10
"JBMP14-1","Kyphosidae","Kyphosus","cornelii",16
"JBMP14-1","Kyphosidae","Kyphosus","cornelii",1
"JBMP14-1","Pomacentridae","Pomacentrus","milleri",2
"JBMP14-2","Kyphosidae","Kyphosus","sydneyanus",1
"JBMP14-2","Pomacentridae","Parma","mccullochi",11
"JBMP14-2","Labridae","Coris","auricularis",1
"JBMP14-2","Labridae","Austrolabrus","maculatus",1
"JBMP14-2","Pomacentridae","Parma","mccullochi",5
"JBMP14-2","Labridae","Coris","auricularis",4
"JBMP14-2","Labridae","Coris","auricularis",13
"JBMP14-2","Labridae","Coris","auricularis",3
"JBMP14-2","Labridae","Notolabrus","parilus",7
"JBMP14-2","Labridae","Thalassoma","septemfasciatum",1
"JBMP14-2","Scorpididae","Scorpis","georgiana",1
"JBMP14-2","Kyphosidae","Kyphosus","cornelii",77
"JBMP14-2","Kyphosidae","Kyphosus","sydneyanus",16
"JBMP14-2","Pomacentridae","Parma","mccullochi",1
"JBMP14-2","Labridae","Coris","auricularis",28
"JBMP14-2","Labridae","Coris","auricularis",22
"JBMP14-2","Labridae","Notolabrus","parilus",7
"JBMP14-2","Kyphosidae","Kyphosus","cornelii",97
"JBMP14-2","Labridae","Thalassoma","septemfasciatum",1
"JBMP14-3","Pomacentridae","Parma","mccullochi",1
"JBMP14-3","Labridae","Coris","auricularis",2
"JBMP14-3","Labridae","Halichoeres","brownfieldi",1
"JBMP14-3","Labridae","Coris","auricularis",3
"JBMP14-3","Labridae","Coris","auricularis",1
"JBMP14-3","Labridae","Halichoeres","brownfieldi",2
"JBMP14-3","Labridae","Austrolabrus","maculatus",1
"JBMP14-3","Labridae","Austrolabrus","maculatus",1
"JBMP14-3","Scorpididae","Microcanthus","strigatus",1
"JBMP14-4","Labridae","Coris","auricularis",3
"JBMP14-4","Labridae","Coris","auricularis",1
"JBMP14-4","Chaetodontidae","Chelmonops","curiosus",1
"JBMP14-4","Labridae","Notolabrus","parilus",1
"JBMP14-4","Labridae","Halichoeres","brownfieldi",5
"JBMP14-4","Labridae","Halichoeres","brownfieldi",9
"JBMP14-4","Labridae","Notolabrus","parilus",1
"JBMP14-4","Haemulidae","Plectorhinchus","flavomaculatus",1
"JBMP14-4","Kyphosidae","Kyphosus","cornelii",1
"JBMP14-4","Pomacentridae","Parma","mccullochi",2
"JBMP14-4","Labridae","Coris","auricularis",1
"JBMP14-4","Labridae","Notolabrus","parilus",1
"JBMP14-4","Apogonidae","Ostorhinchus","victoriae",4
"JBMP14-4","Kyphosidae","Kyphosus","sydneyanus",1
"JBMP14-4","Pomacentridae","Parma","mccullochi",1
"JBMP14-4","Labridae","Coris","auricularis",3
"JBMP14-4","Labridae","Notolabrus","parilus",4
"JBMP14-4","Pseudochromidae","Labracinus","lineatus",1
"JBMP14-4","Kyphosidae","Kyphosus","cornelii",6
"JBMP15-1","Scorpididae","Neatypus","obliquus",3
"JBMP15-1","Kyphosidae","Kyphosus","sydneyanus",1
"JBMP15-1","Odacidae","Olisthops","cyanomelas",1
"JBMP15-1","Labridae","Ophthalmolepis","lineolatus",2
"JBMP15-1","Labridae","Austrolabrus","maculatus",3
"JBMP15-1","Pempherididae","Pempheris","klunzingeri",1
"JBMP15-1","Pomacentridae","Parma","mccullochi",1
"JBMP15-1","Pomacentridae","Parma","mccullochi",1
"JBMP15-1","Labridae","Coris","auricularis",5
"JBMP15-1","Labridae","Halichoeres","brownfieldi",2
"JBMP15-1","Labridae","Notolabrus","parilus",5
"JBMP15-1","Pseudochromidae","Labracinus","lineatus",1
"JBMP15-1","Scorpididae","Scorpis","georgiana",1
"JBMP15-1","Labridae","Thalassoma","lutescens",2
"JBMP15-1","Pomacentridae","Pomacentrus","milleri",2
"JBMP15-1","Pempherididae","Pempheris","klunzingeri",20
"JBMP15-1","Pomacentridae","Parma","mccullochi",1
"JBMP15-1","Labridae","Austrolabrus","maculatus",3
"JBMP15-1","Labridae","Coris","auricularis",6
"JBMP15-1","Labridae","Pseudolabrus","biserialis",1
"JBMP15-1","Labridae","Notolabrus","parilus",2
"JBMP15-1","Labridae","Notolabrus","parilus",3
"JBMP15-1","Labridae","Coris","auricularis",15
"JBMP15-1","Labridae","Notolabrus","parilus",1
"JBMP15-1","Pomacentridae","Parma","mccullochi",14
"JBMP15-1","Pomacentridae","Parma","mccullochi",5
"JBMP15-1","Labridae","Coris","auricularis",1
"JBMP15-1","Labridae","Coris","auricularis",5
"JBMP15-1","Labridae","Coris","auricularis",1
"JBMP15-1","Labridae","Coris","auricularis",4
"JBMP15-1","Labridae","Pseudolabrus","biserialis",4
"JBMP15-1","Labridae","Notolabrus","parilus",2
"JBMP15-1","Labridae","Notolabrus","parilus",3
"JBMP15-1","Labridae","Notolabrus","parilus",2
"JBMP15-1","Labridae","Thalassoma","lutescens",3
"JBMP15-2","Pempherididae","Pempheris","klunzingeri",11
"JBMP15-2","Pomacentridae","Parma","mccullochi",1
"JBMP15-2","Pomacentridae","Parma","mccullochi",4
"JBMP15-2","Labridae","Coris","auricularis",3
"JBMP15-2","Labridae","Coris","auricularis",2
"JBMP15-2","Labridae","Halichoeres","brownfieldi",3
"JBMP15-2","Serranidae","Epinephelides","armatus",2
"JBMP15-2","Odacidae","Olisthops","cyanomelas",1
"JBMP15-2","Labridae","Ophthalmolepis","lineolatus",2
"JBMP15-2","Labridae","Austrolabrus","maculatus",2
"JBMP15-2","Pomacentridae","Parma","mccullochi",1
"JBMP15-2","Labridae","Coris","auricularis",3
"JBMP15-2","Scorpididae","Scorpis","georgiana",1
"JBMP15-2","Labridae","Pictilabrus","laticlavius",1
"JBMP15-2","Labridae","Austrolabrus","maculatus",1
"JBMP15-2","Pempherididae","Pempheris","klunzingeri",25
"JBMP15-2","Labridae","Coris","auricularis",2
"JBMP15-2","Labridae","Notolabrus","parilus",1
"JBMP15-2","Pseudochromidae","Labracinus","lineatus",2
"JBMP15-2","Labridae","Thalassoma","lutescens",2
"JBMP15-2","Labridae","Coris","auricularis",4
"JBMP15-2","Labridae","Pseudolabrus","biserialis",1
"JBMP15-2","Labridae","Notolabrus","parilus",1
"JBMP15-2","Labridae","Notolabrus","parilus",1
"JBMP15-2","Labridae","Pictilabrus","laticlavius",1
"JBMP15-2","Labridae","Coris","auricularis",2
"JBMP15-2","Labridae","Coris","auricularis",15
"JBMP15-2","Labridae","Notolabrus","parilus",3
"JBMP15-3","Scorpididae","Neatypus","obliquus",1
"JBMP15-3","Odacidae","Olisthops","cyanomelas",1
"JBMP15-3","Odacidae","Olisthops","cyanomelas",2
"JBMP15-3","Pomacentridae","Parma","mccullochi",2
"JBMP15-3","Pomacentridae","Parma","mccullochi",2
"JBMP15-3","Labridae","Coris","auricularis",1
"JBMP15-3","Labridae","Notolabrus","parilus",1
"JBMP15-3","Scorpididae","Scorpis","georgiana",1
"JBMP15-3","Scorpididae","Scorpis","georgiana",1
"JBMP15-3","Labridae","Austrolabrus","maculatus",1
"JBMP15-3","Monodactylidae","Schuettea","woodwardi",50
"JBMP15-3","Labridae","Thalassoma","lutescens",1
"JBMP15-3","Pomacentridae","Pomacentrus","milleri",4
"JBMP15-3","Pempherididae","Pempheris","multiradiata",20
"JBMP15-3","Labridae","Austrolabrus","maculatus",2
"JBMP15-3","Labridae","Pseudolabrus","biserialis",1
"JBMP15-3","Chaetodontidae","Chelmonops","curiosus",2
"JBMP15-3","Pomacentridae","Pomacentrus","milleri",2
"JBMP15-3","Scorpididae","Neatypus","obliquus",6
"JBMP15-3","Odacidae","Olisthops","cyanomelas",1
"JBMP15-3","Labridae","Austrolabrus","maculatus",1
"JBMP15-3","Labridae","Coris","auricularis",1
"JBMP15-3","Labridae","Coris","auricularis",1
"JBMP15-3","Cheilodactylidae","Cheilodactylus","rubrolabiatus",1
"JBMP15-4","Labridae","Pictilabrus","laticlavius",1
"JBMP15-4","Odacidae","Olisthops","cyanomelas",1
"JBMP15-4","Latidae","Psammoperca","datnioides",1
"JBMP15-4","Blenniidae","Plagiotremus","rhinorhynchos",20
"JBMP15-4","Scorpididae","Neatypus","obliquus",1
"JBMP15-4","Pempherididae","Pempheris","multiradiata",55
"JBMP15-4","Labridae","Austrolabrus","maculatus",1
"JBMP15-4","Labridae","Coris","auricularis",2
"JBMP15-4","Enoplosidae","Enoplosus","armatus",8
"JBMP15-4","Cheilodactylidae","Dactylophora","nigricans",1
"JBMP15-4","Pempherididae","Pempheris","klunzingeri",5
"JBMP15-4","Pempherididae","Pempheris","klunzingeri",2
"JBMP15-4","Pomacentridae","Parma","mccullochi",2
"JBMP15-4","Labridae","Halichoeres","brownfieldi",1
"JBMP15-4","Labridae","Pseudolabrus","biserialis",1
"JBMP15-4","Chaetodontidae","Chelmonops","curiosus",2
"JBMP15-4","Labridae","Choerodon","rubescens",1
"JBMP15-4","Pomacentridae","Stegastes","obreptus",1
"JBMP15-4","Pomacentridae","Parma","mccullochi",2
"JBMP15-4","Labridae","Coris","auricularis",1
