"Sample","Family","Genus","Species","Count","Length"
"JBMP10-2","Pomacentridae","Parma","mccullochi",1,75
"JBMP10-2","Pomacentridae","Parma","mccullochi",3,150
"JBMP10-2","Labridae","Coris","auricularis",2,75
"JBMP10-2","Labridae","Coris","auricularis",1,200
"JBMP10-2","Kyphosidae","Kyphosus","sydneyanus",3,500
"JBMP10-2","Labridae","Coris","auricularis",19,100
"JBMP10-2","Labridae","Coris","auricularis",10,125
"JBMP10-2","Kyphosidae","Kyphosus","cornelii",1,200
"JBMP10-2","Kyphosidae","Kyphosus","cornelii",60,350
"JBMP10-2","Labridae","Thalassoma","lutescens",1,125
"JBMP10-2","Labridae","Thalassoma","lutescens",2,150
"JBMP10-2","Labridae","Anampses","geographicus",6,200
"JBMP10-2","Labridae","Choerodon","rubescens",1,350
"JBMP10-2","Odacidae","Olisthops","cyanomelas",2,300
"JBMP10-2","Pomacentridae","Parma","mccullochi",11,200
"JBMP10-2","Pomacentridae","Parma","mccullochi",4,250
"JBMP10-2","Labridae","Coris","auricularis",2,25
"JBMP10-2","Labridae","Thalassoma","lutescens",5,200
"JBMP10-2","Labridae","Ophthalmolepis","lineolatus",1,125
"JBMP10-3","Pomacentridae","Parma","mccullochi",7,200
"JBMP10-3","Labridae","Coris","auricularis",33,125
"JBMP10-3","Labridae","Coris","auricularis",4,200
"JBMP10-3","Labridae","Notolabrus","parilus",1,125
"JBMP10-3","Labridae","Thalassoma","lutescens",5,200
"JBMP10-3","Pomacentridae","Parma","mccullochi",5,250
"JBMP10-3","Labridae","Coris","auricularis",3,250
"JBMP10-3","Labridae","Coris","auricularis",1,300
"JBMP10-3","Labridae","Notolabrus","parilus",2,250
"JBMP10-3","Kyphosidae","Kyphosus","cornelii",55,350
"JBMP10-3","Labridae","Anampses","geographicus",1,150
"JBMP10-3","Labridae","Coris","auricularis",42,100
"JBMP10-3","Labridae","Notolabrus","parilus",3,100
"JBMP10-3","Labridae","Notolabrus","parilus",1,200
"JBMP10-3","Kyphosidae","Kyphosus","cornelii",5,250
"JBMP10-3","Kyphosidae","Kyphosus","cornelii",42,300
"JBMP10-3","Pomacentridae","Parma","mccullochi",4,150
"JBMP10-3","Labridae","Coris","auricularis",5,75
"JBMP10-3","Labridae","Thalassoma","lutescens",1,250
"JBMP10-3","Labridae","Ophthalmolepis","lineolatus",1,100
"JBMP10-4","Labridae","Coris","auricularis",7,250
"JBMP10-4","Kyphosidae","Kyphosus","sydneyanus",4,500
"JBMP10-4","Labridae","Austrolabrus","maculatus",2,125
"JBMP10-4","Pomacentridae","Parma","mccullochi",3,125
"JBMP10-4","Pomacentridae","Parma","mccullochi",3,150
"JBMP10-4","Labridae","Notolabrus","parilus",1,300
"JBMP10-4","Labridae","Choerodon","rubescens",1,350
"JBMP10-4","Pomacentridae","Parma","mccullochi",10,200
"JBMP10-4","Labridae","Coris","auricularis",20,125
"JBMP10-4","Labridae","Coris","auricularis",5,200
"JBMP10-4","Serranidae","Epinephelides","armatus",1,300
"JBMP10-4","Labridae","Notolabrus","parilus",1,200
"JBMP10-4","Scorpididae","Scorpis","georgiana",1,250
"JBMP10-4","Pomacentridae","Abudefduf","vaigiensis",1,125
"JBMP10-4","Labridae","Bodianus","frenchii",2,300
"JBMP10-4","Pomacentridae","Parma","mccullochi",1,100
"JBMP10-4","Labridae","Coris","auricularis",41,100
"JBMP10-4","Kyphosidae","Kyphosus","cornelii",3,200
"JBMP10-4","Kyphosidae","Kyphosus","cornelii",5,250
"JBMP10-4","Kyphosidae","Kyphosus","cornelii",25,300
"JBMP10-4","Kyphosidae","Kyphosus","cornelii",15,350
"JBMP10-4","Labridae","Anampses","geographicus",7,200
"JBMP10-4","Labridae","Choerodon","rubescens",1,400
"JBMP10-4","Labridae","Halichoeres","hartzfeldii",2,100
"JBMP10-4","Labridae","Thalassoma","septemfasciatum",1,150
"JBMP10-4","Pomacentridae","Parma","mccullochi",9,250
"JBMP10-4","Labridae","Coris","auricularis",25,75
"JBMP10-4","Labridae","Coris","auricularis",1,150
"JBMP10-4","Labridae","Pseudolabrus","biserialis",2,125
"JBMP10-4","Labridae","Thalassoma","lutescens",5,200
"JBMP10-4","Labridae","Thalassoma","lutescens",2,250
"JBMP10-4","Labridae","Anampses","geographicus",3,150
"JBMP11-1","Labridae","Notolabrus","parilus",2,250
"JBMP11-1","Labridae","Coris","auricularis",21,125
"JBMP11-1","Labridae","Coris","auricularis",15,150
"JBMP11-1","Labridae","Coris","auricularis",2,200
"JBMP11-1","Labridae","Notolabrus","parilus",5,125
"JBMP11-1","Pomacentridae","Parma","occidentalis",2,125
"JBMP11-1","Labridae","Halichoeres","brownfieldi",1,100
"JBMP11-1","Labridae","Halichoeres","brownfieldi",2,125
"JBMP11-1","Labridae","Coris","auricularis",8,75
"JBMP11-1","Labridae","Notolabrus","parilus",2,150
"JBMP11-1","Pomacentridae","Parma","occidentalis",4,150
"JBMP11-1","Kyphosidae","Kyphosus","cornelii",6,375
"JBMP11-1","Pomacentridae","Pomacentrus","milleri",8,75
"JBMP11-1","Labridae","Halichoeres","brownfieldi",3,75
"JBMP11-1","Labridae","Coris","auricularis",9,100
"JBMP11-1","Labridae","Notolabrus","parilus",2,100
"JBMP11-1","Pomacentridae","Parma","occidentalis",1,200
"JBMP11-1","Kyphosidae","Kyphosus","cornelii",8,300
"JBMP11-1","Kyphosidae","Kyphosus","cornelii",25,350
"JBMP11-1","Pomacentridae","Pomacentrus","milleri",6,100
"JBMP11-1","Labridae","Halichoeres","brownfieldi",3,50
"JBMP11-1","Latidae","Psammoperca","datnioides",2,300
"JBMP11-2","Labridae","Coris","auricularis",3,125
"JBMP11-2","Labridae","Notolabrus","parilus",1,150
"JBMP11-2","Labridae","Notolabrus","parilus",2,200
"JBMP11-2","Labridae","Notolabrus","parilus",1,250
"JBMP11-2","Kyphosidae","Kyphosus","cornelii",14,300
"JBMP11-2","Pomacentridae","Pomacentrus","milleri",2,50
"JBMP11-2","Labridae","Halichoeres","brownfieldi",1,25
"JBMP11-2","Odacidae","Olisthops","cyanomelas",1,150
"JBMP11-2","Pomacentridae","Parma","mccullochi",3,250
"JBMP11-2","Pomacentridae","Parma","occidentalis",2,150
"JBMP11-2","Kyphosidae","Kyphosus","cornelii",12,375
"JBMP11-2","Pomacentridae","Pomacentrus","milleri",6,75
"JBMP11-2","Labridae","Halichoeres","brownfieldi",2,75
"JBMP11-2","Pomacentridae","Parma","mccullochi",1,125
"JBMP11-2","Labridae","Coris","auricularis",4,100
"JBMP11-2","Labridae","Notolabrus","parilus",2,100
"JBMP11-2","Haemulidae","Plectorhinchus","flavomaculatus",1,300
"JBMP11-2","Pomacentridae","Parma","occidentalis",1,100
"JBMP11-2","Kyphosidae","Kyphosus","cornelii",30,350
"JBMP11-2","Pomacentridae","Pomacentrus","milleri",9,100
"JBMP11-2","Labridae","Halichoeres","brownfieldi",6,50
"JBMP11-2","Odacidae","Olisthops","cyanomelas",1,200
"JBMP11-3","Labridae","Coris","auricularis",12,125
"JBMP11-3","Labridae","Notolabrus","parilus",4,125
"JBMP11-3","Labridae","Coris","auricularis",3,25
"JBMP11-3","Labridae","Notolabrus","parilus",1,250
"JBMP11-3","Labridae","Notolabrus","parilus",1,300
"JBMP11-3","Haemulidae","Plectorhinchus","flavomaculatus",2,350
"JBMP11-3","Labridae","Notolabrus","parilus",1,200
"JBMP11-3","Labridae","Halichoeres","brownfieldi",3,75
"JBMP11-3","Labridae","Coris","auricularis",2,150
"JBMP11-3","Pomacentridae","Parma","occidentalis",1,125
"JBMP11-3","Pomacentridae","Parma","occidentalis",2,150
"JBMP11-3","Kyphosidae","Kyphosus","cornelii",22,375
"JBMP11-3","Pomacentridae","Pomacentrus","milleri",2,75
"JBMP11-3","Labridae","Halichoeres","brownfieldi",1,125
"JBMP11-3","Pempherididae","Pempheris","klunzingeri",65,25
"JBMP11-3","Labridae","Coris","auricularis",8,100
"JBMP11-3","Pomacentridae","Parma","occidentalis",3,200
"JBMP11-3","Pomacentridae","Parma","occidentalis",1,250
"JBMP11-3","Kyphosidae","Kyphosus","cornelii",33,300
"JBMP11-3","Kyphosidae","Kyphosus","cornelii",55,350
"JBMP11-3","Labridae","Halichoeres","brownfieldi",5,50
"JBMP11-3","Latidae","Psammoperca","datnioides",1,300
"JBMP11-3","Odacidae","Olisthops","cyanomelas",2,250
"JBMP11-4","Kyphosidae","Kyphosus","cornelii",13,250
"JBMP11-4","Kyphosidae","Kyphosus","cornelii",49,300
"JBMP11-4","Labridae","Halichoeres","brownfieldi",12,50
"JBMP11-4","Labridae","Coris","auricularis",6,75
"JBMP11-4","Labridae","Coris","auricularis",9,150
"JBMP11-4","Labridae","Coris","auricularis",7,200
"JBMP11-4","Labridae","Notolabrus","parilus",1,150
"JBMP11-4","Pomacentridae","Parma","occidentalis",1,125
"JBMP11-4","Glaucosomatidae","Glaucosoma","hebraicum",1,500
"JBMP11-4","Chaetodontidae","Chaetodon","assarius",2,75
"JBMP11-4","Pomacentridae","Parma","mccullochi",3,200
"JBMP11-4","Pomacentridae","Parma","mccullochi",2,250
"JBMP11-4","Labridae","Coris","auricularis",5,25
"JBMP11-4","Labridae","Coris","auricularis",4,250
"JBMP11-4","Chaetodontidae","Chelmonops","curiosus",1,150
"JBMP11-4","Labridae","Notolabrus","parilus",3,250
"JBMP11-4","Labridae","Notolabrus","parilus",1,300
"JBMP11-4","Pomacentridae","Parma","occidentalis",1,150
"JBMP11-4","Kyphosidae","Kyphosus","cornelii",25,375
"JBMP11-4","Labridae","Coris","auricularis",6,125
"JBMP11-4","Labridae","Notolabrus","parilus",1,100
"JBMP11-4","Labridae","Notolabrus","parilus",1,125
"JBMP11-4","Haemulidae","Plectorhinchus","flavomaculatus",1,350
"JBMP11-4","Pomacentridae","Parma","occidentalis",1,100
"JBMP11-4","Kyphosidae","Kyphosus","cornelii",122,350
"JBMP11-4","Pomacentridae","Pomacentrus","milleri",1,100
"JBMP11-4","Mullidae","Parupeneus","spilurus",1,250
"JBMP11-4","Odacidae","Olisthops","cyanomelas",1,350
"JBMP12-1","Labridae","Coris","auricularis",2,125
"JBMP12-1","Labridae","Notolabrus","parilus",3,125
"JBMP12-1","Labridae","Notolabrus","parilus",2,150
"JBMP12-1","Labridae","Notolabrus","parilus",3,100
"JBMP12-2","Pomacentridae","Parma","mccullochi",1,200
"JBMP12-2","Labridae","Coris","auricularis",4,125
"JBMP12-2","Labridae","Coris","auricularis",1,150
"JBMP12-2","Chaetodontidae","Chelmonops","curiosus",1,100
"JBMP12-2","Labridae","Notolabrus","parilus",1,125
"JBMP12-2","Labridae","Notolabrus","parilus",1,200
"JBMP12-2","Pomacentridae","Pomacentrus","milleri",1,125
"JBMP12-2","Labridae","Halichoeres","brownfieldi",1,100
"JBMP12-2","Labridae","Halichoeres","hartzfeldii",6,75
"JBMP12-2","Pomacentridae","Pomacentrus","milleri",1,25
"JBMP12-2","Pomacentridae","Pomacentrus","milleri",1,50
"JBMP12-2","Labridae","Notolabrus","parilus",1,75
"JBMP12-2","Labridae","Notolabrus","parilus",1,150
"JBMP12-2","Scorpididae","Scorpis","georgiana",1,100
"JBMP12-2","Pomacentridae","Parma","occidentalis",2,75
"JBMP12-2","Pomacentridae","Pomacentrus","milleri",6,75
"JBMP12-2","Labridae","Ophthalmolepis","lineolatus",1,125
"JBMP12-2","Labridae","Notolabrus","parilus",2,100
"JBMP12-2","Pomacentridae","Parma","occidentalis",1,50
"JBMP12-2","Pomacentridae","Parma","occidentalis",1,200
"JBMP12-2","Pomacentridae","Pomacentrus","milleri",3,100
"JBMP12-2","Labridae","Halichoeres","brownfieldi",2,50
"JBMP12-2","Labridae","Ophthalmolepis","lineolatus",1,50
"JBMP12-3","Labridae","Coris","auricularis",1,200
"JBMP12-3","Labridae","Notolabrus","parilus",1,125
"JBMP12-3","Tetraodontidae","Torquigener","pleurogramma",3,100
"JBMP12-3","Pomacentridae","Parma","occidentalis",1,100
"JBMP12-3","Pomacentridae","Pomacentrus","milleri",3,100
"JBMP12-3","Labridae","Ophthalmolepis","lineolatus",1,50
"JBMP12-3","Labridae","Thalassoma","septemfasciatum",1,150
"JBMP12-3","Labridae","Coris","auricularis",1,250
"JBMP12-3","Pomacentridae","Parma","occidentalis",1,75
"JBMP12-3","Apogonidae","Ostorhinchus","victoriae",1,50
"JBMP12-3","Kyphosidae","Kyphosus","cornelii",1,350
"JBMP12-3","Pomacentridae","Pomacentrus","milleri",5,75
"JBMP12-3","Labridae","Notolabrus","parilus",1,75
"JBMP12-3","Scorpididae","Scorpis","georgiana",2,100
"JBMP12-3","Labridae","Thalassoma","septemfasciatum",1,200
"JBMP12-3","Labridae","Notolabrus","parilus",2,200
"JBMP12-3","Apogonidae","Ostorhinchus","victoriae",1,100
"JBMP12-4","Labridae","Coris","auricularis",5,250
"JBMP12-4","Labridae","Coris","auricularis",2,300
"JBMP12-4","Labridae","Notolabrus","parilus",1,75
"JBMP12-4","Labridae","Notolabrus","parilus",3,300
"JBMP12-4","Pomacentridae","Parma","occidentalis",1,75
"JBMP12-4","Pomacentridae","Parma","occidentalis",1,150
"JBMP12-4","Labridae","Thalassoma","lunare",1,75
"JBMP12-4","Labridae","Choerodon","rubescens",2,125
"JBMP12-4","Labridae","Choerodon","rubescens",2,150
"JBMP12-4","Pomacentridae","Pomacentrus","milleri",22,75
"JBMP12-4","Labridae","Halichoeres","brownfieldi",3,75
"JBMP12-4","Kyphosidae","Kyphosus","sydneyanus",8,250
"JBMP12-4","Pomacentridae","Parma","mccullochi",1,200
"JBMP12-4","Labridae","Notolabrus","parilus",3,100
"JBMP12-4","Labridae","Thalassoma","lunare",1,100
"JBMP12-4","Pomacentridae","Pomacentrus","milleri",3,100
"JBMP12-4","Labridae","Halichoeres","brownfieldi",2,100
"JBMP12-4","Labridae","Ophthalmolepis","lineolatus",1,25
"JBMP12-4","Labridae","Thalassoma","septemfasciatum",2,150
"JBMP12-4","Labridae","Coris","auricularis",3,150
"JBMP12-4","Labridae","Notolabrus","parilus",1,125
"JBMP12-4","Labridae","Notolabrus","parilus",1,150
"JBMP12-4","Labridae","Halichoeres","hartzfeldii",4,75
"JBMP12-4","Labridae","Thalassoma","septemfasciatum",1,200
"JBMP12-4","Pomacentridae","Parma","mccullochi",3,50
"JBMP12-4","Pomacentridae","Parma","mccullochi",1,100
"JBMP12-4","Labridae","Notolabrus","parilus",1,200
"JBMP12-4","Pomacentridae","Parma","occidentalis",2,200
"JBMP12-4","Kyphosidae","Kyphosus","cornelii",5,250
"JBMP12-4","Chaetodontidae","Chaetodon","assarius",1,50
"JBMP12-4","Pomacentridae","Stegastes","obreptus",1,75
"JBMP12-4","Pomacentridae","Pomacentrus","milleri",2,25
"JBMP12-4","Pomacentridae","Pomacentrus","milleri",6,50
"JBMP12-4","Labridae","Halichoeres","brownfieldi",5,50
"JBMP13-1","Pomacentridae","Parma","occidentalis",2,150
"JBMP13-1","Pomacentridae","Parma","occidentalis",4,200
"JBMP13-1","Labridae","Halichoeres","brownfieldi",15,75
"JBMP13-1","Labridae","Coris","auricularis",3,100
"JBMP13-1","Labridae","Notolabrus","parilus",2,100
"JBMP13-1","Scorpididae","Scorpis","georgiana",1,300
"JBMP13-1","Labridae","Halichoeres","brownfieldi",5,50
"JBMP13-1","Apogonidae","Siphamia","cephalotes",18,50
"JBMP13-1","Pempherididae","Pempheris","klunzingeri",1,125
"JBMP13-1","Labridae","Coris","auricularis",2,125
"JBMP13-1","Labridae","Coris","auricularis",4,150
"JBMP13-1","Labridae","Notolabrus","parilus",1,125
"JBMP13-1","Scorpididae","Scorpis","georgiana",1,350
"JBMP13-1","Pomacentridae","Parma","occidentalis",1,100
"JBMP13-1","Labridae","Halichoeres","brownfieldi",8,100
"JBMP13-1","Labridae","Halichoeres","hartzfeldii",2,75
"JBMP13-1","Labridae","Coris","auricularis",2,25
"JBMP13-1","Labridae","Coris","auricularis",3,200
"JBMP13-1","Labridae","Coris","auricularis",2,250
"JBMP13-1","Chaetodontidae","Chelmonops","curiosus",1,75
"JBMP13-1","Labridae","Notolabrus","parilus",2,250
"JBMP13-1","Pomacentridae","Pomacentrus","milleri",2,50
"JBMP13-1","Labridae","Ophthalmolepis","lineolatus",1,75
"JBMP13-2","Labridae","Coris","auricularis",5,100
"JBMP13-2","Labridae","Coris","auricularis",1,125
"JBMP13-2","Pomacentridae","Pomacentrus","milleri",4,100
"JBMP13-2","Labridae","Halichoeres","brownfieldi",5,100
"JBMP13-2","Labridae","Ophthalmolepis","lineolatus",1,50
"JBMP13-2","Labridae","Coris","auricularis",1,300
"JBMP13-2","Labridae","Notolabrus","parilus",1,300
"JBMP13-2","Pomacentridae","Parma","occidentalis",1,150
"JBMP13-2","Pomacentridae","Pomacentrus","milleri",6,75
"JBMP13-2","Labridae","Halichoeres","brownfieldi",6,75
"JBMP13-2","Labridae","Coris","auricularis",1,150
"JBMP13-2","Scorpididae","Scorpis","georgiana",1,350
"JBMP13-2","Pomacentridae","Parma","occidentalis",2,125
"JBMP13-2","Labridae","Halichoeres","hartzfeldii",1,75
"JBMP13-2","Chaetodontidae","Chelmonops","curiosus",1,75
"JBMP13-2","Pomacentridae","Parma","occidentalis",2,200
"JBMP13-2","Pomacentridae","Pomacentrus","milleri",1,50
"JBMP13-2","Labridae","Halichoeres","brownfieldi",3,50
"JBMP13-2","Labridae","Halichoeres","hartzfeldii",1,100
"JBMP13-2","Labridae","Ophthalmolepis","lineolatus",2,75
"JBMP13-3","Labridae","Coris","auricularis",4,75
"JBMP13-3","Labridae","Coris","auricularis",10,150
"JBMP13-3","Labridae","Notolabrus","parilus",1,75
"JBMP13-3","Pomacentridae","Parma","occidentalis",3,150
"JBMP13-3","Pomacentridae","Parma","occidentalis",3,200
"JBMP13-3","Labridae","Halichoeres","brownfieldi",1,125
"JBMP13-3","Labridae","Halichoeres","hartzfeldii",7,75
"JBMP13-3","Pomacentridae","Parma","occidentalis",2,250
"JBMP13-3","Pomacentridae","Pomacentrus","milleri",1,50
"JBMP13-3","Labridae","Halichoeres","brownfieldi",2,25
"JBMP13-3","Labridae","Halichoeres","brownfieldi",5,50
"JBMP13-3","Labridae","Halichoeres","hartzfeldii",2,100
"JBMP13-3","Labridae","Ophthalmolepis","lineolatus",2,25
"JBMP13-3","Labridae","Coris","auricularis",1,125
"JBMP13-3","Labridae","Notolabrus","parilus",3,100
"JBMP13-3","Labridae","Notolabrus","parilus",1,125
"JBMP13-3","Haemulidae","Plectorhinchus","flavomaculatus",1,350
"JBMP13-3","Pomacentridae","Parma","occidentalis",1,100
"JBMP13-3","Pomacentridae","Pomacentrus","milleri",5,100
"JBMP13-3","Labridae","Coris","auricularis",1,25
"JBMP13-3","Labridae","Coris","auricularis",2,200
"JBMP13-3","Labridae","Coris","auricularis",1,300
"JBMP13-3","Labridae","Notolabrus","parilus",1,250
"JBMP13-3","Pomacentridae","Pomacentrus","milleri",12,75
"JBMP13-4","Labridae","Coris","auricularis",12,100
"JBMP13-4","Labridae","Notolabrus","parilus",1,100
"JBMP13-4","Pomacentridae","Parma","occidentalis",1,50
"JBMP13-4","Pomacentridae","Pomacentrus","milleri",2,50
"JBMP13-4","Labridae","Halichoeres","brownfieldi",2,50
"JBMP13-4","Pseudochromidae","Labracinus","lineatus",1,200
