OpCode	PeriodIndex	Period	FilenameStart	FrameStart	TimeStart	FilenameEnd	FrameEnd	TimeEnd	HasEnd
NMP_20190731_L2_DOV	4	5	L02_L001_4.MP4	3550	23.54352	L02_L001_4.MP4	8438	24.90266	1
NMP_20190731_L2_DOV	5	6	L02_L001_4.MP4	10761	25.54858	L02_L001_4.MP4	17364	27.38458	1
NMP_20190801_B3_DOV	0	1	B03_L001_3.MP4	28046	7.79835	B03_L001_3.MP4	35726	9.93381	1
NMP_20190801_B3_DOV	1	2	B03_L001_3.MP4	38067	10.58474	B03_L001_3.MP4	45524	12.65820	1
NMP_20190801_B3_DOV	2	3	B03_L001_3.MP4	47760	13.27993	B03_L001_3.MP4	55215	15.35284	1
NMP_20190801_B3_DOV	3	4	B03_L001_3.MP4	59023	16.41167	B03_L001_3.MP4	67310	18.71592	1
NMP_20190801_B3_DOV	4	5	B03_L001_3.MP4	69525	19.33181	B03_L001_3.MP4	76440	21.25457	1
NMP_20190801_B3_DOV	5	6	B03_L001_3.MP4	78297	21.77092	B03_L001_4.MP4	3856	23.62861	1
NMP_20190801_B4_DOV	0	1	B04_L001_1.MP4	27675	7.69517	B04_L001_1.MP4	34536	9.60291	1
NMP_20190801_B4_DOV	1	2	B04_L001_1.MP4	37000	10.28804	B04_L001_1.MP4	43153	11.99891	1
NMP_20190801_B4_DOV	2	3	B04_L001_1.MP4	44816	12.46131	B04_L001_1.MP4	50901	14.15328	1
NMP_20190801_B4_DOV	3	4	B04_L001_1.MP4	53139	14.77556	B04_L001_1.MP4	59861	16.64465	1
NMP_20190801_B4_DOV	4	5	B04_L001_1.MP4	61117	16.99389	B04_L001_1.MP4	68402	19.01952	1
NMP_20190801_B4_DOV	5	6	B04_L001_1.MP4	70285	19.54310	B04_L001_1.MP4	76730	21.33516	1
NMP_20190802_M1_DOV	0	1	M01_L001_3.MP4	36276	10.08674	M01_L001_3.MP4	45381	12.61844	1
NMP_20190802_M1_DOV	1	2	M01_L001_3.MP4	48421	13.46373	M01_L001_3.MP4	58407	16.24039	1
NMP_20190802_M1_DOV	2	3	M01_L001_3.MP4	61265	17.03507	M01_L001_3.MP4	70139	19.50254	1
NMP_20190802_M1_DOV	3	4	M01_L001_3.MP4	73862	20.53774	M01_L001_4.MP4	1916	23.08918	1
NMP_20190802_M1_DOV	4	5	M01_L001_4.MP4	5613	24.11715	M01_L001_4.MP4	14397	26.55959	1
NMP_20190802_M1_DOV	5	6	M01_L001_4.MP4	17762	27.49525	M01_L001_4.MP4	26433	29.90627	1
